id,x,y,deg
126_0,s0,s0,s281.44867568233497
126_1,s0.790676819,s0.453229081,s101.40727123758498
126_2,s0.94515678,s0,s281.44867568233497
126_3,s1.735833599,s0.453229081,s101.40727123758498
126_4,s1.89031356,s0,s281.44867568233497
126_5,s2.680990379,s0.453229081,s101.40727123758498
126_6,s2.83547034,s0,s281.44867568233497
126_7,s3.626147159,s0.453229081,s101.40727123758498
126_8,s3.78062712,s0,s281.44867568233497
126_9,s4.571303939,s0.453229081,s101.40727123758498
126_10,s4.7257839,s0,s281.44867568233497
126_11,s5.516460719,s0.453229081,s101.40727123758498
126_12,s5.67094068,s0,s281.44867568233497
126_13,s6.461617499,s0.453229081,s101.40727123758498
126_14,s0,s0.713403825,s281.44867568233497
126_15,s0.790676819,s1.166632905,s101.40727123758498
126_16,s0.94515678,s0.713403825,s281.44867568233497
126_17,s1.735833599,s1.166632905,s101.40727123758498
126_18,s1.89031356,s0.713403825,s281.44867568233497
126_19,s2.680990379,s1.166632905,s101.40727123758498
126_20,s2.83547034,s0.713403825,s281.44867568233497
126_21,s3.626147159,s1.166632905,s101.40727123758498
126_22,s3.78062712,s0.713403825,s281.44867568233497
126_23,s4.571303939,s1.166632905,s101.40727123758498
126_24,s4.7257839,s0.713403825,s281.44867568233497
126_25,s5.516460719,s1.166632905,s101.40727123758498
126_26,s5.67094068,s0.713403825,s281.44867568233497
126_27,s6.461617499,s1.166632905,s101.40727123758498
126_28,s0,s1.426807649,s281.44867568233497
126_29,s0.790676819,s1.88003673,s101.40727123758498
126_30,s0.94515678,s1.426807649,s281.44867568233497
126_31,s1.735833599,s1.88003673,s101.40727123758498
126_32,s1.89031356,s1.426807649,s281.44867568233497
126_33,s2.680990379,s1.88003673,s101.40727123758498
126_34,s2.83547034,s1.426807649,s281.44867568233497
126_35,s3.626147159,s1.88003673,s101.40727123758498
126_36,s3.78062712,s1.426807649,s281.44867568233497
126_37,s4.571303939,s1.88003673,s101.40727123758498
126_38,s4.7257839,s1.426807649,s281.44867568233497
126_39,s5.516460719,s1.88003673,s101.40727123758498
126_40,s5.67094068,s1.426807649,s281.44867568233497
126_41,s6.461617499,s1.88003673,s101.40727123758498
126_42,s0,s2.140211474,s281.44867568233497
126_43,s0.790676819,s2.593440554,s101.40727123758498
126_44,s0.94515678,s2.140211474,s281.44867568233497
126_45,s1.735833599,s2.593440554,s101.40727123758498
126_46,s1.89031356,s2.140211474,s281.44867568233497
126_47,s2.680990379,s2.593440554,s101.40727123758498
126_48,s2.83547034,s2.140211474,s281.44867568233497
126_49,s3.626147159,s2.593440554,s101.40727123758498
126_50,s3.78062712,s2.140211474,s281.44867568233497
126_51,s4.571303939,s2.593440554,s101.40727123758498
126_52,s4.7257839,s2.140211474,s281.44867568233497
126_53,s5.516460719,s2.593440554,s101.40727123758498
126_54,s5.67094068,s2.140211474,s281.44867568233497
126_55,s6.461617499,s2.593440554,s101.40727123758498
126_56,s0,s2.853615298,s281.44867568233497
126_57,s0.790676819,s3.306844379,s101.40727123758498
126_58,s0.94515678,s2.853615298,s281.44867568233497
126_59,s1.735833599,s3.306844379,s101.40727123758498
126_60,s1.89031356,s2.853615298,s281.44867568233497
126_61,s2.680990379,s3.306844379,s101.40727123758498
126_62,s2.83547034,s2.853615298,s281.44867568233497
126_63,s3.626147159,s3.306844379,s101.40727123758498
126_64,s3.78062712,s2.853615298,s281.44867568233497
126_65,s4.571303939,s3.306844379,s101.40727123758498
126_66,s4.7257839,s2.853615298,s281.44867568233497
126_67,s5.516460719,s3.306844379,s101.40727123758498
126_68,s5.67094068,s2.853615298,s281.44867568233497
126_69,s6.461617499,s3.306844379,s101.40727123758498
126_70,s0,s3.567019123,s281.44867568233497
126_71,s0.790676819,s4.020248203,s101.40727123758498
126_72,s0.94515678,s3.567019123,s281.44867568233497
126_73,s1.735833599,s4.020248203,s101.40727123758498
126_74,s1.89031356,s3.567019123,s281.44867568233497
126_75,s2.680990379,s4.020248203,s101.40727123758498
126_76,s2.83547034,s3.567019123,s281.44867568233497
126_77,s3.626147159,s4.020248203,s101.40727123758498
126_78,s3.78062712,s3.567019123,s281.44867568233497
126_79,s4.571303939,s4.020248203,s101.40727123758498
126_80,s4.7257839,s3.567019123,s281.44867568233497
126_81,s5.516460719,s4.020248203,s101.40727123758498
126_82,s5.67094068,s3.567019123,s281.44867568233497
126_83,s6.461617499,s4.020248203,s101.40727123758498
126_84,s0,s4.280422947,s281.44867568233497
126_85,s0.790676819,s4.733652028,s101.40727123758498
126_86,s0.94515678,s4.280422947,s281.44867568233497
126_87,s1.735833599,s4.733652028,s101.40727123758498
126_88,s1.89031356,s4.280422947,s281.44867568233497
126_89,s2.680990379,s4.733652028,s101.40727123758498
126_90,s2.83547034,s4.280422947,s281.44867568233497
126_91,s3.626147159,s4.733652028,s101.40727123758498
126_92,s3.78062712,s4.280422947,s281.44867568233497
126_93,s4.571303939,s4.733652028,s101.40727123758498
126_94,s4.7257839,s4.280422947,s281.44867568233497
126_95,s5.516460719,s4.733652028,s101.40727123758498
126_96,s5.67094068,s4.280422947,s281.44867568233497
126_97,s6.461617499,s4.733652028,s101.40727123758498
126_98,s0,s4.993826772,s281.44867568233497
126_99,s0.790676819,s5.447055852,s101.40727123758498
126_100,s0.94515678,s4.993826772,s281.44867568233497
126_101,s1.735833599,s5.447055852,s101.40727123758498
126_102,s1.89031356,s4.993826772,s281.44867568233497
126_103,s2.680990379,s5.447055852,s101.40727123758498
126_104,s2.83547034,s4.993826772,s281.44867568233497
126_105,s3.626147159,s5.447055852,s101.40727123758498
126_106,s3.78062712,s4.993826772,s281.44867568233497
126_107,s4.571303939,s5.447055852,s101.40727123758498
126_108,s4.7257839,s4.993826772,s281.44867568233497
126_109,s5.516460719,s5.447055852,s101.40727123758498
126_110,s5.67094068,s4.993826772,s281.44867568233497
126_111,s6.461617499,s5.447055852,s101.40727123758498
126_112,s0,s5.707230596,s281.44867568233497
126_113,s0.790676819,s6.160459677,s101.40727123758498
126_114,s0.94515678,s5.707230596,s281.44867568233497
126_115,s1.735833599,s6.160459677,s101.40727123758498
126_116,s1.89031356,s5.707230596,s281.44867568233497
126_117,s2.680990379,s6.160459677,s101.40727123758498
126_118,s2.83547034,s5.707230596,s281.44867568233497
126_119,s3.626147159,s6.160459677,s101.40727123758498
126_120,s3.78062712,s5.707230596,s281.44867568233497
126_121,s4.571303939,s6.160459677,s101.40727123758498
126_122,s4.7257839,s5.707230596,s281.44867568233497
126_123,s5.516460719,s6.160459677,s101.40727123758498
126_124,s5.67094068,s5.707230596,s281.44867568233497
126_125,s6.461617499,s6.160459677,s101.40727123758498
