id,x,y,deg
112_0,s0,s0,s261.3186183366195
112_1,s0.722270581,s0.306312002,s81.3382455141469
112_2,s0.881427541,s0,s261.3186183366195
112_3,s1.603698122,s0.306312002,s81.3382455141469
112_4,s1.762855081,s0,s261.3186183366195
112_5,s2.485125662,s0.306312002,s81.3382455141469
112_6,s2.644282622,s0,s261.3186183366195
112_7,s3.366553203,s0.306312002,s81.3382455141469
112_8,s3.525710162,s0,s261.3186183366195
112_9,s4.247980743,s0.306312002,s81.3382455141469
112_10,s4.407137703,s0,s261.3186183366195
112_11,s5.129408284,s0.306312002,s81.3382455141469
112_12,s5.288565243,s0,s261.3186183366195
112_13,s6.010835824,s0.306312002,s81.3382455141469
112_14,s0,s0.778293513,s261.3186183366195
112_15,s0.722270581,s1.084605516,s81.3382455141469
112_16,s0.881427541,s0.778293513,s261.3186183366195
112_17,s1.603698122,s1.084605516,s81.3382455141469
112_18,s1.762855081,s0.778293513,s261.3186183366195
112_19,s2.485125662,s1.084605516,s81.3382455141469
112_20,s2.644282622,s0.778293513,s261.3186183366195
112_21,s3.366553203,s1.084605516,s81.3382455141469
112_22,s3.525710162,s0.778293513,s261.3186183366195
112_23,s4.247980743,s1.084605516,s81.3382455141469
112_24,s4.407137703,s0.778293513,s261.3186183366195
112_25,s5.129408284,s1.084605516,s81.3382455141469
112_26,s5.288565243,s0.778293513,s261.3186183366195
112_27,s6.010835824,s1.084605516,s81.3382455141469
112_28,s0,s1.556587027,s261.3186183366195
112_29,s0.722270581,s1.862899029,s81.3382455141469
112_30,s0.881427541,s1.556587027,s261.3186183366195
112_31,s1.603698122,s1.862899029,s81.3382455141469
112_32,s1.762855081,s1.556587027,s261.3186183366195
112_33,s2.485125662,s1.862899029,s81.3382455141469
112_34,s2.644282622,s1.556587027,s261.3186183366195
112_35,s3.366553203,s1.862899029,s81.3382455141469
112_36,s3.525710162,s1.556587027,s261.3186183366195
112_37,s4.247980743,s1.862899029,s81.3382455141469
112_38,s4.407137703,s1.556587027,s261.3186183366195
112_39,s5.129408284,s1.862899029,s81.3382455141469
112_40,s5.288565243,s1.556587027,s261.3186183366195
112_41,s6.010835824,s1.862899029,s81.3382455141469
112_42,s0,s2.33488054,s261.3186183366195
112_43,s0.722270581,s2.641192543,s81.3382455141469
112_44,s0.881427541,s2.33488054,s261.3186183366195
112_45,s1.603698122,s2.641192543,s81.3382455141469
112_46,s1.762855081,s2.33488054,s261.3186183366195
112_47,s2.485125662,s2.641192543,s81.3382455141469
112_48,s2.644282622,s2.33488054,s261.3186183366195
112_49,s3.366553203,s2.641192543,s81.3382455141469
112_50,s3.525710162,s2.33488054,s261.3186183366195
112_51,s4.247980743,s2.641192543,s81.3382455141469
112_52,s4.407137703,s2.33488054,s261.3186183366195
112_53,s5.129408284,s2.641192543,s81.3382455141469
112_54,s5.288565243,s2.33488054,s261.3186183366195
112_55,s6.010835824,s2.641192543,s81.3382455141469
112_56,s0,s3.113174054,s261.3186183366195
112_57,s0.722270581,s3.419486056,s81.3382455141469
112_58,s0.881427541,s3.113174054,s261.3186183366195
112_59,s1.603698122,s3.419486056,s81.3382455141469
112_60,s1.762855081,s3.113174054,s261.3186183366195
112_61,s2.485125662,s3.419486056,s81.3382455141469
112_62,s2.644282622,s3.113174054,s261.3186183366195
112_63,s3.366553203,s3.419486056,s81.3382455141469
112_64,s3.525710162,s3.113174054,s261.3186183366195
112_65,s4.247980743,s3.419486056,s81.3382455141469
112_66,s4.407137703,s3.113174054,s261.3186183366195
112_67,s5.129408284,s3.419486056,s81.3382455141469
112_68,s5.288565243,s3.113174054,s261.3186183366195
112_69,s6.010835824,s3.419486056,s81.3382455141469
112_70,s0,s3.891467567,s261.3186183366195
112_71,s0.722270581,s4.19777957,s81.3382455141469
112_72,s0.881427541,s3.891467567,s261.3186183366195
112_73,s1.603698122,s4.19777957,s81.3382455141469
112_74,s1.762855081,s3.891467567,s261.3186183366195
112_75,s2.485125662,s4.19777957,s81.3382455141469
