id,x,y,deg
108_0,s0,s0,s257.80572961250795
108_1,s0.812026672,s0.203940694,s77.76107386089464
108_2,s0.97541263,s0,s257.80572961250795
108_3,s1.787439303,s0.203940694,s77.76107386089464
108_4,s1.950825261,s0,s257.80572961250795
108_5,s2.762851933,s0.203940694,s77.76107386089464
108_6,s2.926237891,s0,s257.80572961250795
108_7,s3.738264564,s0.203940694,s77.76107386089464
108_8,s3.901650522,s0,s257.80572961250795
108_9,s4.713677194,s0.203940694,s77.76107386089464
108_10,s4.877063152,s0,s257.80572961250795
108_11,s5.689089825,s0.203940694,s77.76107386089464
108_12,s0,s0.653437657,s257.80572961250795
108_13,s0.812026672,s0.857378351,s77.76107386089464
108_14,s0.97541263,s0.653437657,s257.80572961250795
108_15,s1.787439303,s0.857378351,s77.76107386089464
108_16,s1.950825261,s0.653437657,s257.80572961250795
108_17,s2.762851933,s0.857378351,s77.76107386089464
108_18,s2.926237891,s0.653437657,s257.80572961250795
108_19,s3.738264564,s0.857378351,s77.76107386089464
108_20,s3.901650522,s0.653437657,s257.80572961250795
108_21,s4.713677194,s0.857378351,s77.76107386089464
108_22,s4.877063152,s0.653437657,s257.80572961250795
108_23,s5.689089825,s0.857378351,s77.76107386089464
108_24,s0,s1.306875314,s257.80572961250795
108_25,s0.812026672,s1.510816008,s77.76107386089464
108_26,s0.97541263,s1.306875314,s257.80572961250795
108_27,s1.787439303,s1.510816008,s77.76107386089464
108_28,s1.950825261,s1.306875314,s257.80572961250795
108_29,s2.762851933,s1.510816008,s77.76107386089464
108_30,s2.926237891,s1.306875314,s257.80572961250795
108_31,s3.738264564,s1.510816008,s77.76107386089464
108_32,s3.901650522,s1.306875314,s257.80572961250795
108_33,s4.713677194,s1.510816008,s77.76107386089464
108_34,s4.877063152,s1.306875314,s257.80572961250795
108_35,s5.689089825,s1.510816008,s77.76107386089464
108_36,s0,s1.960312971,s257.80572961250795
108_37,s0.812026672,s2.164253665,s77.76107386089464
108_38,s0.97541263,s1.960312971,s257.80572961250795
108_39,s1.787439303,s2.164253665,s77.76107386089464
108_40,s1.950825261,s1.960312971,s257.80572961250795
108_41,s2.762851933,s2.164253665,s77.76107386089464
108_42,s2.926237891,s1.960312971,s257.80572961250795
108_43,s3.738264564,s2.164253665,s77.76107386089464
108_44,s3.901650522,s1.960312971,s257.80572961250795
108_45,s4.713677194,s2.164253665,s77.76107386089464
108_46,s4.877063152,s1.960312971,s257.80572961250795
108_47,s5.689089825,s2.164253665,s77.76107386089464
108_48,s0,s2.613750628,s257.80572961250795
108_49,s0.812026672,s2.817691322,s77.76107386089464
108_50,s0.97541263,s2.613750628,s257.80572961250795
108_51,s1.787439303,s2.817691322,s77.76107386089464
108_52,s1.950825261,s2.613750628,s257.80572961250795
108_53,s2.762851933,s2.817691322,s77.76107386089464
108_54,s2.926237891,s2.613750628,s257.80572961250795
108_55,s3.738264564,s2.817691322,s77.76107386089464
108_56,s3.901650522,s2.613750628,s257.80572961250795
108_57,s4.713677194,s2.817691322,s77.76107386089464
108_58,s4.877063152,s2.613750628,s257.80572961250795
108_59,s5.689089825,s2.817691322,s77.76107386089464
108_60,s0,s3.267188285,s257.80572961250795
108_61,s0.812026672,s3.471128979,s77.76107386089464
108_62,s0.97541263,s3.267188285,s257.80572961250795
108_63,s1.787439303,s3.471128979,s77.76107386089464
108_64,s1.950825261,s3.267188285,s257.80572961250795
108_65,s2.762851933,s3.471128979,s77.76107386089464
108_66,s2.926237891,s3.267188285,s257.80572961250795
108_67,s3.738264564,s3.471128979,s77.76107386089464
108_68,s3.901650522,s3.267188285,s257.80572961250795
108_69,s4.713677194,s3.471128979,s77.76107386089464
108_70,s4.877063152,s3.267188285,s257.80572961250795
108_71,s5.689089825,s3.471128979,s77.76107386089464
108_72,s0,s3.920625942,s257.80572961250795
108_73,s0.812026672,s4.124566636,s77.76107386089464
108_74,s0.97541263,s3.920625942,s257.80572961250795
108_75,s1.787439303,s4.124566636,s77.76107386089464
108_76,s1.950825261,s3.920625942,s257.80572961250795
108_77,s2.762851933,s4.124566636,s77.76107386089464
108_78,s2.926237891,s3.920625942,s257.80572961250795
108_79,s3.738264564,s4.124566636,s77.76107386089464
108_80,s3.901650522,s3.920625942,s257.80572961250795
108_81,s4.713677194,s4.124566636,s77.76107386089464
108_82,s4.877063152,s3.920625942,s257.80572961250795
108_83,s5.689089825,s4.124566636,s77.76107386089464
108_84,s0,s4.574063599,s257.80572961250795
108_85,s0.812026672,s4.778004293,s77.76107386089464
108_86,s0.97541263,s4.574063599,s257.80572961250795
108_87,s1.787439303,s4.778004293,s77.76107386089464
108_88,s1.950825261,s4.574063599,s257.80572961250795
108_89,s2.762851933,s4.778004293,s77.76107386089464
108_90,s2.926237891,s4.574063599,s257.80572961250795
108_91,s3.738264564,s4.778004293,s77.76107386089464
108_92,s3.901650522,s4.574063599,s257.80572961250795
108_93,s4.713677194,s4.778004293,s77.76107386089464
108_94,s4.877063152,s4.574063599,s257.80572961250795
108_95,s5.689089825,s4.778004293,s77.76107386089464
108_96,s0,s5.227501256,s257.80572961250795
108_97,s0.812026672,s5.43144195,s77.76107386089464
108_98,s0.97541263,s5.227501256,s257.80572961250795
108_99,s1.787439303,s5.43144195,s77.76107386089464
108_100,s1.950825261,s5.227501256,s257.80572961250795
108_101,s2.762851933,s5.43144195,s77.76107386089464
108_102,s2.926237891,s5.227501256,s257.80572961250795
108_103,s3.738264564,s5.43144195,s77.76107386089464
108_104,s3.901650522,s5.227501256,s257.80572961250795
108_105,s4.713677194,s5.43144195,s77.76107386089464
108_106,s4.877063152,s5.227501256,s257.80572961250795
108_107,s5.689089825,s5.43144195,s77.76107386089464
