id,x,y,deg
064_0,s0,s0,s246.46605134692277
064_1,s0.897292967,s-0.055223842,s66.56698042572498
064_2,s1.148628889,s0,s246.46605134692277
064_3,s2.045921856,s-0.055223842,s66.56698042572498
064_4,s2.297257779,s0,s246.46605134692277
064_5,s3.194550745,s-0.055223842,s66.56698042572498
064_6,s3.445886668,s0,s246.46605134692277
064_7,s4.343179635,s-0.055223842,s66.56698042572498
064_8,s0,s0.580408632,s246.46605134692277
064_9,s0.897292967,s0.525184791,s66.56698042572498
064_10,s1.148628889,s0.580408632,s246.46605134692277
064_11,s2.045921856,s0.525184791,s66.56698042572498
064_12,s2.297257779,s0.580408632,s246.46605134692277
064_13,s3.194550745,s0.525184791,s66.56698042572498
064_14,s3.445886668,s0.580408632,s246.46605134692277
064_15,s4.343179635,s0.525184791,s66.56698042572498
064_16,s0,s1.160817265,s246.46605134692277
064_17,s0.897292967,s1.105593423,s66.56698042572498
064_18,s1.148628889,s1.160817265,s246.46605134692277
064_19,s2.045921856,s1.105593423,s66.56698042572498
064_20,s2.297257779,s1.160817265,s246.46605134692277
064_21,s3.194550745,s1.105593423,s66.56698042572498
064_22,s3.445886668,s1.160817265,s246.46605134692277
064_23,s4.343179635,s1.105593423,s66.56698042572498
064_24,s0,s1.741225897,s246.46605134692277
064_25,s0.897292967,s1.686002055,s66.56698042572498
064_26,s1.148628889,s1.741225897,s246.46605134692277
064_27,s2.045921856,s1.686002055,s66.56698042572498
064_28,s2.297257779,s1.741225897,s246.46605134692277
064_29,s3.194550745,s1.686002055,s66.56698042572498
064_30,s3.445886668,s1.741225897,s246.46605134692277
064_31,s4.343179635,s1.686002055,s66.56698042572498
064_32,s0,s2.32163453,s246.46605134692277
064_33,s0.897292967,s2.266410688,s66.56698042572498
064_34,s1.148628889,s2.32163453,s246.46605134692277
064_35,s2.045921856,s2.266410688,s66.56698042572498
064_36,s2.297257779,s2.32163453,s246.46605134692277
064_37,s3.194550745,s2.266410688,s66.56698042572498
064_38,s3.445886668,s2.32163453,s246.46605134692277
064_39,s4.343179635,s2.266410688,s66.56698042572498
064_40,s0,s2.902043162,s246.46605134692277
064_41,s0.897292967,s2.84681932,s66.56698042572498
064_42,s1.148628889,s2.902043162,s246.46605134692277
064_43,s2.045921856,s2.84681932,s66.56698042572498
064_44,s2.297257779,s2.902043162,s246.46605134692277
064_45,s3.194550745,s2.84681932,s66.56698042572498
064_46,s3.445886668,s2.902043162,s246.46605134692277
064_47,s4.343179635,s2.84681932,s66.56698042572498
064_48,s0,s3.482451795,s246.46605134692277
064_49,s0.897292967,s3.427227953,s66.56698042572498
064_50,s1.148628889,s3.482451795,s246.46605134692277
064_51,s2.045921856,s3.427227953,s66.56698042572498
064_52,s2.297257779,s3.482451795,s246.46605134692277
064_53,s3.194550745,s3.427227953,s66.56698042572498
064_54,s3.445886668,s3.482451795,s246.46605134692277
064_55,s4.343179635,s3.427227953,s66.56698042572498
064_56,s0,s4.062860427,s246.46605134692277
064_57,s0.897292967,s4.007636585,s66.56698042572498
064_58,s1.148628889,s4.062860427,s246.46605134692277
064_59,s2.045921856,s4.007636585,s66.56698042572498
064_60,s2.297257779,s4.062860427,s246.46605134692277
064_61,s3.194550745,s4.007636585,s66.56698042572498
064_62,s3.445886668,s4.062860427,s246.46605134692277
064_63,s4.343179635,s4.007636585,s66.56698042572498
