id,x,y,deg
128_0,s0,s0,s254.37587055486296
128_1,s0.584094507,s0.273653377,s74.45073177029204
128_2,s0.831225134,s0,s254.37587055486296
128_3,s1.415319641,s0.273653377,s74.45073177029204
128_4,s1.662450267,s0,s254.37587055486296
128_5,s2.246544775,s0.273653377,s74.45073177029204
128_6,s2.493675401,s0,s254.37587055486296
128_7,s3.077769908,s0.273653377,s74.45073177029204
128_8,s3.324900535,s0,s254.37587055486296
128_9,s3.908995042,s0.273653377,s74.45073177029204
128_10,s4.156125668,s0,s254.37587055486296
128_11,s4.740220176,s0.273653377,s74.45073177029204
128_12,s4.987350802,s0,s254.37587055486296
128_13,s5.571445309,s0.273653377,s74.45073177029204
128_14,s5.818575936,s0,s254.37587055486296
128_15,s6.402670443,s0.273653377,s74.45073177029204
128_16,s0,s0.839345085,s254.37587055486296
128_17,s0.584094507,s1.112998461,s74.45073177029204
128_18,s0.831225134,s0.839345085,s254.37587055486296
128_19,s1.415319641,s1.112998461,s74.45073177029204
128_20,s1.662450267,s0.839345085,s254.37587055486296
128_21,s2.246544775,s1.112998461,s74.45073177029204
128_22,s2.493675401,s0.839345085,s254.37587055486296
128_23,s3.077769908,s1.112998461,s74.45073177029204
128_24,s3.324900535,s0.839345085,s254.37587055486296
128_25,s3.908995042,s1.112998461,s74.45073177029204
128_26,s4.156125668,s0.839345085,s254.37587055486296
128_27,s4.740220176,s1.112998461,s74.45073177029204
128_28,s4.987350802,s0.839345085,s254.37587055486296
128_29,s5.571445309,s1.112998461,s74.45073177029204
128_30,s5.818575936,s0.839345085,s254.37587055486296
128_31,s6.402670443,s1.112998461,s74.45073177029204
128_32,s0,s1.67869017,s254.37587055486296
128_33,s0.584094507,s1.952343546,s74.45073177029204
128_34,s0.831225134,s1.67869017,s254.37587055486296
128_35,s1.415319641,s1.952343546,s74.45073177029204
128_36,s1.662450267,s1.67869017,s254.37587055486296
128_37,s2.246544775,s1.952343546,s74.45073177029204
128_38,s2.493675401,s1.67869017,s254.37587055486296
128_39,s3.077769908,s1.952343546,s74.45073177029204
128_40,s3.324900535,s1.67869017,s254.37587055486296
128_41,s3.908995042,s1.952343546,s74.45073177029204
128_42,s4.156125668,s1.67869017,s254.37587055486296
128_43,s4.740220176,s1.952343546,s74.45073177029204
128_44,s4.987350802,s1.67869017,s254.37587055486296
128_45,s5.571445309,s1.952343546,s74.45073177029204
128_46,s5.818575936,s1.67869017,s254.37587055486296
128_47,s6.402670443,s1.952343546,s74.45073177029204
128_48,s0,s2.518035254,s254.37587055486296
128_49,s0.584094507,s2.791688631,s74.45073177029204
128_50,s0.831225134,s2.518035254,s254.37587055486296
128_51,s1.415319641,s2.791688631,s74.45073177029204
128_52,s1.662450267,s2.518035254,s254.37587055486296
128_53,s2.246544775,s2.791688631,s74.45073177029204
128_54,s2.493675401,s2.518035254,s254.37587055486296
128_55,s3.077769908,s2.791688631,s74.45073177029204
128_56,s3.324900535,s2.518035254,s254.37587055486296
128_57,s3.908995042,s2.791688631,s74.45073177029204
128_58,s4.156125668,s2.518035254,s254.37587055486296
128_59,s4.740220176,s2.791688631,s74.45073177029204
128_60,s4.987350802,s2.518035254,s254.37587055486296
128_61,s5.571445309,s2.791688631,s74.45073177029204
128_62,s5.818575936,s2.518035254,s254.37587055486296
128_63,s6.402670443,s2.791688631,s74.45073177029204
128_64,s0,s3.357380339,s254.37587055486296
128_65,s0.584094507,s3.631033716,s74.45073177029204
128_66,s0.831225134,s3.357380339,s254.37587055486296
128_67,s1.415319641,s3.631033716,s74.45073177029204
128_68,s1.662450267,s3.357380339,s254.37587055486296
128_69,s2.246544775,s3.631033716,s74.45073177029204
128_70,s2.493675401,s3.357380339,s254.37587055486296
