id,x,y,deg
098_0,s0,s0,s256.6317002013252
098_1,s0.657557815,s0.30306663,s76.65011813847107
098_2,s0.823173317,s0,s256.6317002013252
098_3,s1.480731132,s0.30306663,s76.65011813847107
098_4,s1.646346635,s0,s256.6317002013252
098_5,s2.303904449,s0.30306663,s76.65011813847107
098_6,s2.469519952,s0,s256.6317002013252
098_7,s3.127077766,s0.30306663,s76.65011813847107
098_8,s3.292693269,s0,s256.6317002013252
098_9,s3.950251084,s0.30306663,s76.65011813847107
098_10,s4.115866587,s0,s256.6317002013252
098_11,s4.773424401,s0.30306663,s76.65011813847107
098_12,s4.939039904,s0,s256.6317002013252
098_13,s5.596597718,s0.30306663,s76.65011813847107
098_14,s0,s0.835954968,s256.6317002013252
098_15,s0.657557815,s1.139021598,s76.65011813847107
098_16,s0.823173317,s0.835954968,s256.6317002013252
098_17,s1.480731132,s1.139021598,s76.65011813847107
098_18,s1.646346635,s0.835954968,s256.6317002013252
098_19,s2.303904449,s1.139021598,s76.65011813847107
098_20,s2.469519952,s0.835954968,s256.6317002013252
098_21,s3.127077766,s1.139021598,s76.65011813847107
098_22,s3.292693269,s0.835954968,s256.6317002013252
098_23,s3.950251084,s1.139021598,s76.65011813847107
098_24,s4.115866587,s0.835954968,s256.6317002013252
098_25,s4.773424401,s1.139021598,s76.65011813847107
098_26,s4.939039904,s0.835954968,s256.6317002013252
098_27,s5.596597718,s1.139021598,s76.65011813847107
098_28,s0,s1.671909936,s256.6317002013252
098_29,s0.657557815,s1.974976566,s76.65011813847107
098_30,s0.823173317,s1.671909936,s256.6317002013252
098_31,s1.480731132,s1.974976566,s76.65011813847107
098_32,s1.646346635,s1.671909936,s256.6317002013252
098_33,s2.303904449,s1.974976566,s76.65011813847107
098_34,s2.469519952,s1.671909936,s256.6317002013252
098_35,s3.127077766,s1.974976566,s76.65011813847107
098_36,s3.292693269,s1.671909936,s256.6317002013252
098_37,s3.950251084,s1.974976566,s76.65011813847107
098_38,s4.115866587,s1.671909936,s256.6317002013252
098_39,s4.773424401,s1.974976566,s76.65011813847107
098_40,s4.939039904,s1.671909936,s256.6317002013252
098_41,s5.596597718,s1.974976566,s76.65011813847107
098_42,s0,s2.507864904,s256.6317002013252
098_43,s0.657557815,s2.810931534,s76.65011813847107
098_44,s0.823173317,s2.507864904,s256.6317002013252
098_45,s1.480731132,s2.810931534,s76.65011813847107
098_46,s1.646346635,s2.507864904,s256.6317002013252
098_47,s2.303904449,s2.810931534,s76.65011813847107
098_48,s2.469519952,s2.507864904,s256.6317002013252
098_49,s3.127077766,s2.810931534,s76.65011813847107
098_50,s3.292693269,s2.507864904,s256.6317002013252
098_51,s3.950251084,s2.810931534,s76.65011813847107
098_52,s4.115866587,s2.507864904,s256.6317002013252
098_53,s4.773424401,s2.810931534,s76.65011813847107
098_54,s4.939039904,s2.507864904,s256.6317002013252
098_55,s5.596597718,s2.810931534,s76.65011813847107
098_56,s0,s3.343819872,s256.6317002013252
098_57,s0.657557815,s3.646886502,s76.65011813847107
098_58,s0.823173317,s3.343819872,s256.6317002013252
098_59,s1.480731132,s3.646886502,s76.65011813847107
098_60,s1.646346635,s3.343819872,s256.6317002013252
098_61,s2.303904449,s3.646886502,s76.65011813847107
098_62,s2.469519952,s3.343819872,s256.6317002013252
098_63,s3.127077766,s3.646886502,s76.65011813847107
098_64,s3.292693269,s3.343819872,s256.6317002013252
098_65,s3.950251084,s3.646886502,s76.65011813847107
098_66,s4.115866587,s3.343819872,s256.6317002013252
098_67,s4.773424401,s3.646886502,s76.65011813847107
098_68,s4.939039904,s3.343819872,s256.6317002013252
098_69,s5.596597718,s3.646886502,s76.65011813847107
098_70,s0,s4.17977484,s256.6317002013252
098_71,s0.657557815,s4.48284147,s76.65011813847107
098_72,s0.823173317,s4.17977484,s256.6317002013252
098_73,s1.480731132,s4.48284147,s76.65011813847107
098_74,s1.646346635,s4.17977484,s256.6317002013252
098_75,s2.303904449,s4.48284147,s76.65011813847107
098_76,s2.469519952,s4.17977484,s256.6317002013252
098_77,s3.127077766,s4.48284147,s76.65011813847107
098_78,s3.292693269,s4.17977484,s256.6317002013252
098_79,s3.950251084,s4.48284147,s76.65011813847107
098_80,s4.115866587,s4.17977484,s256.6317002013252
098_81,s4.773424401,s4.48284147,s76.65011813847107
098_82,s4.939039904,s4.17977484,s256.6317002013252
098_83,s5.596597718,s4.48284147,s76.65011813847107
098_84,s0,s5.015729808,s256.6317002013252
098_85,s0.657557815,s5.318796438,s76.65011813847107
098_86,s0.823173317,s5.015729808,s256.6317002013252
098_87,s1.480731132,s5.318796438,s76.65011813847107
098_88,s1.646346635,s5.015729808,s256.6317002013252
098_89,s2.303904449,s5.318796438,s76.65011813847107
098_90,s2.469519952,s5.015729808,s256.6317002013252
098_91,s3.127077766,s5.318796438,s76.65011813847107
098_92,s3.292693269,s5.015729808,s256.6317002013252
098_93,s3.950251084,s5.318796438,s76.65011813847107
098_94,s4.115866587,s5.015729808,s256.6317002013252
098_95,s4.773424401,s5.318796438,s76.65011813847107
098_96,s4.939039904,s5.015729808,s256.6317002013252
098_97,s5.596597718,s5.318796438,s76.65011813847107
