id,x,y,deg
123_0,s1.661063719000,s0.203674117000,s73.739705597023
123_1,s1.812692861000,s0.000000000000,s253.763552504177
123_2,s2.567410150000,s0.203674117000,s73.739705597023
123_3,s2.719039292000,s0.000000000000,s253.763552504177
123_4,s3.473756581000,s0.203674117000,s73.739705597023
123_5,s3.625385723000,s0.000000000000,s253.763552504177
123_6,s4.380103011000,s0.203674117000,s73.739705597023
123_7,s4.531732153000,s0.000000000000,s253.763552504177
123_8,s5.286449442000,s0.203674117000,s73.739705597023
123_9,s5.438078584000,s0.000000000000,s253.763552504177
123_10,s6.192795873000,s0.203674117000,s73.739705597023
123_11,s0.000000000000,s0.717401018000,s253.763552504177
123_12,s0.754717289000,s0.921075135000,s73.739705597023
123_13,s0.906346431000,s0.717401018000,s253.763552504177
123_14,s1.661063719000,s0.921075135000,s73.739705597023
123_15,s1.812692861000,s0.717401018000,s253.763552504177
123_16,s2.567410150000,s0.921075135000,s73.739705597023
123_17,s2.719039292000,s0.717401018000,s253.763552504177
123_18,s3.473756581000,s0.921075135000,s73.739705597023
123_19,s3.625385723000,s0.717401018000,s253.763552504177
123_20,s4.380103011000,s0.921075135000,s73.739705597023
123_21,s4.531732153000,s0.717401018000,s253.763552504177
123_22,s5.286449442000,s0.921075135000,s73.739705597023
123_23,s5.438078584000,s0.717401018000,s253.763552504177
123_24,s6.192795873000,s0.921075135000,s73.739705597023
123_25,s0.000000000000,s1.434802035000,s253.763552504177
123_26,s0.754717289000,s1.638476153000,s73.739705597023
123_27,s0.906346431000,s1.434802035000,s253.763552504177
123_28,s1.661063719000,s1.638476153000,s73.739705597023
123_29,s1.812692861000,s1.434802035000,s253.763552504177
123_30,s2.567410150000,s1.638476153000,s73.739705597023
123_31,s2.719039292000,s1.434802035000,s253.763552504177
123_32,s3.473756581000,s1.638476153000,s73.739705597023
123_33,s3.625385723000,s1.434802035000,s253.763552504177
123_34,s4.380103011000,s1.638476153000,s73.739705597023
123_35,s4.531732153000,s1.434802035000,s253.763552504177
123_36,s5.286449442000,s1.638476153000,s73.739705597023
123_37,s5.438078584000,s1.434802035000,s253.763552504177
123_38,s6.192795873000,s1.638476153000,s73.739705597023
123_39,s0.000000000000,s2.152203053000,s253.763552504177
123_40,s0.754717289000,s2.355877170000,s73.739705597023
123_41,s0.906346431000,s2.152203053000,s253.763552504177
123_42,s1.661063719000,s2.355877170000,s73.739705597023
123_43,s1.812692861000,s2.152203053000,s253.763552504177
123_44,s2.567410150000,s2.355877170000,s73.739705597023
123_45,s2.719039292000,s2.152203053000,s253.763552504177
123_46,s3.473756581000,s2.355877170000,s73.739705597023
123_47,s3.625385723000,s2.152203053000,s253.763552504177
123_48,s4.380103011000,s2.355877170000,s73.739705597023
123_49,s4.531732153000,s2.152203053000,s253.763552504177
123_50,s5.286449442000,s2.355877170000,s73.739705597023
123_51,s5.438078584000,s2.152203053000,s253.763552504177
123_52,s6.192795873000,s2.355877170000,s73.739705597023
123_53,s0.000000000000,s2.869604070000,s253.763552504177
123_54,s0.754717289000,s3.073278188000,s73.739705597023
123_55,s0.906346431000,s2.869604070000,s253.763552504177
123_56,s1.661063719000,s3.073278188000,s73.739705597023
123_57,s1.812692861000,s2.869604070000,s253.763552504177
123_58,s2.567410150000,s3.073278188000,s73.739705597023
123_59,s2.719039292000,s2.869604070000,s253.763552504177
123_60,s3.473756581000,s3.073278188000,s73.739705597023
123_61,s3.625385723000,s2.869604070000,s253.763552504177
123_62,s4.380103011000,s3.073278188000,s73.739705597023
123_63,s4.531732153000,s2.869604070000,s253.763552504177
123_64,s5.286449442000,s3.073278188000,s73.739705597023
123_65,s5.438078584000,s2.869604070000,s253.763552504177
123_66,s6.192795873000,s3.073278188000,s73.739705597023
123_67,s0.000000000000,s3.587005088000,s253.763552504177
123_68,s0.754717289000,s3.790679205000,s73.739705597023
123_69,s0.906346431000,s3.587005088000,s253.763552504177
123_70,s1.661063719000,s3.790679205000,s73.739705597023
123_71,s1.812692861000,s3.587005088000,s253.763552504177
123_72,s2.567410150000,s3.790679205000,s73.739705597023
123_73,s2.719039292000,s3.587005088000,s253.763552504177
123_74,s3.473756581000,s3.790679205000,s73.739705597023
123_75,s3.625385723000,s3.587005088000,s253.763552504177
123_76,s4.380103011000,s3.790679205000,s73.739705597023
123_77,s4.531732153000,s3.587005088000,s253.763552504177
123_78,s5.286449442000,s3.790679205000,s73.739705597023
123_79,s5.438078584000,s3.587005088000,s253.763552504177
123_80,s6.192795873000,s3.790679205000,s73.739705597023
123_81,s0.000000000000,s4.304406106000,s253.763552504177
123_82,s0.754717289000,s4.508080223000,s73.739705597023
123_83,s0.906346431000,s4.304406106000,s253.763552504177
123_84,s1.661063719000,s4.508080223000,s73.739705597023
123_85,s1.812692861000,s4.304406106000,s253.763552504177
123_86,s2.567410150000,s4.508080223000,s73.739705597023
123_87,s2.719039292000,s4.304406106000,s253.763552504177
123_88,s3.473756581000,s4.508080223000,s73.739705597023
123_89,s3.625385723000,s4.304406106000,s253.763552504177
123_90,s4.380103011000,s4.508080223000,s73.739705597023
123_91,s4.531732153000,s4.304406106000,s253.763552504177
123_92,s5.286449442000,s4.508080223000,s73.739705597023
123_93,s5.438078584000,s4.304406106000,s253.763552504177
123_94,s6.192795873000,s4.508080223000,s73.739705597023
123_95,s0.000000000000,s5.021807123000,s253.763552504177
123_96,s0.754717289000,s5.225481241000,s73.739705597023
123_97,s0.906346431000,s5.021807123000,s253.763552504177
123_98,s1.661063719000,s5.225481241000,s73.739705597023
123_99,s1.812692861000,s5.021807123000,s253.763552504177
123_100,s2.567410150000,s5.225481241000,s73.739705597023
123_101,s2.719039292000,s5.021807123000,s253.763552504177
123_102,s3.473756581000,s5.225481241000,s73.739705597023
123_103,s3.625385723000,s5.021807123000,s253.763552504177
123_104,s4.380103011000,s5.225481241000,s73.739705597023
123_105,s4.531732153000,s5.021807123000,s253.763552504177
123_106,s5.286449442000,s5.225481241000,s73.739705597023
123_107,s5.438078584000,s5.021807123000,s253.763552504177
123_108,s6.192795873000,s5.225481241000,s73.739705597023
123_109,s0.000000000000,s5.739208141000,s253.763552504177
123_110,s0.754717289000,s5.942882258000,s73.739705597023
123_111,s0.906346431000,s5.739208141000,s253.763552504177
123_112,s1.661063719000,s5.942882258000,s73.739705597023
123_113,s1.812692861000,s5.739208141000,s253.763552504177
123_114,s2.567410150000,s5.942882258000,s73.739705597023
123_115,s2.719039292000,s5.739208141000,s253.763552504177
123_116,s3.473756581000,s5.942882258000,s73.739705597023
123_117,s3.625385723000,s5.739208141000,s253.763552504177
123_118,s4.380103011000,s5.942882258000,s73.739705597023
123_119,s4.531732153000,s5.739208141000,s253.763552504177
123_120,s5.286449442000,s5.942882258000,s73.739705597023
123_121,s5.438078584000,s5.739208141000,s253.763552504177
123_122,s6.192795873000,s5.942882258000,s73.739705597023
