id,x,y,deg
174_0,s0.937276179000,s0.000000000000,s283.902626873996
174_1,s1.718449212000,s-0.206720427000,s103.997373408931
174_2,s1.874552358000,s0.000000000000,s283.902626873996
174_3,s2.655725391000,s-0.206720427000,s103.997373408931
174_4,s2.811828536000,s0.000000000000,s283.902626873996
174_5,s3.593001569000,s-0.206720427000,s103.997373408931
174_6,s3.749104715000,s0.000000000000,s283.902626873996
174_7,s4.530277748000,s-0.206720427000,s103.997373408931
174_8,s4.686380894000,s0.000000000000,s283.902626873996
174_9,s5.467553927000,s-0.206720427000,s103.997373408931
174_10,s5.623657073000,s0.000000000000,s283.902626873996
174_11,s6.404830106000,s-0.206720427000,s103.997373408931
174_12,s6.560933252000,s0.000000000000,s283.902626873996
174_13,s7.342106285000,s-0.206720427000,s103.997373408931
174_14,s0.000000000000,s0.686410603000,s283.902626873996
174_15,s0.781173033000,s0.479690177000,s103.997373408931
174_16,s0.937276179000,s0.686410603000,s283.902626873996
174_17,s1.718449212000,s0.479690177000,s103.997373408931
174_18,s1.874552358000,s0.686410603000,s283.902626873996
174_19,s2.655725391000,s0.479690177000,s103.997373408931
174_20,s2.811828536000,s0.686410603000,s283.902626873996
174_21,s3.593001569000,s0.479690177000,s103.997373408931
174_22,s3.749104715000,s0.686410603000,s283.902626873996
174_23,s4.530277748000,s0.479690177000,s103.997373408931
174_24,s4.686380894000,s0.686410603000,s283.902626873996
174_25,s5.467553927000,s0.479690177000,s103.997373408931
174_26,s5.623657073000,s0.686410603000,s283.902626873996
174_27,s6.404830106000,s0.479690177000,s103.997373408931
174_28,s6.560933252000,s0.686410603000,s283.902626873996
174_29,s7.342106285000,s0.479690177000,s103.997373408931
174_30,s0.000000000000,s1.372821206000,s283.902626873996
174_31,s0.781173033000,s1.166100780000,s103.997373408931
174_32,s0.937276179000,s1.372821206000,s283.902626873996
174_33,s1.718449212000,s1.166100780000,s103.997373408931
174_34,s1.874552358000,s1.372821206000,s283.902626873996
174_35,s2.655725391000,s1.166100780000,s103.997373408931
174_36,s2.811828536000,s1.372821206000,s283.902626873996
174_37,s3.593001569000,s1.166100780000,s103.997373408931
174_38,s3.749104715000,s1.372821206000,s283.902626873996
174_39,s4.530277748000,s1.166100780000,s103.997373408931
174_40,s4.686380894000,s1.372821206000,s283.902626873996
174_41,s5.467553927000,s1.166100780000,s103.997373408931
174_42,s5.623657073000,s1.372821206000,s283.902626873996
174_43,s6.404830106000,s1.166100780000,s103.997373408931
174_44,s6.560933252000,s1.372821206000,s283.902626873996
174_45,s7.342106285000,s1.166100780000,s103.997373408931
174_46,s0.000000000000,s2.059231810000,s283.902626873996
174_47,s0.781173033000,s1.852511383000,s103.997373408931
174_48,s0.937276179000,s2.059231810000,s283.902626873996
174_49,s1.718449212000,s1.852511383000,s103.997373408931
174_50,s1.874552358000,s2.059231810000,s283.902626873996
174_51,s2.655725391000,s1.852511383000,s103.997373408931
174_52,s2.811828536000,s2.059231810000,s283.902626873996
174_53,s3.593001569000,s1.852511383000,s103.997373408931
174_54,s3.749104715000,s2.059231810000,s283.902626873996
174_55,s4.530277748000,s1.852511383000,s103.997373408931
174_56,s4.686380894000,s2.059231810000,s283.902626873996
174_57,s5.467553927000,s1.852511383000,s103.997373408931
174_58,s5.623657073000,s2.059231810000,s283.902626873996
174_59,s6.404830106000,s1.852511383000,s103.997373408931
174_60,s6.560933252000,s2.059231810000,s283.902626873996
174_61,s7.342106285000,s1.852511383000,s103.997373408931
174_62,s0.000000000000,s2.745642413000,s283.902626873996
174_63,s0.781173033000,s2.538921986000,s103.997373408931
174_64,s0.937276179000,s2.745642413000,s283.902626873996
174_65,s1.718449212000,s2.538921986000,s103.997373408931
174_66,s1.874552358000,s2.745642413000,s283.902626873996
174_67,s2.655725391000,s2.538921986000,s103.997373408931
174_68,s2.811828536000,s2.745642413000,s283.902626873996
174_69,s3.593001569000,s2.538921986000,s103.997373408931
174_70,s3.749104715000,s2.745642413000,s283.902626873996
174_71,s4.530277748000,s2.538921986000,s103.997373408931
174_72,s4.686380894000,s2.745642413000,s283.902626873996
174_73,s5.467553927000,s2.538921986000,s103.997373408931
174_74,s5.623657073000,s2.745642413000,s283.902626873996
174_75,s6.404830106000,s2.538921986000,s103.997373408931
174_76,s6.560933252000,s2.745642413000,s283.902626873996
174_77,s7.342106285000,s2.538921986000,s103.997373408931
174_78,s0.000000000000,s3.432053016000,s283.902626873996
174_79,s0.781173033000,s3.225332590000,s103.997373408931
174_80,s0.937276179000,s3.432053016000,s283.902626873996
174_81,s1.718449212000,s3.225332590000,s103.997373408931
174_82,s1.874552358000,s3.432053016000,s283.902626873996
174_83,s2.655725391000,s3.225332590000,s103.997373408931
174_84,s2.811828536000,s3.432053016000,s283.902626873996
174_85,s3.593001569000,s3.225332590000,s103.997373408931
