id,x,y,deg
058_0,s0.880413433000,s0.000000000000,s253.993308181998
058_1,s1.609387079000,s0.228692264000,s73.972284006078
058_2,s1.760826865000,s0.000000000000,s253.993308181998
058_3,s2.489800511000,s0.228692264000,s73.972284006078
058_4,s2.641240298000,s0.000000000000,s253.993308181998
058_5,s3.370213944000,s0.228692264000,s73.972284006078
058_6,s3.521653730000,s0.000000000000,s253.993308181998
058_7,s4.250627376000,s0.228692264000,s73.972284006078
058_8,s0.000000000000,s0.754728775000,s253.993308181998
058_9,s0.728973646000,s0.983421039000,s73.972284006078
058_10,s0.880413433000,s0.754728775000,s253.993308181998
058_11,s1.609387079000,s0.983421039000,s73.972284006078
058_12,s1.760826865000,s0.754728775000,s253.993308181998
058_13,s2.489800511000,s0.983421039000,s73.972284006078
058_14,s2.641240298000,s0.754728775000,s253.993308181998
058_15,s3.370213944000,s0.983421039000,s73.972284006078
058_16,s3.521653730000,s0.754728775000,s253.993308181998
058_17,s4.250627376000,s0.983421039000,s73.972284006078
058_18,s0.000000000000,s1.509457551000,s253.993308181998
058_19,s0.728973646000,s1.738149815000,s73.972284006078
058_20,s0.880413433000,s1.509457551000,s253.993308181998
058_21,s1.609387079000,s1.738149815000,s73.972284006078
058_22,s1.760826865000,s1.509457551000,s253.993308181998
058_23,s2.489800511000,s1.738149815000,s73.972284006078
058_24,s2.641240298000,s1.509457551000,s253.993308181998
058_25,s3.370213944000,s1.738149815000,s73.972284006078
058_26,s3.521653730000,s1.509457551000,s253.993308181998
058_27,s4.250627376000,s1.738149815000,s73.972284006078
058_28,s0.000000000000,s2.264186326000,s253.993308181998
058_29,s0.728973646000,s2.492878590000,s73.972284006078
058_30,s0.880413433000,s2.264186326000,s253.993308181998
058_31,s1.609387079000,s2.492878590000,s73.972284006078
058_32,s1.760826865000,s2.264186326000,s253.993308181998
058_33,s2.489800511000,s2.492878590000,s73.972284006078
058_34,s2.641240298000,s2.264186326000,s253.993308181998
058_35,s3.370213944000,s2.492878590000,s73.972284006078
058_36,s3.521653730000,s2.264186326000,s253.993308181998
058_37,s4.250627376000,s2.492878590000,s73.972284006078
058_38,s0.000000000000,s3.018915102000,s253.993308181998
058_39,s0.728973646000,s3.247607366000,s73.972284006078
058_40,s0.880413433000,s3.018915102000,s253.993308181998
058_41,s1.609387079000,s3.247607366000,s73.972284006078
058_42,s1.760826865000,s3.018915102000,s253.993308181998
058_43,s2.489800511000,s3.247607366000,s73.972284006078
058_44,s2.641240298000,s3.018915102000,s253.993308181998
058_45,s3.370213944000,s3.247607366000,s73.972284006078
058_46,s3.521653730000,s3.018915102000,s253.993308181998
058_47,s4.250627376000,s3.247607366000,s73.972284006078
058_48,s0.000000000000,s3.773643877000,s253.993308181998
058_49,s0.728973646000,s4.002336141000,s73.972284006078
058_50,s0.880413433000,s3.773643877000,s253.993308181998
058_51,s1.609387079000,s4.002336141000,s73.972284006078
058_52,s1.760826865000,s3.773643877000,s253.993308181998
058_53,s2.489800511000,s4.002336141000,s73.972284006078
058_54,s2.641240298000,s3.773643877000,s253.993308181998
058_55,s3.370213944000,s4.002336141000,s73.972284006078
058_56,s3.521653730000,s3.773643877000,s253.993308181998
058_57,s4.250627376000,s4.002336141000,s73.972284006078
