id,x,y,deg
060_0,s0,s0,s253.9933081819975
060_1,s0.728973646,s0.228692264,s73.97228400607764
060_2,s0.880413433,s0,s253.9933081819975
060_3,s1.609387079,s0.228692264,s73.97228400607764
060_4,s1.760826865,s0,s253.9933081819975
060_5,s2.489800511,s0.228692264,s73.97228400607764
060_6,s2.641240298,s0,s253.9933081819975
060_7,s3.370213944,s0.228692264,s73.97228400607764
060_8,s3.52165373,s0,s253.9933081819975
060_9,s4.250627376,s0.228692264,s73.97228400607764
060_10,s0,s0.754728775,s253.9933081819975
060_11,s0.728973646,s0.983421039,s73.97228400607764
060_12,s0.880413433,s0.754728775,s253.9933081819975
060_13,s1.609387079,s0.983421039,s73.97228400607764
060_14,s1.760826865,s0.754728775,s253.9933081819975
060_15,s2.489800511,s0.983421039,s73.97228400607764
060_16,s2.641240298,s0.754728775,s253.9933081819975
060_17,s3.370213944,s0.983421039,s73.97228400607764
060_18,s3.52165373,s0.754728775,s253.9933081819975
060_19,s4.250627376,s0.983421039,s73.97228400607764
060_20,s0,s1.509457551,s253.9933081819975
060_21,s0.728973646,s1.738149815,s73.97228400607764
060_22,s0.880413433,s1.509457551,s253.9933081819975
060_23,s1.609387079,s1.738149815,s73.97228400607764
060_24,s1.760826865,s1.509457551,s253.9933081819975
060_25,s2.489800511,s1.738149815,s73.97228400607764
060_26,s2.641240298,s1.509457551,s253.9933081819975
060_27,s3.370213944,s1.738149815,s73.97228400607764
060_28,s3.52165373,s1.509457551,s253.9933081819975
060_29,s4.250627376,s1.738149815,s73.97228400607764
060_30,s0,s2.264186326,s253.9933081819975
060_31,s0.728973646,s2.49287859,s73.97228400607764
060_32,s0.880413433,s2.264186326,s253.9933081819975
060_33,s1.609387079,s2.49287859,s73.97228400607764
060_34,s1.760826865,s2.264186326,s253.9933081819975
060_35,s2.489800511,s2.49287859,s73.97228400607764
060_36,s2.641240298,s2.264186326,s253.9933081819975
060_37,s3.370213944,s2.49287859,s73.97228400607764
060_38,s3.52165373,s2.264186326,s253.9933081819975
060_39,s4.250627376,s2.49287859,s73.97228400607764
060_40,s0,s3.018915102,s253.9933081819975
060_41,s0.728973646,s3.247607366,s73.97228400607764
060_42,s0.880413433,s3.018915102,s253.9933081819975
060_43,s1.609387079,s3.247607366,s73.97228400607764
060_44,s1.760826865,s3.018915102,s253.9933081819975
060_45,s2.489800511,s3.247607366,s73.97228400607764
060_46,s2.641240298,s3.018915102,s253.9933081819975
060_47,s3.370213944,s3.247607366,s73.97228400607764
060_48,s3.52165373,s3.018915102,s253.9933081819975
060_49,s4.250627376,s3.247607366,s73.97228400607764
060_50,s0,s3.773643877,s253.9933081819975
060_51,s0.728973646,s4.002336141,s73.97228400607764
060_52,s0.880413433,s3.773643877,s253.9933081819975
060_53,s1.609387079,s4.002336141,s73.97228400607764
060_54,s1.760826865,s3.773643877,s253.9933081819975
060_55,s2.489800511,s4.002336141,s73.97228400607764
060_56,s2.641240298,s3.773643877,s253.9933081819975
060_57,s3.370213944,s4.002336141,s73.97228400607764
060_58,s3.52165373,s3.773643877,s253.9933081819975
060_59,s4.250627376,s4.002336141,s73.97228400607764
