id,x,y,deg
182_0,s4.877833167000,s0.000000000000,s258.393112001379
182_1,s5.690747615000,s0.210207172000,s78.385238079129
182_2,s5.853399800000,s0.000000000000,s258.393112001379
182_3,s6.666314248000,s0.210207172000,s78.385238079129
182_4,s6.828966433000,s0.000000000000,s258.393112001379
182_5,s7.641880881000,s0.210207172000,s78.385238079129
182_6,s0.000000000000,s0.651859581000,s258.393112001379
182_7,s0.812914448000,s0.862066753000,s78.385238079129
182_8,s0.975566633000,s0.651859581000,s258.393112001379
182_9,s1.788481081000,s0.862066753000,s78.385238079129
182_10,s1.951133267000,s0.651859581000,s258.393112001379
182_11,s2.764047715000,s0.862066753000,s78.385238079129
182_12,s2.926699900000,s0.651859581000,s258.393112001379
182_13,s3.739614348000,s0.862066753000,s78.385238079129
182_14,s3.902266533000,s0.651859581000,s258.393112001379
182_15,s4.715180981000,s0.862066753000,s78.385238079129
182_16,s4.877833167000,s0.651859581000,s258.393112001379
182_17,s5.690747615000,s0.862066753000,s78.385238079129
182_18,s5.853399800000,s0.651859581000,s258.393112001379
182_19,s6.666314248000,s0.862066753000,s78.385238079129
182_20,s6.828966433000,s0.651859581000,s258.393112001379
182_21,s7.641880881000,s0.862066753000,s78.385238079129
182_22,s0.000000000000,s1.303719162000,s258.393112001379
182_23,s0.812914448000,s1.513926334000,s78.385238079129
182_24,s0.975566633000,s1.303719162000,s258.393112001379
182_25,s1.788481081000,s1.513926334000,s78.385238079129
182_26,s1.951133267000,s1.303719162000,s258.393112001379
182_27,s2.764047715000,s1.513926334000,s78.385238079129
182_28,s2.926699900000,s1.303719162000,s258.393112001379
182_29,s3.739614348000,s1.513926334000,s78.385238079129
182_30,s3.902266533000,s1.303719162000,s258.393112001379
182_31,s4.715180981000,s1.513926334000,s78.385238079129
182_32,s4.877833167000,s1.303719162000,s258.393112001379
182_33,s5.690747615000,s1.513926334000,s78.385238079129
182_34,s5.853399800000,s1.303719162000,s258.393112001379
182_35,s6.666314248000,s1.513926334000,s78.385238079129
182_36,s6.828966433000,s1.303719162000,s258.393112001379
182_37,s7.641880881000,s1.513926334000,s78.385238079129
182_38,s0.000000000000,s1.955578743000,s258.393112001379
182_39,s0.812914448000,s2.165785915000,s78.385238079129
182_40,s0.975566633000,s1.955578743000,s258.393112001379
182_41,s1.788481081000,s2.165785915000,s78.385238079129
182_42,s1.951133267000,s1.955578743000,s258.393112001379
182_43,s2.764047715000,s2.165785915000,s78.385238079129
182_44,s2.926699900000,s1.955578743000,s258.393112001379
182_45,s3.739614348000,s2.165785915000,s78.385238079129
182_46,s3.902266533000,s1.955578743000,s258.393112001379
182_47,s4.715180981000,s2.165785915000,s78.385238079129
182_48,s4.877833167000,s1.955578743000,s258.393112001379
182_49,s5.690747615000,s2.165785915000,s78.385238079129
182_50,s5.853399800000,s1.955578743000,s258.393112001379
182_51,s6.666314248000,s2.165785915000,s78.385238079129
182_52,s6.828966433000,s1.955578743000,s258.393112001379
182_53,s7.641880881000,s2.165785915000,s78.385238079129
182_54,s0.000000000000,s2.607438324000,s258.393112001379
182_55,s0.812914448000,s2.817645496000,s78.385238079129
182_56,s0.975566633000,s2.607438324000,s258.393112001379
182_57,s1.788481081000,s2.817645496000,s78.385238079129
182_58,s1.951133267000,s2.607438324000,s258.393112001379
182_59,s2.764047715000,s2.817645496000,s78.385238079129
182_60,s2.926699900000,s2.607438324000,s258.393112001379
182_61,s3.739614348000,s2.817645496000,s78.385238079129
182_62,s3.902266533000,s2.607438324000,s258.393112001379
182_63,s4.715180981000,s2.817645496000,s78.385238079129
182_64,s4.877833167000,s2.607438324000,s258.393112001379
182_65,s5.690747615000,s2.817645496000,s78.385238079129
182_66,s5.853399800000,s2.607438324000,s258.393112001379
182_67,s6.666314248000,s2.817645496000,s78.385238079129
182_68,s6.828966433000,s2.607438324000,s258.393112001379
182_69,s7.641880881000,s2.817645496000,s78.385238079129
182_70,s0.000000000000,s3.259297905000,s258.393112001379
182_71,s0.812914448000,s3.469505077000,s78.385238079129
182_72,s0.975566633000,s3.259297905000,s258.393112001379
182_73,s1.788481081000,s3.469505077000,s78.385238079129
182_74,s1.951133267000,s3.259297905000,s258.393112001379
182_75,s2.764047715000,s3.469505077000,s78.385238079129
182_76,s2.926699900000,s3.259297905000,s258.393112001379
182_77,s3.739614348000,s3.469505077000,s78.385238079129
182_78,s3.902266533000,s3.259297905000,s258.393112001379
182_79,s4.715180981000,s3.469505077000,s78.385238079129
182_80,s4.877833167000,s3.259297905000,s258.393112001379
182_81,s5.690747615000,s3.469505077000,s78.385238079129
182_82,s5.853399800000,s3.259297905000,s258.393112001379
182_83,s6.666314248000,s3.469505077000,s78.385238079129
182_84,s6.828966433000,s3.259297905000,s258.393112001379
182_85,s7.641880881000,s3.469505077000,s78.385238079129
182_86,s0.000000000000,s3.911157486000,s258.393112001379
182_87,s0.812914448000,s4.121364658000,s78.385238079129
182_88,s0.975566633000,s3.911157486000,s258.393112001379
182_89,s1.788481081000,s4.121364658000,s78.385238079129
182_90,s1.951133267000,s3.911157486000,s258.393112001379
182_91,s2.764047715000,s4.121364658000,s78.385238079129
182_92,s2.926699900000,s3.911157486000,s258.393112001379
182_93,s3.739614348000,s4.121364658000,s78.385238079129
182_94,s3.902266533000,s3.911157486000,s258.393112001379
182_95,s4.715180981000,s4.121364658000,s78.385238079129
182_96,s4.877833167000,s3.911157486000,s258.393112001379
182_97,s5.690747615000,s4.121364658000,s78.385238079129
182_98,s5.853399800000,s3.911157486000,s258.393112001379
182_99,s6.666314248000,s4.121364658000,s78.385238079129
182_100,s6.828966433000,s3.911157486000,s258.393112001379
182_101,s7.641880881000,s4.121364658000,s78.385238079129
182_102,s0.000000000000,s4.563017067000,s258.393112001379
182_103,s0.812914448000,s4.773224239000,s78.385238079129
182_104,s0.975566633000,s4.563017067000,s258.393112001379
182_105,s1.788481081000,s4.773224239000,s78.385238079129
182_106,s1.951133267000,s4.563017067000,s258.393112001379
182_107,s2.764047715000,s4.773224239000,s78.385238079129
182_108,s2.926699900000,s4.563017067000,s258.393112001379
182_109,s3.739614348000,s4.773224239000,s78.385238079129
182_110,s3.902266533000,s4.563017067000,s258.393112001379
182_111,s4.715180981000,s4.773224239000,s78.385238079129
182_112,s4.877833167000,s4.563017067000,s258.393112001379
182_113,s5.690747615000,s4.773224239000,s78.385238079129
182_114,s5.853399800000,s4.563017067000,s258.393112001379
182_115,s6.666314248000,s4.773224239000,s78.385238079129
182_116,s6.828966433000,s4.563017067000,s258.393112001379
182_117,s7.641880881000,s4.773224239000,s78.385238079129
182_118,s0.000000000000,s5.214876648000,s258.393112001379
182_119,s0.812914448000,s5.425083820000,s78.385238079129
182_120,s0.975566633000,s5.214876648000,s258.393112001379
182_121,s1.788481081000,s5.425083820000,s78.385238079129
182_122,s1.951133267000,s5.214876648000,s258.393112001379
182_123,s2.764047715000,s5.425083820000,s78.385238079129
182_124,s2.926699900000,s5.214876648000,s258.393112001379
182_125,s3.739614348000,s5.425083820000,s78.385238079129
182_126,s3.902266533000,s5.214876648000,s258.393112001379
182_127,s4.715180981000,s5.425083820000,s78.385238079129
182_128,s4.877833167000,s5.214876648000,s258.393112001379
182_129,s5.690747615000,s5.425083820000,s78.385238079129
182_130,s5.853399800000,s5.214876648000,s258.393112001379
182_131,s6.666314248000,s5.425083820000,s78.385238079129
182_132,s6.828966433000,s5.214876648000,s258.393112001379
182_133,s7.641880881000,s5.425083820000,s78.385238079129
182_134,s0.000000000000,s5.866736229000,s258.393112001379
182_135,s0.812914448000,s6.076943401000,s78.385238079129
182_136,s0.975566633000,s5.866736229000,s258.393112001379
182_137,s1.788481081000,s6.076943401000,s78.385238079129
182_138,s1.951133267000,s5.866736229000,s258.393112001379
182_139,s2.764047715000,s6.076943401000,s78.385238079129
182_140,s2.926699900000,s5.866736229000,s258.393112001379
182_141,s3.739614348000,s6.076943401000,s78.385238079129
182_142,s3.902266533000,s5.866736229000,s258.393112001379
182_143,s4.715180981000,s6.076943401000,s78.385238079129
182_144,s4.877833167000,s5.866736229000,s258.393112001379
182_145,s5.690747615000,s6.076943401000,s78.385238079129
182_146,s5.853399800000,s5.866736229000,s258.393112001379
182_147,s6.666314248000,s6.076943401000,s78.385238079129
182_148,s6.828966433000,s5.866736229000,s258.393112001379
182_149,s7.641880881000,s6.076943401000,s78.385238079129
182_150,s0.000000000000,s6.518595810000,s258.393112001379
182_151,s0.812914448000,s6.728802982000,s78.385238079129
182_152,s0.975566633000,s6.518595810000,s258.393112001379
182_153,s1.788481081000,s6.728802982000,s78.385238079129
182_154,s1.951133267000,s6.518595810000,s258.393112001379
182_155,s2.764047715000,s6.728802982000,s78.385238079129
182_156,s2.926699900000,s6.518595810000,s258.393112001379
182_157,s3.739614348000,s6.728802982000,s78.385238079129
182_158,s3.902266533000,s6.518595810000,s258.393112001379
182_159,s4.715180981000,s6.728802982000,s78.385238079129
182_160,s4.877833167000,s6.518595810000,s258.393112001379
182_161,s5.690747615000,s6.728802982000,s78.385238079129
182_162,s5.853399800000,s6.518595810000,s258.393112001379
182_163,s6.666314248000,s6.728802982000,s78.385238079129
182_164,s6.828966433000,s6.518595810000,s258.393112001379
182_165,s7.641880881000,s6.728802982000,s78.385238079129
182_166,s0.000000000000,s7.170455391000,s258.393112001379
182_167,s0.812914448000,s7.380662563000,s78.385238079129
182_168,s0.975566633000,s7.170455391000,s258.393112001379
182_169,s1.788481081000,s7.380662563000,s78.385238079129
182_170,s1.951133267000,s7.170455391000,s258.393112001379
182_171,s2.764047715000,s7.380662563000,s78.385238079129
182_172,s2.926699900000,s7.170455391000,s258.393112001379
182_173,s3.739614348000,s7.380662563000,s78.385238079129
182_174,s3.902266533000,s7.170455391000,s258.393112001379
182_175,s4.715180981000,s7.380662563000,s78.385238079129
182_176,s4.877833167000,s7.170455391000,s258.393112001379
182_177,s5.690747615000,s7.380662563000,s78.385238079129
182_178,s5.853399800000,s7.170455391000,s258.393112001379
182_179,s6.666314248000,s7.380662563000,s78.385238079129
182_180,s6.828966433000,s7.170455391000,s258.393112001379
182_181,s7.641880881000,s7.380662563000,s78.385238079129
