id,x,y,deg
192_0,s0,s0,s258.3931120013793
192_1,s0.812914448,s0.210207172,s78.38523807912892
192_2,s0.975566633,s0,s258.3931120013793
192_3,s1.788481081,s0.210207172,s78.38523807912892
192_4,s1.951133267,s0,s258.3931120013793
192_5,s2.764047715,s0.210207172,s78.38523807912892
192_6,s2.9266999,s0,s258.3931120013793
192_7,s3.739614348,s0.210207172,s78.38523807912892
192_8,s3.902266533,s0,s258.3931120013793
192_9,s4.715180981,s0.210207172,s78.38523807912892
192_10,s4.877833167,s0,s258.3931120013793
192_11,s5.690747615,s0.210207172,s78.38523807912892
192_12,s5.8533998,s0,s258.3931120013793
192_13,s6.666314248,s0.210207172,s78.38523807912892
192_14,s6.828966433,s0,s258.3931120013793
192_15,s7.641880881,s0.210207172,s78.38523807912892
192_16,s0,s0.651859581,s258.3931120013793
192_17,s0.812914448,s0.862066753,s78.38523807912892
192_18,s0.975566633,s0.651859581,s258.3931120013793
192_19,s1.788481081,s0.862066753,s78.38523807912892
192_20,s1.951133267,s0.651859581,s258.3931120013793
192_21,s2.764047715,s0.862066753,s78.38523807912892
192_22,s2.9266999,s0.651859581,s258.3931120013793
192_23,s3.739614348,s0.862066753,s78.38523807912892
192_24,s3.902266533,s0.651859581,s258.3931120013793
192_25,s4.715180981,s0.862066753,s78.38523807912892
192_26,s4.877833167,s0.651859581,s258.3931120013793
192_27,s5.690747615,s0.862066753,s78.38523807912892
192_28,s5.8533998,s0.651859581,s258.3931120013793
192_29,s6.666314248,s0.862066753,s78.38523807912892
192_30,s6.828966433,s0.651859581,s258.3931120013793
192_31,s7.641880881,s0.862066753,s78.38523807912892
192_32,s0,s1.303719162,s258.3931120013793
192_33,s0.812914448,s1.513926334,s78.38523807912892
192_34,s0.975566633,s1.303719162,s258.3931120013793
192_35,s1.788481081,s1.513926334,s78.38523807912892
192_36,s1.951133267,s1.303719162,s258.3931120013793
192_37,s2.764047715,s1.513926334,s78.38523807912892
192_38,s2.9266999,s1.303719162,s258.3931120013793
192_39,s3.739614348,s1.513926334,s78.38523807912892
192_40,s3.902266533,s1.303719162,s258.3931120013793
192_41,s4.715180981,s1.513926334,s78.38523807912892
192_42,s4.877833167,s1.303719162,s258.3931120013793
192_43,s5.690747615,s1.513926334,s78.38523807912892
192_44,s5.8533998,s1.303719162,s258.3931120013793
192_45,s6.666314248,s1.513926334,s78.38523807912892
192_46,s6.828966433,s1.303719162,s258.3931120013793
192_47,s7.641880881,s1.513926334,s78.38523807912892
192_48,s0,s1.955578743,s258.3931120013793
192_49,s0.812914448,s2.165785915,s78.38523807912892
192_50,s0.975566633,s1.955578743,s258.3931120013793
192_51,s1.788481081,s2.165785915,s78.38523807912892
192_52,s1.951133267,s1.955578743,s258.3931120013793
192_53,s2.764047715,s2.165785915,s78.38523807912892
192_54,s2.9266999,s1.955578743,s258.3931120013793
192_55,s3.739614348,s2.165785915,s78.38523807912892
192_56,s3.902266533,s1.955578743,s258.3931120013793
192_57,s4.715180981,s2.165785915,s78.38523807912892
192_58,s4.877833167,s1.955578743,s258.3931120013793
192_59,s5.690747615,s2.165785915,s78.38523807912892
192_60,s5.8533998,s1.955578743,s258.3931120013793
192_61,s6.666314248,s2.165785915,s78.38523807912892
192_62,s6.828966433,s1.955578743,s258.3931120013793
192_63,s7.641880881,s2.165785915,s78.38523807912892
192_64,s0,s2.607438324,s258.3931120013793
192_65,s0.812914448,s2.817645496,s78.38523807912892
192_66,s0.975566633,s2.607438324,s258.3931120013793
192_67,s1.788481081,s2.817645496,s78.38523807912892
192_68,s1.951133267,s2.607438324,s258.3931120013793
192_69,s2.764047715,s2.817645496,s78.38523807912892
192_70,s2.9266999,s2.607438324,s258.3931120013793
192_71,s3.739614348,s2.817645496,s78.38523807912892
192_72,s3.902266533,s2.607438324,s258.3931120013793
192_73,s4.715180981,s2.817645496,s78.38523807912892
192_74,s4.877833167,s2.607438324,s258.3931120013793
192_75,s5.690747615,s2.817645496,s78.38523807912892
192_76,s5.8533998,s2.607438324,s258.3931120013793
192_77,s6.666314248,s2.817645496,s78.38523807912892
192_78,s6.828966433,s2.607438324,s258.3931120013793
192_79,s7.641880881,s2.817645496,s78.38523807912892
192_80,s0,s3.259297905,s258.3931120013793
192_81,s0.812914448,s3.469505077,s78.38523807912892
192_82,s0.975566633,s3.259297905,s258.3931120013793
192_83,s1.788481081,s3.469505077,s78.38523807912892
192_84,s1.951133267,s3.259297905,s258.3931120013793
192_85,s2.764047715,s3.469505077,s78.38523807912892
192_86,s2.9266999,s3.259297905,s258.3931120013793
192_87,s3.739614348,s3.469505077,s78.38523807912892
192_88,s3.902266533,s3.259297905,s258.3931120013793
192_89,s4.715180981,s3.469505077,s78.38523807912892
192_90,s4.877833167,s3.259297905,s258.3931120013793
192_91,s5.690747615,s3.469505077,s78.38523807912892
192_92,s5.8533998,s3.259297905,s258.3931120013793
192_93,s6.666314248,s3.469505077,s78.38523807912892
192_94,s6.828966433,s3.259297905,s258.3931120013793
192_95,s7.641880881,s3.469505077,s78.38523807912892
192_96,s0,s3.911157486,s258.3931120013793
192_97,s0.812914448,s4.121364658,s78.38523807912892
192_98,s0.975566633,s3.911157486,s258.3931120013793
192_99,s1.788481081,s4.121364658,s78.38523807912892
192_100,s1.951133267,s3.911157486,s258.3931120013793
192_101,s2.764047715,s4.121364658,s78.38523807912892
192_102,s2.9266999,s3.911157486,s258.3931120013793
192_103,s3.739614348,s4.121364658,s78.38523807912892
192_104,s3.902266533,s3.911157486,s258.3931120013793
192_105,s4.715180981,s4.121364658,s78.38523807912892
192_106,s4.877833167,s3.911157486,s258.3931120013793
192_107,s5.690747615,s4.121364658,s78.38523807912892
192_108,s5.8533998,s3.911157486,s258.3931120013793
192_109,s6.666314248,s4.121364658,s78.38523807912892
192_110,s6.828966433,s3.911157486,s258.3931120013793
192_111,s7.641880881,s4.121364658,s78.38523807912892
192_112,s0,s4.563017067,s258.3931120013793
192_113,s0.812914448,s4.773224239,s78.38523807912892
192_114,s0.975566633,s4.563017067,s258.3931120013793
192_115,s1.788481081,s4.773224239,s78.38523807912892
192_116,s1.951133267,s4.563017067,s258.3931120013793
192_117,s2.764047715,s4.773224239,s78.38523807912892
192_118,s2.9266999,s4.563017067,s258.3931120013793
192_119,s3.739614348,s4.773224239,s78.38523807912892
192_120,s3.902266533,s4.563017067,s258.3931120013793
192_121,s4.715180981,s4.773224239,s78.38523807912892
192_122,s4.877833167,s4.563017067,s258.3931120013793
192_123,s5.690747615,s4.773224239,s78.38523807912892
192_124,s5.8533998,s4.563017067,s258.3931120013793
192_125,s6.666314248,s4.773224239,s78.38523807912892
192_126,s6.828966433,s4.563017067,s258.3931120013793
192_127,s7.641880881,s4.773224239,s78.38523807912892
192_128,s0,s5.214876648,s258.3931120013793
192_129,s0.812914448,s5.42508382,s78.38523807912892
192_130,s0.975566633,s5.214876648,s258.3931120013793
192_131,s1.788481081,s5.42508382,s78.38523807912892
192_132,s1.951133267,s5.214876648,s258.3931120013793
192_133,s2.764047715,s5.42508382,s78.38523807912892
192_134,s2.9266999,s5.214876648,s258.3931120013793
192_135,s3.739614348,s5.42508382,s78.38523807912892
192_136,s3.902266533,s5.214876648,s258.3931120013793
192_137,s4.715180981,s5.42508382,s78.38523807912892
192_138,s4.877833167,s5.214876648,s258.3931120013793
192_139,s5.690747615,s5.42508382,s78.38523807912892
192_140,s5.8533998,s5.214876648,s258.3931120013793
192_141,s6.666314248,s5.42508382,s78.38523807912892
192_142,s6.828966433,s5.214876648,s258.3931120013793
192_143,s7.641880881,s5.42508382,s78.38523807912892
192_144,s0,s5.866736229,s258.3931120013793
192_145,s0.812914448,s6.076943401,s78.38523807912892
192_146,s0.975566633,s5.866736229,s258.3931120013793
192_147,s1.788481081,s6.076943401,s78.38523807912892
192_148,s1.951133267,s5.866736229,s258.3931120013793
192_149,s2.764047715,s6.076943401,s78.38523807912892
192_150,s2.9266999,s5.866736229,s258.3931120013793
192_151,s3.739614348,s6.076943401,s78.38523807912892
192_152,s3.902266533,s5.866736229,s258.3931120013793
192_153,s4.715180981,s6.076943401,s78.38523807912892
192_154,s4.877833167,s5.866736229,s258.3931120013793
192_155,s5.690747615,s6.076943401,s78.38523807912892
192_156,s5.8533998,s5.866736229,s258.3931120013793
192_157,s6.666314248,s6.076943401,s78.38523807912892
192_158,s6.828966433,s5.866736229,s258.3931120013793
192_159,s7.641880881,s6.076943401,s78.38523807912892
192_160,s0,s6.51859581,s258.3931120013793
192_161,s0.812914448,s6.728802982,s78.38523807912892
192_162,s0.975566633,s6.51859581,s258.3931120013793
192_163,s1.788481081,s6.728802982,s78.38523807912892
192_164,s1.951133267,s6.51859581,s258.3931120013793
192_165,s2.764047715,s6.728802982,s78.38523807912892
192_166,s2.9266999,s6.51859581,s258.3931120013793
192_167,s3.739614348,s6.728802982,s78.38523807912892
192_168,s3.902266533,s6.51859581,s258.3931120013793
192_169,s4.715180981,s6.728802982,s78.38523807912892
192_170,s4.877833167,s6.51859581,s258.3931120013793
192_171,s5.690747615,s6.728802982,s78.38523807912892
192_172,s5.8533998,s6.51859581,s258.3931120013793
192_173,s6.666314248,s6.728802982,s78.38523807912892
192_174,s6.828966433,s6.51859581,s258.3931120013793
192_175,s7.641880881,s6.728802982,s78.38523807912892
192_176,s0,s7.170455391,s258.3931120013793
192_177,s0.812914448,s7.380662563,s78.38523807912892
192_178,s0.975566633,s7.170455391,s258.3931120013793
192_179,s1.788481081,s7.380662563,s78.38523807912892
192_180,s1.951133267,s7.170455391,s258.3931120013793
192_181,s2.764047715,s7.380662563,s78.38523807912892
192_182,s2.9266999,s7.170455391,s258.3931120013793
192_183,s3.739614348,s7.380662563,s78.38523807912892
192_184,s3.902266533,s7.170455391,s258.3931120013793
192_185,s4.715180981,s7.380662563,s78.38523807912892
192_186,s4.877833167,s7.170455391,s258.3931120013793
192_187,s5.690747615,s7.380662563,s78.38523807912892
192_188,s5.8533998,s7.170455391,s258.3931120013793
192_189,s6.666314248,s7.380662563,s78.38523807912892
192_190,s6.828966433,s7.170455391,s258.3931120013793
192_191,s7.641880881,s7.380662563,s78.38523807912892
