id,x,y,deg
046_0,s0.973993140000,s0.000000000000,s282.692016410950
046_1,s1.786143051000,s-0.198740939000,s102.733958119075
046_2,s1.947986279000,s0.000000000000,s282.692016410950
046_3,s2.760136191000,s-0.198740939000,s102.733958119075
046_4,s2.921979419000,s0.000000000000,s282.692016410950
046_5,s3.734129331000,s-0.198740939000,s102.733958119075
046_6,s0.000000000000,s0.655236298000,s282.692016410950
046_7,s0.812149912000,s0.456495359000,s102.733958119075
046_8,s0.973993140000,s0.655236298000,s282.692016410950
046_9,s1.786143051000,s0.456495359000,s102.733958119075
046_10,s1.947986279000,s0.655236298000,s282.692016410950
046_11,s2.760136191000,s0.456495359000,s102.733958119075
046_12,s2.921979419000,s0.655236298000,s282.692016410950
046_13,s3.734129331000,s0.456495359000,s102.733958119075
046_14,s0.000000000000,s1.310472596000,s282.692016410950
046_15,s0.812149912000,s1.111731657000,s102.733958119075
046_16,s0.973993140000,s1.310472596000,s282.692016410950
046_17,s1.786143051000,s1.111731657000,s102.733958119075
046_18,s1.947986279000,s1.310472596000,s282.692016410950
046_19,s2.760136191000,s1.111731657000,s102.733958119075
046_20,s2.921979419000,s1.310472596000,s282.692016410950
046_21,s3.734129331000,s1.111731657000,s102.733958119075
046_22,s0.000000000000,s1.965708894000,s282.692016410950
046_23,s0.812149912000,s1.766967955000,s102.733958119075
046_24,s0.973993140000,s1.965708894000,s282.692016410950
046_25,s1.786143051000,s1.766967955000,s102.733958119075
046_26,s1.947986279000,s1.965708894000,s282.692016410950
046_27,s2.760136191000,s1.766967955000,s102.733958119075
046_28,s2.921979419000,s1.965708894000,s282.692016410950
046_29,s3.734129331000,s1.766967955000,s102.733958119075
046_30,s0.000000000000,s2.620945192000,s282.692016410950
046_31,s0.812149912000,s2.422204253000,s102.733958119075
046_32,s0.973993140000,s2.620945192000,s282.692016410950
046_33,s1.786143051000,s2.422204253000,s102.733958119075
046_34,s1.947986279000,s2.620945192000,s282.692016410950
046_35,s2.760136191000,s2.422204253000,s102.733958119075
046_36,s2.921979419000,s2.620945192000,s282.692016410950
046_37,s3.734129331000,s2.422204253000,s102.733958119075
046_38,s0.000000000000,s3.276181490000,s282.692016410950
046_39,s0.812149912000,s3.077440551000,s102.733958119075
046_40,s0.973993140000,s3.276181490000,s282.692016410950
046_41,s1.786143051000,s3.077440551000,s102.733958119075
046_42,s1.947986279000,s3.276181490000,s282.692016410950
046_43,s2.760136191000,s3.077440551000,s102.733958119075
046_44,s2.921979419000,s3.276181490000,s282.692016410950
046_45,s3.734129331000,s3.077440551000,s102.733958119075
