id,x,y,deg
122_0,s1.812692861000,s0.000000000000,s253.763552504177
122_1,s2.567410150000,s0.203674117000,s73.739705597023
122_2,s2.719039292000,s0.000000000000,s253.763552504177
122_3,s3.473756581000,s0.203674117000,s73.739705597023
122_4,s3.625385723000,s0.000000000000,s253.763552504177
122_5,s4.380103011000,s0.203674117000,s73.739705597023
122_6,s4.531732153000,s0.000000000000,s253.763552504177
122_7,s5.286449442000,s0.203674117000,s73.739705597023
122_8,s5.438078584000,s0.000000000000,s253.763552504177
122_9,s6.192795873000,s0.203674117000,s73.739705597023
122_10,s0.000000000000,s0.717401018000,s253.763552504177
122_11,s0.754717289000,s0.921075135000,s73.739705597023
122_12,s0.906346431000,s0.717401018000,s253.763552504177
122_13,s1.661063719000,s0.921075135000,s73.739705597023
122_14,s1.812692861000,s0.717401018000,s253.763552504177
122_15,s2.567410150000,s0.921075135000,s73.739705597023
122_16,s2.719039292000,s0.717401018000,s253.763552504177
122_17,s3.473756581000,s0.921075135000,s73.739705597023
122_18,s3.625385723000,s0.717401018000,s253.763552504177
122_19,s4.380103011000,s0.921075135000,s73.739705597023
122_20,s4.531732153000,s0.717401018000,s253.763552504177
122_21,s5.286449442000,s0.921075135000,s73.739705597023
122_22,s5.438078584000,s0.717401018000,s253.763552504177
122_23,s6.192795873000,s0.921075135000,s73.739705597023
122_24,s0.000000000000,s1.434802035000,s253.763552504177
122_25,s0.754717289000,s1.638476153000,s73.739705597023
122_26,s0.906346431000,s1.434802035000,s253.763552504177
122_27,s1.661063719000,s1.638476153000,s73.739705597023
122_28,s1.812692861000,s1.434802035000,s253.763552504177
122_29,s2.567410150000,s1.638476153000,s73.739705597023
122_30,s2.719039292000,s1.434802035000,s253.763552504177
122_31,s3.473756581000,s1.638476153000,s73.739705597023
122_32,s3.625385723000,s1.434802035000,s253.763552504177
122_33,s4.380103011000,s1.638476153000,s73.739705597023
122_34,s4.531732153000,s1.434802035000,s253.763552504177
122_35,s5.286449442000,s1.638476153000,s73.739705597023
122_36,s5.438078584000,s1.434802035000,s253.763552504177
122_37,s6.192795873000,s1.638476153000,s73.739705597023
122_38,s0.000000000000,s2.152203053000,s253.763552504177
122_39,s0.754717289000,s2.355877170000,s73.739705597023
122_40,s0.906346431000,s2.152203053000,s253.763552504177
122_41,s1.661063719000,s2.355877170000,s73.739705597023
122_42,s1.812692861000,s2.152203053000,s253.763552504177
122_43,s2.567410150000,s2.355877170000,s73.739705597023
122_44,s2.719039292000,s2.152203053000,s253.763552504177
122_45,s3.473756581000,s2.355877170000,s73.739705597023
122_46,s3.625385723000,s2.152203053000,s253.763552504177
122_47,s4.380103011000,s2.355877170000,s73.739705597023
122_48,s4.531732153000,s2.152203053000,s253.763552504177
122_49,s5.286449442000,s2.355877170000,s73.739705597023
122_50,s5.438078584000,s2.152203053000,s253.763552504177
122_51,s6.192795873000,s2.355877170000,s73.739705597023
122_52,s0.000000000000,s2.869604070000,s253.763552504177
122_53,s0.754717289000,s3.073278188000,s73.739705597023
122_54,s0.906346431000,s2.869604070000,s253.763552504177
122_55,s1.661063719000,s3.073278188000,s73.739705597023
122_56,s1.812692861000,s2.869604070000,s253.763552504177
122_57,s2.567410150000,s3.073278188000,s73.739705597023
122_58,s2.719039292000,s2.869604070000,s253.763552504177
122_59,s3.473756581000,s3.073278188000,s73.739705597023
122_60,s3.625385723000,s2.869604070000,s253.763552504177
122_61,s4.380103011000,s3.073278188000,s73.739705597023
