id,x,y,deg
165_0,s1.898796545000,s-0.185697092000,s100.377533022847
165_1,s2.068162574000,s0.000000000000,s280.380563624139
165_2,s2.932877832000,s-0.185697092000,s100.377533022847
165_3,s3.102243861000,s0.000000000000,s280.380563624139
165_4,s3.966959119000,s-0.185697092000,s100.377533022847
165_5,s4.136325149000,s0.000000000000,s280.380563624139
165_6,s5.001040406000,s-0.185697092000,s100.377533022847
165_7,s5.170406436000,s0.000000000000,s280.380563624139
165_8,s6.035121693000,s-0.185697092000,s100.377533022847
165_9,s6.204487723000,s0.000000000000,s280.380563624139
165_10,s7.069202980000,s-0.185697092000,s100.377533022847
165_11,s0.000000000000,s0.601682143000,s280.380563624139
165_12,s0.864715258000,s0.415985051000,s100.377533022847
165_13,s1.034081287000,s0.601682143000,s280.380563624139
165_14,s1.898796545000,s0.415985051000,s100.377533022847
165_15,s2.068162574000,s0.601682143000,s280.380563624139
165_16,s2.932877832000,s0.415985051000,s100.377533022847
165_17,s3.102243861000,s0.601682143000,s280.380563624139
165_18,s3.966959119000,s0.415985051000,s100.377533022847
165_19,s4.136325149000,s0.601682143000,s280.380563624139
165_20,s5.001040406000,s0.415985051000,s100.377533022847
165_21,s5.170406436000,s0.601682143000,s280.380563624139
165_22,s6.035121693000,s0.415985051000,s100.377533022847
165_23,s6.204487723000,s0.601682143000,s280.380563624139
165_24,s7.069202980000,s0.415985051000,s100.377533022847
165_25,s0.000000000000,s1.203364287000,s280.380563624139
165_26,s0.864715258000,s1.017667195000,s100.377533022847
165_27,s1.034081287000,s1.203364287000,s280.380563624139
165_28,s1.898796545000,s1.017667195000,s100.377533022847
165_29,s2.068162574000,s1.203364287000,s280.380563624139
165_30,s2.932877832000,s1.017667195000,s100.377533022847
165_31,s3.102243861000,s1.203364287000,s280.380563624139
165_32,s3.966959119000,s1.017667195000,s100.377533022847
165_33,s4.136325149000,s1.203364287000,s280.380563624139
165_34,s5.001040406000,s1.017667195000,s100.377533022847
165_35,s5.170406436000,s1.203364287000,s280.380563624139
165_36,s6.035121693000,s1.017667195000,s100.377533022847
165_37,s6.204487723000,s1.203364287000,s280.380563624139
165_38,s7.069202980000,s1.017667195000,s100.377533022847
165_39,s0.000000000000,s1.805046430000,s280.380563624139
165_40,s0.864715258000,s1.619349338000,s100.377533022847
165_41,s1.034081287000,s1.805046430000,s280.380563624139
165_42,s1.898796545000,s1.619349338000,s100.377533022847
165_43,s2.068162574000,s1.805046430000,s280.380563624139
165_44,s2.932877832000,s1.619349338000,s100.377533022847
165_45,s3.102243861000,s1.805046430000,s280.380563624139
165_46,s3.966959119000,s1.619349338000,s100.377533022847
165_47,s4.136325149000,s1.805046430000,s280.380563624139
165_48,s5.001040406000,s1.619349338000,s100.377533022847
165_49,s5.170406436000,s1.805046430000,s280.380563624139
165_50,s6.035121693000,s1.619349338000,s100.377533022847
165_51,s6.204487723000,s1.805046430000,s280.380563624139
