id,x,y,deg
076_0,s2.050352511000,s0.000000000000,s279.224374734754
076_1,s2.904296858000,s0.403292856000,s99.266213521684
076_2,s3.075528766000,s0.000000000000,s279.224374734754
076_3,s3.929473114000,s0.403292856000,s99.266213521684
076_4,s4.100705021000,s0.000000000000,s279.224374734754
076_5,s4.954649369000,s0.403292856000,s99.266213521684
076_6,s0.000000000000,s0.612069389000,s279.224374734754
076_7,s0.853944348000,s1.015362245000,s99.266213521684
076_8,s1.025176255000,s0.612069389000,s279.224374734754
076_9,s1.879120603000,s1.015362245000,s99.266213521684
076_10,s2.050352511000,s0.612069389000,s279.224374734754
076_11,s2.904296858000,s1.015362245000,s99.266213521684
076_12,s3.075528766000,s0.612069389000,s279.224374734754
076_13,s3.929473114000,s1.015362245000,s99.266213521684
076_14,s4.100705021000,s0.612069389000,s279.224374734754
076_15,s4.954649369000,s1.015362245000,s99.266213521684
076_16,s0.000000000000,s1.224138779000,s279.224374734754
076_17,s0.853944348000,s1.627431634000,s99.266213521684
076_18,s1.025176255000,s1.224138779000,s279.224374734754
076_19,s1.879120603000,s1.627431634000,s99.266213521684
076_20,s2.050352511000,s1.224138779000,s279.224374734754
076_21,s2.904296858000,s1.627431634000,s99.266213521684
076_22,s3.075528766000,s1.224138779000,s279.224374734754
076_23,s3.929473114000,s1.627431634000,s99.266213521684
076_24,s4.100705021000,s1.224138779000,s279.224374734754
076_25,s4.954649369000,s1.627431634000,s99.266213521684
076_26,s0.000000000000,s1.836208168000,s279.224374734754
076_27,s0.853944348000,s2.239501024000,s99.266213521684
076_28,s1.025176255000,s1.836208168000,s279.224374734754
076_29,s1.879120603000,s2.239501024000,s99.266213521684
076_30,s2.050352511000,s1.836208168000,s279.224374734754
076_31,s2.904296858000,s2.239501024000,s99.266213521684
076_32,s3.075528766000,s1.836208168000,s279.224374734754
076_33,s3.929473114000,s2.239501024000,s99.266213521684
076_34,s4.100705021000,s1.836208168000,s279.224374734754
076_35,s4.954649369000,s2.239501024000,s99.266213521684
076_36,s0.000000000000,s2.448277557000,s279.224374734754
076_37,s0.853944348000,s2.851570413000,s99.266213521684
076_38,s1.025176255000,s2.448277557000,s279.224374734754
076_39,s1.879120603000,s2.851570413000,s99.266213521684
076_40,s2.050352511000,s2.448277557000,s279.224374734754
076_41,s2.904296858000,s2.851570413000,s99.266213521684
076_42,s3.075528766000,s2.448277557000,s279.224374734754
076_43,s3.929473114000,s2.851570413000,s99.266213521684
076_44,s4.100705021000,s2.448277557000,s279.224374734754
076_45,s4.954649369000,s2.851570413000,s99.266213521684
076_46,s0.000000000000,s3.060346947000,s279.224374734754
076_47,s0.853944348000,s3.463639802000,s99.266213521684
076_48,s1.025176255000,s3.060346947000,s279.224374734754
076_49,s1.879120603000,s3.463639802000,s99.266213521684
076_50,s2.050352511000,s3.060346947000,s279.224374734754
076_51,s2.904296858000,s3.463639802000,s99.266213521684
076_52,s3.075528766000,s3.060346947000,s279.224374734754
076_53,s3.929473114000,s3.463639802000,s99.266213521684
076_54,s4.100705021000,s3.060346947000,s279.224374734754
076_55,s4.954649369000,s3.463639802000,s99.266213521684
076_56,s0.000000000000,s3.672416336000,s279.224374734754
076_57,s0.853944348000,s4.075709192000,s99.266213521684
076_58,s1.025176255000,s3.672416336000,s279.224374734754
076_59,s1.879120603000,s4.075709192000,s99.266213521684
076_60,s2.050352511000,s3.672416336000,s279.224374734754
076_61,s2.904296858000,s4.075709192000,s99.266213521684
076_62,s3.075528766000,s3.672416336000,s279.224374734754
076_63,s3.929473114000,s4.075709192000,s99.266213521684
076_64,s4.100705021000,s3.672416336000,s279.224374734754
076_65,s4.954649369000,s4.075709192000,s99.266213521684
076_66,s0.000000000000,s4.284485725000,s279.224374734754
076_67,s0.853944348000,s4.687778581000,s99.266213521684
076_68,s1.025176255000,s4.284485725000,s279.224374734754
076_69,s1.879120603000,s4.687778581000,s99.266213521684
076_70,s2.050352511000,s4.284485725000,s279.224374734754
076_71,s2.904296858000,s4.687778581000,s99.266213521684
076_72,s3.075528766000,s4.284485725000,s279.224374734754
076_73,s3.929473114000,s4.687778581000,s99.266213521684
076_74,s4.100705021000,s4.284485725000,s279.224374734754
076_75,s4.954649369000,s4.687778581000,s99.266213521684
