id,x,y,deg
196_0,s0.888870114000,s0.000000000000,s254.538749387006
196_1,s1.631099611000,s0.221433665000,s74.558221226481
196_2,s1.777740229000,s0.000000000000,s254.538749387006
196_3,s2.519969725000,s0.221433665000,s74.558221226481
196_4,s2.666610343000,s0.000000000000,s254.538749387006
196_5,s3.408839840000,s0.221433665000,s74.558221226481
196_6,s3.555480458000,s0.000000000000,s254.538749387006
196_7,s4.297709954000,s0.221433665000,s74.558221226481
196_8,s4.444350572000,s0.000000000000,s254.538749387006
196_9,s5.186580068000,s0.221433665000,s74.558221226481
196_10,s5.333220687000,s0.000000000000,s254.538749387006
196_11,s6.075450183000,s0.221433665000,s74.558221226481
196_12,s6.222090801000,s0.000000000000,s254.538749387006
196_13,s6.964320297000,s0.221433665000,s74.558221226481
196_14,s7.110960915000,s0.000000000000,s254.538749387006
196_15,s7.853190412000,s0.221433665000,s74.558221226481
196_16,s0.000000000000,s0.735895677000,s254.538749387006
196_17,s0.742229496000,s0.957329342000,s74.558221226481
196_18,s0.888870114000,s0.735895677000,s254.538749387006
196_19,s1.631099611000,s0.957329342000,s74.558221226481
196_20,s1.777740229000,s0.735895677000,s254.538749387006
196_21,s2.519969725000,s0.957329342000,s74.558221226481
196_22,s2.666610343000,s0.735895677000,s254.538749387006
196_23,s3.408839840000,s0.957329342000,s74.558221226481
196_24,s3.555480458000,s0.735895677000,s254.538749387006
196_25,s4.297709954000,s0.957329342000,s74.558221226481
196_26,s4.444350572000,s0.735895677000,s254.538749387006
196_27,s5.186580068000,s0.957329342000,s74.558221226481
196_28,s5.333220687000,s0.735895677000,s254.538749387006
196_29,s6.075450183000,s0.957329342000,s74.558221226481
196_30,s6.222090801000,s0.735895677000,s254.538749387006
196_31,s6.964320297000,s0.957329342000,s74.558221226481
196_32,s7.110960915000,s0.735895677000,s254.538749387006
196_33,s7.853190412000,s0.957329342000,s74.558221226481
196_34,s0.000000000000,s1.471791354000,s254.538749387006
196_35,s0.742229496000,s1.693225019000,s74.558221226481
196_36,s0.888870114000,s1.471791354000,s254.538749387006
196_37,s1.631099611000,s1.693225019000,s74.558221226481
196_38,s1.777740229000,s1.471791354000,s254.538749387006
196_39,s2.519969725000,s1.693225019000,s74.558221226481
196_40,s2.666610343000,s1.471791354000,s254.538749387006
