id,x,y,deg
135_0,s2.701560047000,s-0.206127823000,s103.103238382118
135_1,s2.859823763000,s0.000000000000,s283.046429116488
135_2,s3.654834635000,s-0.206127823000,s103.103238382118
135_3,s3.813098351000,s0.000000000000,s283.046429116488
135_4,s4.608109223000,s-0.206127823000,s103.103238382118
135_5,s4.766372939000,s0.000000000000,s283.046429116488
135_6,s5.561383811000,s-0.206127823000,s103.103238382118
135_7,s5.719647527000,s0.000000000000,s283.046429116488
135_8,s6.514658398000,s-0.206127823000,s103.103238382118
135_9,s0.000000000000,s0.669560229000,s283.046429116488
135_10,s0.795010872000,s0.463432406000,s103.103238382118
135_11,s0.953274588000,s0.669560229000,s283.046429116488
135_12,s1.748285459000,s0.463432406000,s103.103238382118
135_13,s1.906549176000,s0.669560229000,s283.046429116488
135_14,s2.701560047000,s0.463432406000,s103.103238382118
135_15,s2.859823763000,s0.669560229000,s283.046429116488
135_16,s3.654834635000,s0.463432406000,s103.103238382118
135_17,s3.813098351000,s0.669560229000,s283.046429116488
135_18,s4.608109223000,s0.463432406000,s103.103238382118
135_19,s4.766372939000,s0.669560229000,s283.046429116488
135_20,s5.561383811000,s0.463432406000,s103.103238382118
135_21,s5.719647527000,s0.669560229000,s283.046429116488
135_22,s6.514658398000,s0.463432406000,s103.103238382118
135_23,s0.000000000000,s1.339120458000,s283.046429116488
135_24,s0.795010872000,s1.132992634000,s103.103238382118
135_25,s0.953274588000,s1.339120458000,s283.046429116488
135_26,s1.748285459000,s1.132992634000,s103.103238382118
135_27,s1.906549176000,s1.339120458000,s283.046429116488
135_28,s2.701560047000,s1.132992634000,s103.103238382118
135_29,s2.859823763000,s1.339120458000,s283.046429116488
135_30,s3.654834635000,s1.132992634000,s103.103238382118
135_31,s3.813098351000,s1.339120458000,s283.046429116488
135_32,s4.608109223000,s1.132992634000,s103.103238382118
135_33,s4.766372939000,s1.339120458000,s283.046429116488
135_34,s5.561383811000,s1.132992634000,s103.103238382118
135_35,s5.719647527000,s1.339120458000,s283.046429116488
135_36,s6.514658398000,s1.132992634000,s103.103238382118
135_37,s0.000000000000,s2.008680687000,s283.046429116488
135_38,s0.795010872000,s1.802552863000,s103.103238382118
135_39,s0.953274588000,s2.008680687000,s283.046429116488
135_40,s1.748285459000,s1.802552863000,s103.103238382118
135_41,s1.906549176000,s2.008680687000,s283.046429116488
135_42,s2.701560047000,s1.802552863000,s103.103238382118
135_43,s2.859823763000,s2.008680687000,s283.046429116488
135_44,s3.654834635000,s1.802552863000,s103.103238382118
135_45,s3.813098351000,s2.008680687000,s283.046429116488
135_46,s4.608109223000,s1.802552863000,s103.103238382118
135_47,s4.766372939000,s2.008680687000,s283.046429116488
135_48,s5.561383811000,s1.802552863000,s103.103238382118
135_49,s5.719647527000,s2.008680687000,s283.046429116488
135_50,s6.514658398000,s1.802552863000,s103.103238382118
135_51,s0.000000000000,s2.678240916000,s283.046429116488
135_52,s0.795010872000,s2.472113092000,s103.103238382118
135_53,s0.953274588000,s2.678240916000,s283.046429116488
135_54,s1.748285459000,s2.472113092000,s103.103238382118
135_55,s1.906549176000,s2.678240916000,s283.046429116488
135_56,s2.701560047000,s2.472113092000,s103.103238382118
135_57,s2.859823763000,s2.678240916000,s283.046429116488
135_58,s3.654834635000,s2.472113092000,s103.103238382118
135_59,s3.813098351000,s2.678240916000,s283.046429116488
135_60,s4.608109223000,s2.472113092000,s103.103238382118
135_61,s4.766372939000,s2.678240916000,s283.046429116488
135_62,s5.561383811000,s2.472113092000,s103.103238382118
135_63,s5.719647527000,s2.678240916000,s283.046429116488
135_64,s6.514658398000,s2.472113092000,s103.103238382118
135_65,s0.000000000000,s3.347801145000,s283.046429116488
135_66,s0.795010872000,s3.141673321000,s103.103238382118
135_67,s0.953274588000,s3.347801145000,s283.046429116488
135_68,s1.748285459000,s3.141673321000,s103.103238382118
135_69,s1.906549176000,s3.347801145000,s283.046429116488
135_70,s2.701560047000,s3.141673321000,s103.103238382118
135_71,s2.859823763000,s3.347801145000,s283.046429116488
135_72,s3.654834635000,s3.141673321000,s103.103238382118
135_73,s3.813098351000,s3.347801145000,s283.046429116488
135_74,s4.608109223000,s3.141673321000,s103.103238382118
135_75,s4.766372939000,s3.347801145000,s283.046429116488
135_76,s5.561383811000,s3.141673321000,s103.103238382118
