id,x,y,deg
028_0,s0.213657531389,s0.366377881274,s294.085855613444
028_1,s1.075418997361,s0.327209529484,s112.265716666764
028_2,s1.464558986863,s1.673402267988,s174.365867437369
028_3,s0.335783135346,s1.386464987648,s155.426131307810
028_4,s0.600610461913,s0.968689904986,s247.585601688122
028_5,s0.835051148352,s1.530588779945,s218.842903489078
028_6,s1.400002719912,s0.408753764638,s338.935831899451
028_7,s0.219546671795,s1.939446763529,s294.448974921726
028_8,s1.127417869508,s2.017896732864,s114.133938252464
028_9,s1.386482459167,s3.203143087656,s171.017847436435
028_10,s0.331008886974,s3.063242129255,s156.300998526341
028_11,s0.551501724090,s2.587951676949,s252.973010274088
028_12,s0.760766235391,s3.203090266059,s211.918393155164
028_13,s1.454315772120,s2.138002476657,s342.609911784261
028_14,s1.914810882094,s0.352621952385,s293.755546381377
028_15,s2.764399005668,s0.326684408837,s113.977351342283
028_16,s3.061577624761,s1.532837284765,s177.281182105810
028_17,s2.009514158813,s1.396194231011,s157.497343521547
028_18,s2.269013939600,s0.968641442079,s249.022434513042
028_19,s2.455018368871,s1.541972280355,s215.196105624725
028_20,s3.090061290282,s0.405516847111,s336.599460371263
028_21,s1.839588259255,s1.968045221103,s291.421144828719
028_22,s2.751146209204,s2.017782715095,s112.179736111828
028_23,s3.059050505003,s3.184831106133,s175.561623246060
028_24,s2.051708901852,s3.054924367560,s155.873962210939
028_25,s2.267470130281,s2.584947445664,s251.943544387925
028_26,s2.436351720745,s3.201914407025,s211.319328285528
028_27,s3.090273055627,s2.094896840244,s336.669894342605
