id,x,y,deg
132_0,s0,s0,s258.9018577385359
132_1,s0.930214141,s0.187543778,s79.09292461631738
132_2,s1.100476123,s0,s258.9018577385359
132_3,s2.030690265,s0.187543778,s79.09292461631738
132_4,s2.200952246,s0,s258.9018577385359
132_5,s3.131166388,s0.187543778,s79.09292461631738
132_6,s3.301428369,s0,s258.9018577385359
132_7,s4.231642511,s0.187543778,s79.09292461631738
132_8,s4.401904492,s0,s258.9018577385359
132_9,s5.332118634,s0.187543778,s79.09292461631738
132_10,s5.502380616,s0,s258.9018577385359
132_11,s6.432594757,s0.187543778,s79.09292461631738
132_12,s0,s0.598053437,s258.9018577385359
132_13,s0.930214141,s0.785597215,s79.09292461631738
132_14,s1.100476123,s0.598053437,s258.9018577385359
132_15,s2.030690265,s0.785597215,s79.09292461631738
132_16,s2.200952246,s0.598053437,s258.9018577385359
132_17,s3.131166388,s0.785597215,s79.09292461631738
132_18,s3.301428369,s0.598053437,s258.9018577385359
132_19,s4.231642511,s0.785597215,s79.09292461631738
132_20,s4.401904492,s0.598053437,s258.9018577385359
132_21,s5.332118634,s0.785597215,s79.09292461631738
132_22,s5.502380616,s0.598053437,s258.9018577385359
132_23,s6.432594757,s0.785597215,s79.09292461631738
132_24,s0,s1.196106874,s258.9018577385359
132_25,s0.930214141,s1.383650652,s79.09292461631738
132_26,s1.100476123,s1.196106874,s258.9018577385359
132_27,s2.030690265,s1.383650652,s79.09292461631738
132_28,s2.200952246,s1.196106874,s258.9018577385359
132_29,s3.131166388,s1.383650652,s79.09292461631738
132_30,s3.301428369,s1.196106874,s258.9018577385359
132_31,s4.231642511,s1.383650652,s79.09292461631738
132_32,s4.401904492,s1.196106874,s258.9018577385359
132_33,s5.332118634,s1.383650652,s79.09292461631738
132_34,s5.502380616,s1.196106874,s258.9018577385359
132_35,s6.432594757,s1.383650652,s79.09292461631738
132_36,s0,s1.794160311,s258.9018577385359
132_37,s0.930214141,s1.981704089,s79.09292461631738
132_38,s1.100476123,s1.794160311,s258.9018577385359
132_39,s2.030690265,s1.981704089,s79.09292461631738
132_40,s2.200952246,s1.794160311,s258.9018577385359
132_41,s3.131166388,s1.981704089,s79.09292461631738
132_42,s3.301428369,s1.794160311,s258.9018577385359
132_43,s4.231642511,s1.981704089,s79.09292461631738
132_44,s4.401904492,s1.794160311,s258.9018577385359
132_45,s5.332118634,s1.981704089,s79.09292461631738
132_46,s5.502380616,s1.794160311,s258.9018577385359
132_47,s6.432594757,s1.981704089,s79.09292461631738
132_48,s0,s2.392213748,s258.9018577385359
132_49,s0.930214141,s2.579757525,s79.09292461631738
132_50,s1.100476123,s2.392213748,s258.9018577385359
132_51,s2.030690265,s2.579757525,s79.09292461631738
132_52,s2.200952246,s2.392213748,s258.9018577385359
132_53,s3.131166388,s2.579757525,s79.09292461631738
132_54,s3.301428369,s2.392213748,s258.9018577385359
132_55,s4.231642511,s2.579757525,s79.09292461631738
132_56,s4.401904492,s2.392213748,s258.9018577385359
132_57,s5.332118634,s2.579757525,s79.09292461631738
132_58,s5.502380616,s2.392213748,s258.9018577385359
132_59,s6.432594757,s2.579757525,s79.09292461631738
132_60,s0,s2.990267184,s258.9018577385359
132_61,s0.930214141,s3.177810962,s79.09292461631738
132_62,s1.100476123,s2.990267184,s258.9018577385359
132_63,s2.030690265,s3.177810962,s79.09292461631738
132_64,s2.200952246,s2.990267184,s258.9018577385359
132_65,s3.131166388,s3.177810962,s79.09292461631738
132_66,s3.301428369,s2.990267184,s258.9018577385359
132_67,s4.231642511,s3.177810962,s79.09292461631738
132_68,s4.401904492,s2.990267184,s258.9018577385359
132_69,s5.332118634,s3.177810962,s79.09292461631738
132_70,s5.502380616,s2.990267184,s258.9018577385359
132_71,s6.432594757,s3.177810962,s79.09292461631738
132_72,s0,s3.588320621,s258.9018577385359
132_73,s0.930214141,s3.775864399,s79.09292461631738
132_74,s1.100476123,s3.588320621,s258.9018577385359
132_75,s2.030690265,s3.775864399,s79.09292461631738
132_76,s2.200952246,s3.588320621,s258.9018577385359
132_77,s3.131166388,s3.775864399,s79.09292461631738
132_78,s3.301428369,s3.588320621,s258.9018577385359
132_79,s4.231642511,s3.775864399,s79.09292461631738
132_80,s4.401904492,s3.588320621,s258.9018577385359
132_81,s5.332118634,s3.775864399,s79.09292461631738
132_82,s5.502380616,s3.588320621,s258.9018577385359
