id,x,y,deg
121_0,s2.567410150000,s0.203674117000,s73.739705597023
121_1,s2.719039292000,s0.000000000000,s253.763552504177
121_2,s3.473756581000,s0.203674117000,s73.739705597023
121_3,s3.625385723000,s0.000000000000,s253.763552504177
121_4,s4.380103011000,s0.203674117000,s73.739705597023
121_5,s4.531732153000,s0.000000000000,s253.763552504177
121_6,s5.286449442000,s0.203674117000,s73.739705597023
121_7,s5.438078584000,s0.000000000000,s253.763552504177
121_8,s6.192795873000,s0.203674117000,s73.739705597023
121_9,s0.000000000000,s0.717401018000,s253.763552504177
121_10,s0.754717289000,s0.921075135000,s73.739705597023
121_11,s0.906346431000,s0.717401018000,s253.763552504177
121_12,s1.661063719000,s0.921075135000,s73.739705597023
121_13,s1.812692861000,s0.717401018000,s253.763552504177
121_14,s2.567410150000,s0.921075135000,s73.739705597023
121_15,s2.719039292000,s0.717401018000,s253.763552504177
121_16,s3.473756581000,s0.921075135000,s73.739705597023
121_17,s3.625385723000,s0.717401018000,s253.763552504177
121_18,s4.380103011000,s0.921075135000,s73.739705597023
121_19,s4.531732153000,s0.717401018000,s253.763552504177
121_20,s5.286449442000,s0.921075135000,s73.739705597023
121_21,s5.438078584000,s0.717401018000,s253.763552504177
121_22,s6.192795873000,s0.921075135000,s73.739705597023
121_23,s0.000000000000,s1.434802035000,s253.763552504177
121_24,s0.754717289000,s1.638476153000,s73.739705597023
121_25,s0.906346431000,s1.434802035000,s253.763552504177
121_26,s1.661063719000,s1.638476153000,s73.739705597023
121_27,s1.812692861000,s1.434802035000,s253.763552504177
121_28,s2.567410150000,s1.638476153000,s73.739705597023
121_29,s2.719039292000,s1.434802035000,s253.763552504177
121_30,s3.473756581000,s1.638476153000,s73.739705597023
121_31,s3.625385723000,s1.434802035000,s253.763552504177
121_32,s4.380103011000,s1.638476153000,s73.739705597023
121_33,s4.531732153000,s1.434802035000,s253.763552504177
121_34,s5.286449442000,s1.638476153000,s73.739705597023
121_35,s5.438078584000,s1.434802035000,s253.763552504177
121_36,s6.192795873000,s1.638476153000,s73.739705597023
121_37,s0.000000000000,s2.152203053000,s253.763552504177
121_38,s0.754717289000,s2.355877170000,s73.739705597023
121_39,s0.906346431000,s2.152203053000,s253.763552504177
121_40,s1.661063719000,s2.355877170000,s73.739705597023
121_41,s1.812692861000,s2.152203053000,s253.763552504177
121_42,s2.567410150000,s2.355877170000,s73.739705597023
121_43,s2.719039292000,s2.152203053000,s253.763552504177
121_44,s3.473756581000,s2.355877170000,s73.739705597023
121_45,s3.625385723000,s2.152203053000,s253.763552504177
121_46,s4.380103011000,s2.355877170000,s73.739705597023
121_47,s4.531732153000,s2.152203053000,s253.763552504177
121_48,s5.286449442000,s2.355877170000,s73.739705597023
121_49,s5.438078584000,s2.152203053000,s253.763552504177
121_50,s6.192795873000,s2.355877170000,s73.739705597023
121_51,s0.000000000000,s2.869604070000,s253.763552504177
121_52,s0.754717289000,s3.073278188000,s73.739705597023
121_53,s0.906346431000,s2.869604070000,s253.763552504177
121_54,s1.661063719000,s3.073278188000,s73.739705597023
121_55,s1.812692861000,s2.869604070000,s253.763552504177
121_56,s2.567410150000,s3.073278188000,s73.739705597023
121_57,s2.719039292000,s2.869604070000,s253.763552504177
121_58,s3.473756581000,s3.073278188000,s73.739705597023
121_59,s3.625385723000,s2.869604070000,s253.763552504177
121_60,s4.380103011000,s3.073278188000,s73.739705597023
121_61,s4.531732153000,s2.869604070000,s253.763552504177
121_62,s5.286449442000,s3.073278188000,s73.739705597023
121_63,s5.438078584000,s2.869604070000,s253.763552504177
121_64,s6.192795873000,s3.073278188000,s73.739705597023
121_65,s0.000000000000,s3.587005088000,s253.763552504177
121_66,s0.754717289000,s3.790679205000,s73.739705597023
121_67,s0.906346431000,s3.587005088000,s253.763552504177
121_68,s1.661063719000,s3.790679205000,s73.739705597023
121_69,s1.812692861000,s3.587005088000,s253.763552504177
121_70,s2.567410150000,s3.790679205000,s73.739705597023
121_71,s2.719039292000,s3.587005088000,s253.763552504177
121_72,s3.473756581000,s3.790679205000,s73.739705597023
121_73,s3.625385723000,s3.587005088000,s253.763552504177
121_74,s4.380103011000,s3.790679205000,s73.739705597023
121_75,s4.531732153000,s3.587005088000,s253.763552504177
121_76,s5.286449442000,s3.790679205000,s73.739705597023
121_77,s5.438078584000,s3.587005088000,s253.763552504177
121_78,s6.192795873000,s3.790679205000,s73.739705597023
121_79,s0.000000000000,s4.304406106000,s253.763552504177
121_80,s0.754717289000,s4.508080223000,s73.739705597023
121_81,s0.906346431000,s4.304406106000,s253.763552504177
121_82,s1.661063719000,s4.508080223000,s73.739705597023
121_83,s1.812692861000,s4.304406106000,s253.763552504177
121_84,s2.567410150000,s4.508080223000,s73.739705597023
121_85,s2.719039292000,s4.304406106000,s253.763552504177
121_86,s3.473756581000,s4.508080223000,s73.739705597023
121_87,s3.625385723000,s4.304406106000,s253.763552504177
121_88,s4.380103011000,s4.508080223000,s73.739705597023
121_89,s4.531732153000,s4.304406106000,s253.763552504177
121_90,s5.286449442000,s4.508080223000,s73.739705597023
121_91,s5.438078584000,s4.304406106000,s253.763552504177
121_92,s6.192795873000,s4.508080223000,s73.739705597023
121_93,s0.000000000000,s5.021807123000,s253.763552504177
121_94,s0.754717289000,s5.225481241000,s73.739705597023
121_95,s0.906346431000,s5.021807123000,s253.763552504177
121_96,s1.661063719000,s5.225481241000,s73.739705597023
121_97,s1.812692861000,s5.021807123000,s253.763552504177
121_98,s2.567410150000,s5.225481241000,s73.739705597023
121_99,s2.719039292000,s5.021807123000,s253.763552504177
121_100,s3.473756581000,s5.225481241000,s73.739705597023
121_101,s3.625385723000,s5.021807123000,s253.763552504177
121_102,s4.380103011000,s5.225481241000,s73.739705597023
121_103,s4.531732153000,s5.021807123000,s253.763552504177
121_104,s5.286449442000,s5.225481241000,s73.739705597023
121_105,s5.438078584000,s5.021807123000,s253.763552504177
121_106,s6.192795873000,s5.225481241000,s73.739705597023
121_107,s0.000000000000,s5.739208141000,s253.763552504177
121_108,s0.754717289000,s5.942882258000,s73.739705597023
121_109,s0.906346431000,s5.739208141000,s253.763552504177
121_110,s1.661063719000,s5.942882258000,s73.739705597023
121_111,s1.812692861000,s5.739208141000,s253.763552504177
121_112,s2.567410150000,s5.942882258000,s73.739705597023
121_113,s2.719039292000,s5.739208141000,s253.763552504177
121_114,s3.473756581000,s5.942882258000,s73.739705597023
121_115,s3.625385723000,s5.739208141000,s253.763552504177
121_116,s4.380103011000,s5.942882258000,s73.739705597023
121_117,s4.531732153000,s5.739208141000,s253.763552504177
121_118,s5.286449442000,s5.942882258000,s73.739705597023
121_119,s5.438078584000,s5.739208141000,s253.763552504177
121_120,s6.192795873000,s5.942882258000,s73.739705597023
