id,x,y,deg
074_0,s3.075528766000,s0.000000000000,s279.224374734754
074_1,s3.929473114000,s0.403292856000,s99.266213521684
074_2,s4.100705021000,s0.000000000000,s279.224374734754
074_3,s4.954649369000,s0.403292856000,s99.266213521684
074_4,s0.000000000000,s0.612069389000,s279.224374734754
074_5,s0.853944348000,s1.015362245000,s99.266213521684
074_6,s1.025176255000,s0.612069389000,s279.224374734754
074_7,s1.879120603000,s1.015362245000,s99.266213521684
074_8,s2.050352511000,s0.612069389000,s279.224374734754
074_9,s2.904296858000,s1.015362245000,s99.266213521684
074_10,s3.075528766000,s0.612069389000,s279.224374734754
074_11,s3.929473114000,s1.015362245000,s99.266213521684
074_12,s4.100705021000,s0.612069389000,s279.224374734754
074_13,s4.954649369000,s1.015362245000,s99.266213521684
074_14,s0.000000000000,s1.224138779000,s279.224374734754
074_15,s0.853944348000,s1.627431634000,s99.266213521684
074_16,s1.025176255000,s1.224138779000,s279.224374734754
074_17,s1.879120603000,s1.627431634000,s99.266213521684
074_18,s2.050352511000,s1.224138779000,s279.224374734754
074_19,s2.904296858000,s1.627431634000,s99.266213521684
074_20,s3.075528766000,s1.224138779000,s279.224374734754
074_21,s3.929473114000,s1.627431634000,s99.266213521684
074_22,s4.100705021000,s1.224138779000,s279.224374734754
074_23,s4.954649369000,s1.627431634000,s99.266213521684
074_24,s0.000000000000,s1.836208168000,s279.224374734754
074_25,s0.853944348000,s2.239501024000,s99.266213521684
074_26,s1.025176255000,s1.836208168000,s279.224374734754
074_27,s1.879120603000,s2.239501024000,s99.266213521684
074_28,s2.050352511000,s1.836208168000,s279.224374734754
074_29,s2.904296858000,s2.239501024000,s99.266213521684
074_30,s3.075528766000,s1.836208168000,s279.224374734754
074_31,s3.929473114000,s2.239501024000,s99.266213521684
074_32,s4.100705021000,s1.836208168000,s279.224374734754
074_33,s4.954649369000,s2.239501024000,s99.266213521684
074_34,s0.000000000000,s2.448277557000,s279.224374734754
074_35,s0.853944348000,s2.851570413000,s99.266213521684
074_36,s1.025176255000,s2.448277557000,s279.224374734754
074_37,s1.879120603000,s2.851570413000,s99.266213521684
074_38,s2.050352511000,s2.448277557000,s279.224374734754
074_39,s2.904296858000,s2.851570413000,s99.266213521684
074_40,s3.075528766000,s2.448277557000,s279.224374734754
074_41,s3.929473114000,s2.851570413000,s99.266213521684
074_42,s4.100705021000,s2.448277557000,s279.224374734754
074_43,s4.954649369000,s2.851570413000,s99.266213521684
074_44,s0.000000000000,s3.060346947000,s279.224374734754
074_45,s0.853944348000,s3.463639802000,s99.266213521684
074_46,s1.025176255000,s3.060346947000,s279.224374734754
074_47,s1.879120603000,s3.463639802000,s99.266213521684
074_48,s2.050352511000,s3.060346947000,s279.224374734754
074_49,s2.904296858000,s3.463639802000,s99.266213521684
074_50,s3.075528766000,s3.060346947000,s279.224374734754
074_51,s3.929473114000,s3.463639802000,s99.266213521684
074_52,s4.100705021000,s3.060346947000,s279.224374734754
074_53,s4.954649369000,s3.463639802000,s99.266213521684
074_54,s0.000000000000,s3.672416336000,s279.224374734754
074_55,s0.853944348000,s4.075709192000,s99.266213521684
074_56,s1.025176255000,s3.672416336000,s279.224374734754
074_57,s1.879120603000,s4.075709192000,s99.266213521684
074_58,s2.050352511000,s3.672416336000,s279.224374734754
074_59,s2.904296858000,s4.075709192000,s99.266213521684
074_60,s3.075528766000,s3.672416336000,s279.224374734754
074_61,s3.929473114000,s4.075709192000,s99.266213521684
074_62,s4.100705021000,s3.672416336000,s279.224374734754
074_63,s4.954649369000,s4.075709192000,s99.266213521684
074_64,s0.000000000000,s4.284485725000,s279.224374734754
074_65,s0.853944348000,s4.687778581000,s99.266213521684
074_66,s1.025176255000,s4.284485725000,s279.224374734754
074_67,s1.879120603000,s4.687778581000,s99.266213521684
074_68,s2.050352511000,s4.284485725000,s279.224374734754
074_69,s2.904296858000,s4.687778581000,s99.266213521684
074_70,s3.075528766000,s4.284485725000,s279.224374734754
074_71,s3.929473114000,s4.687778581000,s99.266213521684
074_72,s4.100705021000,s4.284485725000,s279.224374734754
074_73,s4.954649369000,s4.687778581000,s99.266213521684
