id,x,y,deg
153_0,s2.083202797000,s0.065900379000,s111.707415300701
153_1,s2.335256495000,s0.000000000000,s291.749460188572
153_2,s3.250831044000,s0.065900379000,s111.707415300701
153_3,s3.502884742000,s0.000000000000,s291.749460188572
153_4,s4.418459291000,s0.065900379000,s111.707415300701
153_5,s4.670512989000,s0.000000000000,s291.749460188572
153_6,s5.586087539000,s0.065900379000,s111.707415300701
153_7,s5.838141237000,s0.000000000000,s291.749460188572
153_8,s6.753715786000,s0.065900379000,s111.707415300701
153_9,s0.000000000000,s0.538915057000,s291.749460188572
153_10,s0.915574549000,s0.604815436000,s111.707415300701
153_11,s1.167628247000,s0.538915057000,s291.749460188572
153_12,s2.083202797000,s0.604815436000,s111.707415300701
153_13,s2.335256495000,s0.538915057000,s291.749460188572
153_14,s3.250831044000,s0.604815436000,s111.707415300701
153_15,s3.502884742000,s0.538915057000,s291.749460188572
153_16,s4.418459291000,s0.604815436000,s111.707415300701
153_17,s4.670512989000,s0.538915057000,s291.749460188572
153_18,s5.586087539000,s0.604815436000,s111.707415300701
153_19,s5.838141237000,s0.538915057000,s291.749460188572
153_20,s6.753715786000,s0.604815436000,s111.707415300701
153_21,s0.000000000000,s1.077830113000,s291.749460188572
153_22,s0.915574549000,s1.143730493000,s111.707415300701
153_23,s1.167628247000,s1.077830113000,s291.749460188572
153_24,s2.083202797000,s1.143730493000,s111.707415300701
153_25,s2.335256495000,s1.077830113000,s291.749460188572
153_26,s3.250831044000,s1.143730493000,s111.707415300701
153_27,s3.502884742000,s1.077830113000,s291.749460188572
153_28,s4.418459291000,s1.143730493000,s111.707415300701
153_29,s4.670512989000,s1.077830113000,s291.749460188572
153_30,s5.586087539000,s1.143730493000,s111.707415300701
153_31,s5.838141237000,s1.077830113000,s291.749460188572
153_32,s6.753715786000,s1.143730493000,s111.707415300701
153_33,s0.000000000000,s1.616745170000,s291.749460188572
153_34,s0.915574549000,s1.682645550000,s111.707415300701
153_35,s1.167628247000,s1.616745170000,s291.749460188572
153_36,s2.083202797000,s1.682645550000,s111.707415300701
153_37,s2.335256495000,s1.616745170000,s291.749460188572
153_38,s3.250831044000,s1.682645550000,s111.707415300701
153_39,s3.502884742000,s1.616745170000,s291.749460188572
153_40,s4.418459291000,s1.682645550000,s111.707415300701
153_41,s4.670512989000,s1.616745170000,s291.749460188572
153_42,s5.586087539000,s1.682645550000,s111.707415300701
153_43,s5.838141237000,s1.616745170000,s291.749460188572
153_44,s6.753715786000,s1.682645550000,s111.707415300701
153_45,s0.000000000000,s2.155660227000,s291.749460188572
153_46,s0.915574549000,s2.221560606000,s111.707415300701
153_47,s1.167628247000,s2.155660227000,s291.749460188572
153_48,s2.083202797000,s2.221560606000,s111.707415300701
153_49,s2.335256495000,s2.155660227000,s291.749460188572
153_50,s3.250831044000,s2.221560606000,s111.707415300701
153_51,s3.502884742000,s2.155660227000,s291.749460188572
153_52,s4.418459291000,s2.221560606000,s111.707415300701
153_53,s4.670512989000,s2.155660227000,s291.749460188572
153_54,s5.586087539000,s2.221560606000,s111.707415300701
153_55,s5.838141237000,s2.155660227000,s291.749460188572
153_56,s6.753715786000,s2.221560606000,s111.707415300701
153_57,s0.000000000000,s2.694575284000,s291.749460188572
153_58,s0.915574549000,s2.760475663000,s111.707415300701
153_59,s1.167628247000,s2.694575284000,s291.749460188572
153_60,s2.083202797000,s2.760475663000,s111.707415300701
153_61,s2.335256495000,s2.694575284000,s291.749460188572
153_62,s3.250831044000,s2.760475663000,s111.707415300701
153_63,s3.502884742000,s2.694575284000,s291.749460188572
153_64,s4.418459291000,s2.760475663000,s111.707415300701
153_65,s4.670512989000,s2.694575284000,s291.749460188572
153_66,s5.586087539000,s2.760475663000,s111.707415300701
153_67,s5.838141237000,s2.694575284000,s291.749460188572
153_68,s6.753715786000,s2.760475663000,s111.707415300701
153_69,s0.000000000000,s3.233490340000,s291.749460188572
153_70,s0.915574549000,s3.299390720000,s111.707415300701
153_71,s1.167628247000,s3.233490340000,s291.749460188572
153_72,s2.083202797000,s3.299390720000,s111.707415300701
153_73,s2.335256495000,s3.233490340000,s291.749460188572
153_74,s3.250831044000,s3.299390720000,s111.707415300701
153_75,s3.502884742000,s3.233490340000,s291.749460188572
153_76,s4.418459291000,s3.299390720000,s111.707415300701
153_77,s4.670512989000,s3.233490340000,s291.749460188572
153_78,s5.586087539000,s3.299390720000,s111.707415300701
153_79,s5.838141237000,s3.233490340000,s291.749460188572
153_80,s6.753715786000,s3.299390720000,s111.707415300701
153_81,s0.000000000000,s3.772405397000,s291.749460188572
153_82,s0.915574549000,s3.838305777000,s111.707415300701
153_83,s1.167628247000,s3.772405397000,s291.749460188572
153_84,s2.083202797000,s3.838305777000,s111.707415300701
153_85,s2.335256495000,s3.772405397000,s291.749460188572
153_86,s3.250831044000,s3.838305777000,s111.707415300701
