id,x,y,deg
147_0,s5.586087539000,s0.065900379000,s111.707415300701
147_1,s5.838141237000,s0.000000000000,s291.749460188572
147_2,s6.753715786000,s0.065900379000,s111.707415300701
147_3,s0.000000000000,s0.538915057000,s291.749460188572
147_4,s0.915574549000,s0.604815436000,s111.707415300701
147_5,s1.167628247000,s0.538915057000,s291.749460188572
147_6,s2.083202797000,s0.604815436000,s111.707415300701
147_7,s2.335256495000,s0.538915057000,s291.749460188572
147_8,s3.250831044000,s0.604815436000,s111.707415300701
147_9,s3.502884742000,s0.538915057000,s291.749460188572
147_10,s4.418459291000,s0.604815436000,s111.707415300701
147_11,s4.670512989000,s0.538915057000,s291.749460188572
147_12,s5.586087539000,s0.604815436000,s111.707415300701
147_13,s5.838141237000,s0.538915057000,s291.749460188572
147_14,s6.753715786000,s0.604815436000,s111.707415300701
147_15,s0.000000000000,s1.077830113000,s291.749460188572
147_16,s0.915574549000,s1.143730493000,s111.707415300701
147_17,s1.167628247000,s1.077830113000,s291.749460188572
147_18,s2.083202797000,s1.143730493000,s111.707415300701
147_19,s2.335256495000,s1.077830113000,s291.749460188572
147_20,s3.250831044000,s1.143730493000,s111.707415300701
147_21,s3.502884742000,s1.077830113000,s291.749460188572
147_22,s4.418459291000,s1.143730493000,s111.707415300701
147_23,s4.670512989000,s1.077830113000,s291.749460188572
147_24,s5.586087539000,s1.143730493000,s111.707415300701
147_25,s5.838141237000,s1.077830113000,s291.749460188572
147_26,s6.753715786000,s1.143730493000,s111.707415300701
147_27,s0.000000000000,s1.616745170000,s291.749460188572
147_28,s0.915574549000,s1.682645550000,s111.707415300701
147_29,s1.167628247000,s1.616745170000,s291.749460188572
147_30,s2.083202797000,s1.682645550000,s111.707415300701
147_31,s2.335256495000,s1.616745170000,s291.749460188572
147_32,s3.250831044000,s1.682645550000,s111.707415300701
147_33,s3.502884742000,s1.616745170000,s291.749460188572
147_34,s4.418459291000,s1.682645550000,s111.707415300701
147_35,s4.670512989000,s1.616745170000,s291.749460188572
147_36,s5.586087539000,s1.682645550000,s111.707415300701
147_37,s5.838141237000,s1.616745170000,s291.749460188572
147_38,s6.753715786000,s1.682645550000,s111.707415300701
147_39,s0.000000000000,s2.155660227000,s291.749460188572
147_40,s0.915574549000,s2.221560606000,s111.707415300701
147_41,s1.167628247000,s2.155660227000,s291.749460188572
147_42,s2.083202797000,s2.221560606000,s111.707415300701
147_43,s2.335256495000,s2.155660227000,s291.749460188572
147_44,s3.250831044000,s2.221560606000,s111.707415300701
147_45,s3.502884742000,s2.155660227000,s291.749460188572
147_46,s4.418459291000,s2.221560606000,s111.707415300701
147_47,s4.670512989000,s2.155660227000,s291.749460188572
147_48,s5.586087539000,s2.221560606000,s111.707415300701
147_49,s5.838141237000,s2.155660227000,s291.749460188572
147_50,s6.753715786000,s2.221560606000,s111.707415300701
147_51,s0.000000000000,s2.694575284000,s291.749460188572
147_52,s0.915574549000,s2.760475663000,s111.707415300701
147_53,s1.167628247000,s2.694575284000,s291.749460188572
147_54,s2.083202797000,s2.760475663000,s111.707415300701
147_55,s2.335256495000,s2.694575284000,s291.749460188572
