id,x,y,deg
125_0,s0.754717289000,s0.203674117000,s73.739705597023
125_1,s0.906346431000,s0.000000000000,s253.763552504177
125_2,s1.661063719000,s0.203674117000,s73.739705597023
125_3,s1.812692861000,s0.000000000000,s253.763552504177
125_4,s2.567410150000,s0.203674117000,s73.739705597023
125_5,s2.719039292000,s0.000000000000,s253.763552504177
125_6,s3.473756581000,s0.203674117000,s73.739705597023
125_7,s3.625385723000,s0.000000000000,s253.763552504177
125_8,s4.380103011000,s0.203674117000,s73.739705597023
125_9,s4.531732153000,s0.000000000000,s253.763552504177
125_10,s5.286449442000,s0.203674117000,s73.739705597023
125_11,s5.438078584000,s0.000000000000,s253.763552504177
125_12,s6.192795873000,s0.203674117000,s73.739705597023
125_13,s0.000000000000,s0.717401018000,s253.763552504177
125_14,s0.754717289000,s0.921075135000,s73.739705597023
125_15,s0.906346431000,s0.717401018000,s253.763552504177
125_16,s1.661063719000,s0.921075135000,s73.739705597023
125_17,s1.812692861000,s0.717401018000,s253.763552504177
125_18,s2.567410150000,s0.921075135000,s73.739705597023
125_19,s2.719039292000,s0.717401018000,s253.763552504177
125_20,s3.473756581000,s0.921075135000,s73.739705597023
125_21,s3.625385723000,s0.717401018000,s253.763552504177
125_22,s4.380103011000,s0.921075135000,s73.739705597023
125_23,s4.531732153000,s0.717401018000,s253.763552504177
125_24,s5.286449442000,s0.921075135000,s73.739705597023
125_25,s5.438078584000,s0.717401018000,s253.763552504177
125_26,s6.192795873000,s0.921075135000,s73.739705597023
125_27,s0.000000000000,s1.434802035000,s253.763552504177
125_28,s0.754717289000,s1.638476153000,s73.739705597023
125_29,s0.906346431000,s1.434802035000,s253.763552504177
125_30,s1.661063719000,s1.638476153000,s73.739705597023
125_31,s1.812692861000,s1.434802035000,s253.763552504177
125_32,s2.567410150000,s1.638476153000,s73.739705597023
125_33,s2.719039292000,s1.434802035000,s253.763552504177
125_34,s3.473756581000,s1.638476153000,s73.739705597023
125_35,s3.625385723000,s1.434802035000,s253.763552504177
125_36,s4.380103011000,s1.638476153000,s73.739705597023
125_37,s4.531732153000,s1.434802035000,s253.763552504177
