id,x,y,deg
090_0,s0,s0,s259.10524922984274
090_1,s0.911474247,s0.186512699,s79.23853688536765
090_2,s1.080196773,s0,s259.10524922984274
090_3,s1.991671019,s0.186512699,s79.23853688536765
090_4,s2.160393546,s0,s259.10524922984274
090_5,s3.071867792,s0.186512699,s79.23853688536765
090_6,s3.240590318,s0,s259.10524922984274
090_7,s4.152064565,s0.186512699,s79.23853688536765
090_8,s4.320787091,s0,s259.10524922984274
090_9,s5.232261338,s0.186512699,s79.23853688536765
090_10,s0,s0.598770671,s259.10524922984274
090_11,s0.911474247,s0.78528337,s79.23853688536765
090_12,s1.080196773,s0.598770671,s259.10524922984274
090_13,s1.991671019,s0.78528337,s79.23853688536765
090_14,s2.160393546,s0.598770671,s259.10524922984274
090_15,s3.071867792,s0.78528337,s79.23853688536765
090_16,s3.240590318,s0.598770671,s259.10524922984274
090_17,s4.152064565,s0.78528337,s79.23853688536765
090_18,s4.320787091,s0.598770671,s259.10524922984274
090_19,s5.232261338,s0.78528337,s79.23853688536765
090_20,s0,s1.197541341,s259.10524922984274
090_21,s0.911474247,s1.38405404,s79.23853688536765
090_22,s1.080196773,s1.197541341,s259.10524922984274
090_23,s1.991671019,s1.38405404,s79.23853688536765
090_24,s2.160393546,s1.197541341,s259.10524922984274
090_25,s3.071867792,s1.38405404,s79.23853688536765
090_26,s3.240590318,s1.197541341,s259.10524922984274
090_27,s4.152064565,s1.38405404,s79.23853688536765
090_28,s4.320787091,s1.197541341,s259.10524922984274
090_29,s5.232261338,s1.38405404,s79.23853688536765
090_30,s0,s1.796312012,s259.10524922984274
090_31,s0.911474247,s1.982824711,s79.23853688536765
090_32,s1.080196773,s1.796312012,s259.10524922984274
090_33,s1.991671019,s1.982824711,s79.23853688536765
090_34,s2.160393546,s1.796312012,s259.10524922984274
090_35,s3.071867792,s1.982824711,s79.23853688536765
090_36,s3.240590318,s1.796312012,s259.10524922984274
090_37,s4.152064565,s1.982824711,s79.23853688536765
090_38,s4.320787091,s1.796312012,s259.10524922984274
090_39,s5.232261338,s1.982824711,s79.23853688536765
090_40,s0,s2.395082682,s259.10524922984274
090_41,s0.911474247,s2.581595381,s79.23853688536765
090_42,s1.080196773,s2.395082682,s259.10524922984274
090_43,s1.991671019,s2.581595381,s79.23853688536765
090_44,s2.160393546,s2.395082682,s259.10524922984274
090_45,s3.071867792,s2.581595381,s79.23853688536765
090_46,s3.240590318,s2.395082682,s259.10524922984274
090_47,s4.152064565,s2.581595381,s79.23853688536765
090_48,s4.320787091,s2.395082682,s259.10524922984274
090_49,s5.232261338,s2.581595381,s79.23853688536765
090_50,s0,s2.993853353,s259.10524922984274
090_51,s0.911474247,s3.180366052,s79.23853688536765
090_52,s1.080196773,s2.993853353,s259.10524922984274
090_53,s1.991671019,s3.180366052,s79.23853688536765
090_54,s2.160393546,s2.993853353,s259.10524922984274
090_55,s3.071867792,s3.180366052,s79.23853688536765
090_56,s3.240590318,s2.993853353,s259.10524922984274
090_57,s4.152064565,s3.180366052,s79.23853688536765
090_58,s4.320787091,s2.993853353,s259.10524922984274
090_59,s5.232261338,s3.180366052,s79.23853688536765
090_60,s0,s3.592624024,s259.10524922984274
090_61,s0.911474247,s3.779136723,s79.23853688536765
090_62,s1.080196773,s3.592624024,s259.10524922984274
090_63,s1.991671019,s3.779136723,s79.23853688536765
090_64,s2.160393546,s3.592624024,s259.10524922984274
090_65,s3.071867792,s3.779136723,s79.23853688536765
090_66,s3.240590318,s3.592624024,s259.10524922984274
090_67,s4.152064565,s3.779136723,s79.23853688536765
090_68,s4.320787091,s3.592624024,s259.10524922984274
090_69,s5.232261338,s3.779136723,s79.23853688536765
090_70,s0,s4.191394694,s259.10524922984274
090_71,s0.911474247,s4.377907393,s79.23853688536765
090_72,s1.080196773,s4.191394694,s259.10524922984274
090_73,s1.991671019,s4.377907393,s79.23853688536765
090_74,s2.160393546,s4.191394694,s259.10524922984274
090_75,s3.071867792,s4.377907393,s79.23853688536765
090_76,s3.240590318,s4.191394694,s259.10524922984274
090_77,s4.152064565,s4.377907393,s79.23853688536765
090_78,s4.320787091,s4.191394694,s259.10524922984274
090_79,s5.232261338,s4.377907393,s79.23853688536765
090_80,s0,s4.790165365,s259.10524922984274
090_81,s0.911474247,s4.976678064,s79.23853688536765
090_82,s1.080196773,s4.790165365,s259.10524922984274
090_83,s1.991671019,s4.976678064,s79.23853688536765
090_84,s2.160393546,s4.790165365,s259.10524922984274
090_85,s3.071867792,s4.976678064,s79.23853688536765
090_86,s3.240590318,s4.790165365,s259.10524922984274
090_87,s4.152064565,s4.976678064,s79.23853688536765
090_88,s4.320787091,s4.790165365,s259.10524922984274
090_89,s5.232261338,s4.976678064,s79.23853688536765
