id,x,y,deg
057_0,s1.609387079000,s0.228692264000,s73.972284006078
057_1,s1.760826865000,s0.000000000000,s253.993308181998
057_2,s2.489800511000,s0.228692264000,s73.972284006078
057_3,s2.641240298000,s0.000000000000,s253.993308181998
057_4,s3.370213944000,s0.228692264000,s73.972284006078
057_5,s3.521653730000,s0.000000000000,s253.993308181998
057_6,s4.250627376000,s0.228692264000,s73.972284006078
057_7,s0.000000000000,s0.754728775000,s253.993308181998
057_8,s0.728973646000,s0.983421039000,s73.972284006078
057_9,s0.880413433000,s0.754728775000,s253.993308181998
057_10,s1.609387079000,s0.983421039000,s73.972284006078
057_11,s1.760826865000,s0.754728775000,s253.993308181998
057_12,s2.489800511000,s0.983421039000,s73.972284006078
057_13,s2.641240298000,s0.754728775000,s253.993308181998
057_14,s3.370213944000,s0.983421039000,s73.972284006078
057_15,s3.521653730000,s0.754728775000,s253.993308181998
057_16,s4.250627376000,s0.983421039000,s73.972284006078
057_17,s0.000000000000,s1.509457551000,s253.993308181998
057_18,s0.728973646000,s1.738149815000,s73.972284006078
057_19,s0.880413433000,s1.509457551000,s253.993308181998
057_20,s1.609387079000,s1.738149815000,s73.972284006078
057_21,s1.760826865000,s1.509457551000,s253.993308181998
057_22,s2.489800511000,s1.738149815000,s73.972284006078
057_23,s2.641240298000,s1.509457551000,s253.993308181998
057_24,s3.370213944000,s1.738149815000,s73.972284006078
057_25,s3.521653730000,s1.509457551000,s253.993308181998
057_26,s4.250627376000,s1.738149815000,s73.972284006078
057_27,s0.000000000000,s2.264186326000,s253.993308181998
057_28,s0.728973646000,s2.492878590000,s73.972284006078
057_29,s0.880413433000,s2.264186326000,s253.993308181998
057_30,s1.609387079000,s2.492878590000,s73.972284006078
057_31,s1.760826865000,s2.264186326000,s253.993308181998
057_32,s2.489800511000,s2.492878590000,s73.972284006078
057_33,s2.641240298000,s2.264186326000,s253.993308181998
057_34,s3.370213944000,s2.492878590000,s73.972284006078
057_35,s3.521653730000,s2.264186326000,s253.993308181998
057_36,s4.250627376000,s2.492878590000,s73.972284006078
057_37,s0.000000000000,s3.018915102000,s253.993308181998
057_38,s0.728973646000,s3.247607366000,s73.972284006078
057_39,s0.880413433000,s3.018915102000,s253.993308181998
057_40,s1.609387079000,s3.247607366000,s73.972284006078
057_41,s1.760826865000,s3.018915102000,s253.993308181998
057_42,s2.489800511000,s3.247607366000,s73.972284006078
057_43,s2.641240298000,s3.018915102000,s253.993308181998
057_44,s3.370213944000,s3.247607366000,s73.972284006078
057_45,s3.521653730000,s3.018915102000,s253.993308181998
057_46,s4.250627376000,s3.247607366000,s73.972284006078
057_47,s0.000000000000,s3.773643877000,s253.993308181998
057_48,s0.728973646000,s4.002336141000,s73.972284006078
057_49,s0.880413433000,s3.773643877000,s253.993308181998
057_50,s1.609387079000,s4.002336141000,s73.972284006078
057_51,s1.760826865000,s3.773643877000,s253.993308181998
057_52,s2.489800511000,s4.002336141000,s73.972284006078
057_53,s2.641240298000,s3.773643877000,s253.993308181998
057_54,s3.370213944000,s4.002336141000,s73.972284006078
057_55,s3.521653730000,s3.773643877000,s253.993308181998
057_56,s4.250627376000,s4.002336141000,s73.972284006078
