id,x,y,deg
065_0,s2.672175184000,s0.201704049000,s75.822849353458
065_1,s2.830530270000,s0.000000000000,s255.901309672059
065_2,s3.615685274000,s0.201704049000,s75.822849353458
065_3,s3.774040360000,s0.000000000000,s255.901309672059
065_4,s4.559195364000,s0.201704049000,s75.822849353458
065_5,s0.000000000000,s0.682520532000,s255.901309672059
065_6,s0.785155004000,s0.884224581000,s75.822849353458
065_7,s0.943510090000,s0.682520532000,s255.901309672059
065_8,s1.728665094000,s0.884224581000,s75.822849353458
065_9,s1.887020180000,s0.682520532000,s255.901309672059
065_10,s2.672175184000,s0.884224581000,s75.822849353458
065_11,s2.830530270000,s0.682520532000,s255.901309672059
065_12,s3.615685274000,s0.884224581000,s75.822849353458
065_13,s3.774040360000,s0.682520532000,s255.901309672059
065_14,s4.559195364000,s0.884224581000,s75.822849353458
065_15,s0.000000000000,s1.365041065000,s255.901309672059
065_16,s0.785155004000,s1.566745114000,s75.822849353458
065_17,s0.943510090000,s1.365041065000,s255.901309672059
065_18,s1.728665094000,s1.566745114000,s75.822849353458
065_19,s1.887020180000,s1.365041065000,s255.901309672059
065_20,s2.672175184000,s1.566745114000,s75.822849353458
065_21,s2.830530270000,s1.365041065000,s255.901309672059
065_22,s3.615685274000,s1.566745114000,s75.822849353458
065_23,s3.774040360000,s1.365041065000,s255.901309672059
065_24,s4.559195364000,s1.566745114000,s75.822849353458
065_25,s0.000000000000,s2.047561597000,s255.901309672059
065_26,s0.785155004000,s2.249265646000,s75.822849353458
065_27,s0.943510090000,s2.047561597000,s255.901309672059
065_28,s1.728665094000,s2.249265646000,s75.822849353458
065_29,s1.887020180000,s2.047561597000,s255.901309672059
065_30,s2.672175184000,s2.249265646000,s75.822849353458
065_31,s2.830530270000,s2.047561597000,s255.901309672059
065_32,s3.615685274000,s2.249265646000,s75.822849353458
065_33,s3.774040360000,s2.047561597000,s255.901309672059
065_34,s4.559195364000,s2.249265646000,s75.822849353458
065_35,s0.000000000000,s2.730082129000,s255.901309672059
065_36,s0.785155004000,s2.931786178000,s75.822849353458
065_37,s0.943510090000,s2.730082129000,s255.901309672059
065_38,s1.728665094000,s2.931786178000,s75.822849353458
065_39,s1.887020180000,s2.730082129000,s255.901309672059
065_40,s2.672175184000,s2.931786178000,s75.822849353458
065_41,s2.830530270000,s2.730082129000,s255.901309672059
065_42,s3.615685274000,s2.931786178000,s75.822849353458
065_43,s3.774040360000,s2.730082129000,s255.901309672059
065_44,s4.559195364000,s2.931786178000,s75.822849353458
065_45,s0.000000000000,s3.412602661000,s255.901309672059
065_46,s0.785155004000,s3.614306711000,s75.822849353458
065_47,s0.943510090000,s3.412602661000,s255.901309672059
065_48,s1.728665094000,s3.614306711000,s75.822849353458
065_49,s1.887020180000,s3.412602661000,s255.901309672059
065_50,s2.672175184000,s3.614306711000,s75.822849353458
065_51,s2.830530270000,s3.412602661000,s255.901309672059
065_52,s3.615685274000,s3.614306711000,s75.822849353458
065_53,s3.774040360000,s3.412602661000,s255.901309672059
065_54,s4.559195364000,s3.614306711000,s75.822849353458
065_55,s0.000000000000,s4.095123194000,s255.901309672059
065_56,s0.785155004000,s4.296827243000,s75.822849353458
065_57,s0.943510090000,s4.095123194000,s255.901309672059
065_58,s1.728665094000,s4.296827243000,s75.822849353458
065_59,s1.887020180000,s4.095123194000,s255.901309672059
065_60,s2.672175184000,s4.296827243000,s75.822849353458
065_61,s2.830530270000,s4.095123194000,s255.901309672059
065_62,s3.615685274000,s4.296827243000,s75.822849353458
065_63,s3.774040360000,s4.095123194000,s255.901309672059
065_64,s4.559195364000,s4.296827243000,s75.822849353458
