id,x,y,deg
144_0,s0,s0,s246.67099152988774
144_1,s0.901993701,s-0.061641778,s66.8489751520891
144_2,s1.146749574,s0,s246.67099152988774
144_3,s2.048743275,s-0.061641778,s66.8489751520891
144_4,s2.293499147,s0,s246.67099152988774
144_5,s3.195492848,s-0.061641778,s66.8489751520891
144_6,s3.440248721,s0,s246.67099152988774
144_7,s4.342242422,s-0.061641778,s66.8489751520891
144_8,s4.586998295,s0,s246.67099152988774
144_9,s5.488991996,s-0.061641778,s66.8489751520891
144_10,s5.733747868,s0,s246.67099152988774
144_11,s6.635741569,s-0.061641778,s66.8489751520891
144_12,s0,s0.577655939,s246.67099152988774
144_13,s0.901993701,s0.516014161,s66.8489751520891
144_14,s1.146749574,s0.577655939,s246.67099152988774
144_15,s2.048743275,s0.516014161,s66.8489751520891
144_16,s2.293499147,s0.577655939,s246.67099152988774
144_17,s3.195492848,s0.516014161,s66.8489751520891
144_18,s3.440248721,s0.577655939,s246.67099152988774
144_19,s4.342242422,s0.516014161,s66.8489751520891
144_20,s4.586998295,s0.577655939,s246.67099152988774
144_21,s5.488991996,s0.516014161,s66.8489751520891
144_22,s5.733747868,s0.577655939,s246.67099152988774
144_23,s6.635741569,s0.516014161,s66.8489751520891
144_24,s0,s1.155311878,s246.67099152988774
144_25,s0.901993701,s1.0936701,s66.8489751520891
144_26,s1.146749574,s1.155311878,s246.67099152988774
144_27,s2.048743275,s1.0936701,s66.8489751520891
144_28,s2.293499147,s1.155311878,s246.67099152988774
144_29,s3.195492848,s1.0936701,s66.8489751520891
144_30,s3.440248721,s1.155311878,s246.67099152988774
144_31,s4.342242422,s1.0936701,s66.8489751520891
144_32,s4.586998295,s1.155311878,s246.67099152988774
144_33,s5.488991996,s1.0936701,s66.8489751520891
144_34,s5.733747868,s1.155311878,s246.67099152988774
144_35,s6.635741569,s1.0936701,s66.8489751520891
144_36,s0,s1.732967817,s246.67099152988774
144_37,s0.901993701,s1.671326039,s66.8489751520891
144_38,s1.146749574,s1.732967817,s246.67099152988774
144_39,s2.048743275,s1.671326039,s66.8489751520891
144_40,s2.293499147,s1.732967817,s246.67099152988774
144_41,s3.195492848,s1.671326039,s66.8489751520891
144_42,s3.440248721,s1.732967817,s246.67099152988774
144_43,s4.342242422,s1.671326039,s66.8489751520891
144_44,s4.586998295,s1.732967817,s246.67099152988774
144_45,s5.488991996,s1.671326039,s66.8489751520891
144_46,s5.733747868,s1.732967817,s246.67099152988774
144_47,s6.635741569,s1.671326039,s66.8489751520891
144_48,s0,s2.310623757,s246.67099152988774
144_49,s0.901993701,s2.248981978,s66.8489751520891
