id,x,y,deg
103_0,s2.762851933000,s0.203940694000,s77.761073860895
103_1,s2.926237891000,s0.000000000000,s257.805729612508
103_2,s3.738264564000,s0.203940694000,s77.761073860895
103_3,s3.901650522000,s0.000000000000,s257.805729612508
103_4,s4.713677194000,s0.203940694000,s77.761073860895
103_5,s4.877063152000,s0.000000000000,s257.805729612508
103_6,s5.689089825000,s0.203940694000,s77.761073860895
103_7,s0.000000000000,s0.653437657000,s257.805729612508
103_8,s0.812026672000,s0.857378351000,s77.761073860895
103_9,s0.975412630000,s0.653437657000,s257.805729612508
103_10,s1.787439303000,s0.857378351000,s77.761073860895
103_11,s1.950825261000,s0.653437657000,s257.805729612508
103_12,s2.762851933000,s0.857378351000,s77.761073860895
103_13,s2.926237891000,s0.653437657000,s257.805729612508
103_14,s3.738264564000,s0.857378351000,s77.761073860895
103_15,s3.901650522000,s0.653437657000,s257.805729612508
103_16,s4.713677194000,s0.857378351000,s77.761073860895
103_17,s4.877063152000,s0.653437657000,s257.805729612508
103_18,s5.689089825000,s0.857378351000,s77.761073860895
103_19,s0.000000000000,s1.306875314000,s257.805729612508
103_20,s0.812026672000,s1.510816008000,s77.761073860895
103_21,s0.975412630000,s1.306875314000,s257.805729612508
103_22,s1.787439303000,s1.510816008000,s77.761073860895
103_23,s1.950825261000,s1.306875314000,s257.805729612508
103_24,s2.762851933000,s1.510816008000,s77.761073860895
103_25,s2.926237891000,s1.306875314000,s257.805729612508
103_26,s3.738264564000,s1.510816008000,s77.761073860895
103_27,s3.901650522000,s1.306875314000,s257.805729612508
103_28,s4.713677194000,s1.510816008000,s77.761073860895
103_29,s4.877063152000,s1.306875314000,s257.805729612508
103_30,s5.689089825000,s1.510816008000,s77.761073860895
103_31,s0.000000000000,s1.960312971000,s257.805729612508
103_32,s0.812026672000,s2.164253665000,s77.761073860895
103_33,s0.975412630000,s1.960312971000,s257.805729612508
103_34,s1.787439303000,s2.164253665000,s77.761073860895
