id,x,y,deg
093_0,s1.685328581000,s0.200313545000,s74.417965659069
093_1,s1.837420383000,s0.000000000000,s254.420995813375
093_2,s2.604038772000,s0.200313545000,s74.417965659069
093_3,s2.756130575000,s0.000000000000,s254.420995813375
093_4,s3.522748964000,s0.200313545000,s74.417965659069
093_5,s3.674840766000,s0.000000000000,s254.420995813375
093_6,s4.441459155000,s0.200313545000,s74.417965659069
093_7,s4.593550958000,s0.000000000000,s254.420995813375
093_8,s5.360169347000,s0.200313545000,s74.417965659069
093_9,s0.000000000000,s0.701896710000,s254.420995813375
093_10,s0.766618389000,s0.902210255000,s74.417965659069
093_11,s0.918710192000,s0.701896710000,s254.420995813375
093_12,s1.685328581000,s0.902210255000,s74.417965659069
093_13,s1.837420383000,s0.701896710000,s254.420995813375
093_14,s2.604038772000,s0.902210255000,s74.417965659069
093_15,s2.756130575000,s0.701896710000,s254.420995813375
093_16,s3.522748964000,s0.902210255000,s74.417965659069
093_17,s3.674840766000,s0.701896710000,s254.420995813375
093_18,s4.441459155000,s0.902210255000,s74.417965659069
093_19,s4.593550958000,s0.701896710000,s254.420995813375
093_20,s5.360169347000,s0.902210255000,s74.417965659069
093_21,s0.000000000000,s1.403793421000,s254.420995813375
093_22,s0.766618389000,s1.604106965000,s74.417965659069
093_23,s0.918710192000,s1.403793421000,s254.420995813375
093_24,s1.685328581000,s1.604106965000,s74.417965659069
093_25,s1.837420383000,s1.403793421000,s254.420995813375
093_26,s2.604038772000,s1.604106965000,s74.417965659069
093_27,s2.756130575000,s1.403793421000,s254.420995813375
093_28,s3.522748964000,s1.604106965000,s74.417965659069
093_29,s3.674840766000,s1.403793421000,s254.420995813375
093_30,s4.441459155000,s1.604106965000,s74.417965659069
093_31,s4.593550958000,s1.403793421000,s254.420995813375
093_32,s5.360169347000,s1.604106965000,s74.417965659069
093_33,s0.000000000000,s2.105690131000,s254.420995813375
093_34,s0.766618389000,s2.306003676000,s74.417965659069
093_35,s0.918710192000,s2.105690131000,s254.420995813375
093_36,s1.685328581000,s2.306003676000,s74.417965659069
093_37,s1.837420383000,s2.105690131000,s254.420995813375
093_38,s2.604038772000,s2.306003676000,s74.417965659069
093_39,s2.756130575000,s2.105690131000,s254.420995813375
093_40,s3.522748964000,s2.306003676000,s74.417965659069
093_41,s3.674840766000,s2.105690131000,s254.420995813375
093_42,s4.441459155000,s2.306003676000,s74.417965659069
093_43,s4.593550958000,s2.105690131000,s254.420995813375
093_44,s5.360169347000,s2.306003676000,s74.417965659069
093_45,s0.000000000000,s2.807586841000,s254.420995813375
093_46,s0.766618389000,s3.007900386000,s74.417965659069
093_47,s0.918710192000,s2.807586841000,s254.420995813375
093_48,s1.685328581000,s3.007900386000,s74.417965659069
093_49,s1.837420383000,s2.807586841000,s254.420995813375
093_50,s2.604038772000,s3.007900386000,s74.417965659069
093_51,s2.756130575000,s2.807586841000,s254.420995813375
093_52,s3.522748964000,s3.007900386000,s74.417965659069
093_53,s3.674840766000,s2.807586841000,s254.420995813375
093_54,s4.441459155000,s3.007900386000,s74.417965659069
093_55,s4.593550958000,s2.807586841000,s254.420995813375
093_56,s5.360169347000,s3.007900386000,s74.417965659069
093_57,s0.000000000000,s3.509483552000,s254.420995813375
093_58,s0.766618389000,s3.709797096000,s74.417965659069
093_59,s0.918710192000,s3.509483552000,s254.420995813375
093_60,s1.685328581000,s3.709797096000,s74.417965659069
093_61,s1.837420383000,s3.509483552000,s254.420995813375
093_62,s2.604038772000,s3.709797096000,s74.417965659069
093_63,s2.756130575000,s3.509483552000,s254.420995813375
093_64,s3.522748964000,s3.709797096000,s74.417965659069
093_65,s3.674840766000,s3.509483552000,s254.420995813375
093_66,s4.441459155000,s3.709797096000,s74.417965659069
093_67,s4.593550958000,s3.509483552000,s254.420995813375
093_68,s5.360169347000,s3.709797096000,s74.417965659069
093_69,s0.000000000000,s4.211380262000,s254.420995813375
093_70,s0.766618389000,s4.411693807000,s74.417965659069
093_71,s0.918710192000,s4.211380262000,s254.420995813375
093_72,s1.685328581000,s4.411693807000,s74.417965659069
093_73,s1.837420383000,s4.211380262000,s254.420995813375
093_74,s2.604038772000,s4.411693807000,s74.417965659069
093_75,s2.756130575000,s4.211380262000,s254.420995813375
093_76,s3.522748964000,s4.411693807000,s74.417965659069
093_77,s3.674840766000,s4.211380262000,s254.420995813375
093_78,s4.441459155000,s4.411693807000,s74.417965659069
093_79,s4.593550958000,s4.211380262000,s254.420995813375
093_80,s5.360169347000,s4.411693807000,s74.417965659069
093_81,s0.000000000000,s4.913276972000,s254.420995813375
093_82,s0.766618389000,s5.113590517000,s74.417965659069
093_83,s0.918710192000,s4.913276972000,s254.420995813375
093_84,s1.685328581000,s5.113590517000,s74.417965659069
093_85,s1.837420383000,s4.913276972000,s254.420995813375
093_86,s2.604038772000,s5.113590517000,s74.417965659069
093_87,s2.756130575000,s4.913276972000,s254.420995813375
093_88,s3.522748964000,s5.113590517000,s74.417965659069
093_89,s3.674840766000,s4.913276972000,s254.420995813375
093_90,s4.441459155000,s5.113590517000,s74.417965659069
093_91,s4.593550958000,s4.913276972000,s254.420995813375
093_92,s5.360169347000,s5.113590517000,s74.417965659069
