id,x,y,deg
097_0,s2.043203527000,s0.058833534000,s113.317730951747
097_1,s2.288521443000,s0.000000000000,s293.371432572802
097_2,s3.187464248000,s0.058833534000,s113.317730951747
097_3,s3.432782164000,s0.000000000000,s293.371432572802
097_4,s4.331724970000,s0.058833534000,s113.317730951747
097_5,s4.577042885000,s0.000000000000,s293.371432572802
097_6,s5.475985691000,s0.058833534000,s113.317730951747
097_7,s0.000000000000,s0.576539459000,s293.371432572802
097_8,s0.898942806000,s0.635372993000,s113.317730951747
097_9,s1.144260721000,s0.576539459000,s293.371432572802
097_10,s2.043203527000,s0.635372993000,s113.317730951747
097_11,s2.288521443000,s0.576539459000,s293.371432572802
097_12,s3.187464248000,s0.635372993000,s113.317730951747
097_13,s3.432782164000,s0.576539459000,s293.371432572802
097_14,s4.331724970000,s0.635372993000,s113.317730951747
097_15,s4.577042885000,s0.576539459000,s293.371432572802
097_16,s5.475985691000,s0.635372993000,s113.317730951747
097_17,s0.000000000000,s1.153078917000,s293.371432572802
097_18,s0.898942806000,s1.211912451000,s113.317730951747
097_19,s1.144260721000,s1.153078917000,s293.371432572802
097_20,s2.043203527000,s1.211912451000,s113.317730951747
097_21,s2.288521443000,s1.153078917000,s293.371432572802
097_22,s3.187464248000,s1.211912451000,s113.317730951747
097_23,s3.432782164000,s1.153078917000,s293.371432572802
097_24,s4.331724970000,s1.211912451000,s113.317730951747
097_25,s4.577042885000,s1.153078917000,s293.371432572802
097_26,s5.475985691000,s1.211912451000,s113.317730951747
097_27,s0.000000000000,s1.729618376000,s293.371432572802
097_28,s0.898942806000,s1.788451910000,s113.317730951747
097_29,s1.144260721000,s1.729618376000,s293.371432572802
097_30,s2.043203527000,s1.788451910000,s113.317730951747
097_31,s2.288521443000,s1.729618376000,s293.371432572802
097_32,s3.187464248000,s1.788451910000,s113.317730951747
097_33,s3.432782164000,s1.729618376000,s293.371432572802
097_34,s4.331724970000,s1.788451910000,s113.317730951747
097_35,s4.577042885000,s1.729618376000,s293.371432572802
097_36,s5.475985691000,s1.788451910000,s113.317730951747
097_37,s0.000000000000,s2.306157834000,s293.371432572802
097_38,s0.898942806000,s2.364991368000,s113.317730951747
097_39,s1.144260721000,s2.306157834000,s293.371432572802
097_40,s2.043203527000,s2.364991368000,s113.317730951747
097_41,s2.288521443000,s2.306157834000,s293.371432572802
097_42,s3.187464248000,s2.364991368000,s113.317730951747
097_43,s3.432782164000,s2.306157834000,s293.371432572802
097_44,s4.331724970000,s2.364991368000,s113.317730951747
097_45,s4.577042885000,s2.306157834000,s293.371432572802
097_46,s5.475985691000,s2.364991368000,s113.317730951747
097_47,s0.000000000000,s2.882697293000,s293.371432572802
097_48,s0.898942806000,s2.941530827000,s113.317730951747
097_49,s1.144260721000,s2.882697293000,s293.371432572802
097_50,s2.043203527000,s2.941530827000,s113.317730951747
097_51,s2.288521443000,s2.882697293000,s293.371432572802
097_52,s3.187464248000,s2.941530827000,s113.317730951747
097_53,s3.432782164000,s2.882697293000,s293.371432572802
097_54,s4.331724970000,s2.941530827000,s113.317730951747
097_55,s4.577042885000,s2.882697293000,s293.371432572802
097_56,s5.475985691000,s2.941530827000,s113.317730951747
097_57,s0.000000000000,s3.459236752000,s293.371432572802
097_58,s0.898942806000,s3.518070286000,s113.317730951747
097_59,s1.144260721000,s3.459236752000,s293.371432572802
097_60,s2.043203527000,s3.518070286000,s113.317730951747
097_61,s2.288521443000,s3.459236752000,s293.371432572802
097_62,s3.187464248000,s3.518070286000,s113.317730951747
097_63,s3.432782164000,s3.459236752000,s293.371432572802
097_64,s4.331724970000,s3.518070286000,s113.317730951747
097_65,s4.577042885000,s3.459236752000,s293.371432572802
097_66,s5.475985691000,s3.518070286000,s113.317730951747
097_67,s0.000000000000,s4.035776210000,s293.371432572802
097_68,s0.898942806000,s4.094609744000,s113.317730951747
097_69,s1.144260721000,s4.035776210000,s293.371432572802
097_70,s2.043203527000,s4.094609744000,s113.317730951747
097_71,s2.288521443000,s4.035776210000,s293.371432572802
097_72,s3.187464248000,s4.094609744000,s113.317730951747
097_73,s3.432782164000,s4.035776210000,s293.371432572802
097_74,s4.331724970000,s4.094609744000,s113.317730951747
097_75,s4.577042885000,s4.035776210000,s293.371432572802
097_76,s5.475985691000,s4.094609744000,s113.317730951747
097_77,s0.000000000000,s4.612315669000,s293.371432572802
097_78,s0.898942806000,s4.671149203000,s113.317730951747
097_79,s1.144260721000,s4.612315669000,s293.371432572802
097_80,s2.043203527000,s4.671149203000,s113.317730951747
097_81,s2.288521443000,s4.612315669000,s293.371432572802
097_82,s3.187464248000,s4.671149203000,s113.317730951747
097_83,s3.432782164000,s4.612315669000,s293.371432572802
097_84,s4.331724970000,s4.671149203000,s113.317730951747
097_85,s4.577042885000,s4.612315669000,s293.371432572802
097_86,s5.475985691000,s4.671149203000,s113.317730951747
097_87,s0.000000000000,s5.188855127000,s293.371432572802
097_88,s0.898942806000,s5.247688661000,s113.317730951747
097_89,s1.144260721000,s5.188855127000,s293.371432572802
097_90,s2.043203527000,s5.247688661000,s113.317730951747
097_91,s2.288521443000,s5.188855127000,s293.371432572802
097_92,s3.187464248000,s5.247688661000,s113.317730951747
097_93,s3.432782164000,s5.188855127000,s293.371432572802
097_94,s4.331724970000,s5.247688661000,s113.317730951747
097_95,s4.577042885000,s5.188855127000,s293.371432572802
097_96,s5.475985691000,s5.247688661000,s113.317730951747
