id,x,y,deg
101_0,s3.738264564000,s0.203940694000,s77.761073860895
101_1,s3.901650522000,s0.000000000000,s257.805729612508
101_2,s4.713677194000,s0.203940694000,s77.761073860895
101_3,s4.877063152000,s0.000000000000,s257.805729612508
101_4,s5.689089825000,s0.203940694000,s77.761073860895
101_5,s0.000000000000,s0.653437657000,s257.805729612508
101_6,s0.812026672000,s0.857378351000,s77.761073860895
101_7,s0.975412630000,s0.653437657000,s257.805729612508
101_8,s1.787439303000,s0.857378351000,s77.761073860895
101_9,s1.950825261000,s0.653437657000,s257.805729612508
101_10,s2.762851933000,s0.857378351000,s77.761073860895
101_11,s2.926237891000,s0.653437657000,s257.805729612508
101_12,s3.738264564000,s0.857378351000,s77.761073860895
101_13,s3.901650522000,s0.653437657000,s257.805729612508
101_14,s4.713677194000,s0.857378351000,s77.761073860895
101_15,s4.877063152000,s0.653437657000,s257.805729612508
101_16,s5.689089825000,s0.857378351000,s77.761073860895
101_17,s0.000000000000,s1.306875314000,s257.805729612508
101_18,s0.812026672000,s1.510816008000,s77.761073860895
101_19,s0.975412630000,s1.306875314000,s257.805729612508
101_20,s1.787439303000,s1.510816008000,s77.761073860895
101_21,s1.950825261000,s1.306875314000,s257.805729612508
101_22,s2.762851933000,s1.510816008000,s77.761073860895
101_23,s2.926237891000,s1.306875314000,s257.805729612508
101_24,s3.738264564000,s1.510816008000,s77.761073860895
101_25,s3.901650522000,s1.306875314000,s257.805729612508
101_26,s4.713677194000,s1.510816008000,s77.761073860895
101_27,s4.877063152000,s1.306875314000,s257.805729612508
101_28,s5.689089825000,s1.510816008000,s77.761073860895
101_29,s0.000000000000,s1.960312971000,s257.805729612508
101_30,s0.812026672000,s2.164253665000,s77.761073860895
101_31,s0.975412630000,s1.960312971000,s257.805729612508
101_32,s1.787439303000,s2.164253665000,s77.761073860895
101_33,s1.950825261000,s1.960312971000,s257.805729612508
101_34,s2.762851933000,s2.164253665000,s77.761073860895
101_35,s2.926237891000,s1.960312971000,s257.805729612508
101_36,s3.738264564000,s2.164253665000,s77.761073860895
101_37,s3.901650522000,s1.960312971000,s257.805729612508
