id,x,y,deg
200_0,s0,s0,s255.54384719734853
200_1,s0.583561311,s0.27870082,s75.59276322217653
200_2,s0.827712508,s0,s255.54384719734853
200_3,s1.411273819,s0.27870082,s75.59276322217653
200_4,s1.655425017,s0,s255.54384719734853
200_5,s2.238986328,s0.27870082,s75.59276322217653
200_6,s2.483137525,s0,s255.54384719734853
200_7,s3.066698836,s0.27870082,s75.59276322217653
200_8,s3.310850034,s0,s255.54384719734853
200_9,s3.894411345,s0.27870082,s75.59276322217653
200_10,s4.138562542,s0,s255.54384719734853
200_11,s4.722123853,s0.27870082,s75.59276322217653
200_12,s4.966275051,s0,s255.54384719734853
200_13,s5.549836362,s0.27870082,s75.59276322217653
200_14,s5.793987559,s0,s255.54384719734853
200_15,s6.37754887,s0.27870082,s75.59276322217653
200_16,s6.621700068,s0,s255.54384719734853
200_17,s7.205261378,s0.27870082,s75.59276322217653
200_18,s7.449412576,s0,s255.54384719734853
200_19,s8.032973887,s0.27870082,s75.59276322217653
200_20,s0,s0.834915015,s255.54384719734853
200_21,s0.583561311,s1.113615835,s75.59276322217653
200_22,s0.827712508,s0.834915015,s255.54384719734853
200_23,s1.411273819,s1.113615835,s75.59276322217653
200_24,s1.655425017,s0.834915015,s255.54384719734853
200_25,s2.238986328,s1.113615835,s75.59276322217653
200_26,s2.483137525,s0.834915015,s255.54384719734853
200_27,s3.066698836,s1.113615835,s75.59276322217653
200_28,s3.310850034,s0.834915015,s255.54384719734853
200_29,s3.894411345,s1.113615835,s75.59276322217653
200_30,s4.138562542,s0.834915015,s255.54384719734853
200_31,s4.722123853,s1.113615835,s75.59276322217653
200_32,s4.966275051,s0.834915015,s255.54384719734853
200_33,s5.549836362,s1.113615835,s75.59276322217653
200_34,s5.793987559,s0.834915015,s255.54384719734853
200_35,s6.37754887,s1.113615835,s75.59276322217653
200_36,s6.621700068,s0.834915015,s255.54384719734853
200_37,s7.205261378,s1.113615835,s75.59276322217653
200_38,s7.449412576,s0.834915015,s255.54384719734853
200_39,s8.032973887,s1.113615835,s75.59276322217653
200_40,s0,s1.669830031,s255.54384719734853
200_41,s0.583561311,s1.948530851,s75.59276322217653
200_42,s0.827712508,s1.669830031,s255.54384719734853
200_43,s1.411273819,s1.948530851,s75.59276322217653
200_44,s1.655425017,s1.669830031,s255.54384719734853
200_45,s2.238986328,s1.948530851,s75.59276322217653
200_46,s2.483137525,s1.669830031,s255.54384719734853
200_47,s3.066698836,s1.948530851,s75.59276322217653
