id,x,y,deg
188_0,s1.951133267000,s0.000000000000,s258.393112001379
188_1,s2.764047715000,s0.210207172000,s78.385238079129
188_2,s2.926699900000,s0.000000000000,s258.393112001379
188_3,s3.739614348000,s0.210207172000,s78.385238079129
188_4,s3.902266533000,s0.000000000000,s258.393112001379
188_5,s4.715180981000,s0.210207172000,s78.385238079129
188_6,s4.877833167000,s0.000000000000,s258.393112001379
188_7,s5.690747615000,s0.210207172000,s78.385238079129
188_8,s5.853399800000,s0.000000000000,s258.393112001379
188_9,s6.666314248000,s0.210207172000,s78.385238079129
188_10,s6.828966433000,s0.000000000000,s258.393112001379
188_11,s7.641880881000,s0.210207172000,s78.385238079129
188_12,s0.000000000000,s0.651859581000,s258.393112001379
188_13,s0.812914448000,s0.862066753000,s78.385238079129
188_14,s0.975566633000,s0.651859581000,s258.393112001379
188_15,s1.788481081000,s0.862066753000,s78.385238079129
188_16,s1.951133267000,s0.651859581000,s258.393112001379
188_17,s2.764047715000,s0.862066753000,s78.385238079129
188_18,s2.926699900000,s0.651859581000,s258.393112001379
188_19,s3.739614348000,s0.862066753000,s78.385238079129
188_20,s3.902266533000,s0.651859581000,s258.393112001379
188_21,s4.715180981000,s0.862066753000,s78.385238079129
188_22,s4.877833167000,s0.651859581000,s258.393112001379
188_23,s5.690747615000,s0.862066753000,s78.385238079129
188_24,s5.853399800000,s0.651859581000,s258.393112001379
188_25,s6.666314248000,s0.862066753000,s78.385238079129
188_26,s6.828966433000,s0.651859581000,s258.393112001379
188_27,s7.641880881000,s0.862066753000,s78.385238079129
188_28,s0.000000000000,s1.303719162000,s258.393112001379
188_29,s0.812914448000,s1.513926334000,s78.385238079129
188_30,s0.975566633000,s1.303719162000,s258.393112001379
188_31,s1.788481081000,s1.513926334000,s78.385238079129
188_32,s1.951133267000,s1.303719162000,s258.393112001379
188_33,s2.764047715000,s1.513926334000,s78.385238079129
188_34,s2.926699900000,s1.303719162000,s258.393112001379
188_35,s3.739614348000,s1.513926334000,s78.385238079129
188_36,s3.902266533000,s1.303719162000,s258.393112001379
188_37,s4.715180981000,s1.513926334000,s78.385238079129
188_38,s4.877833167000,s1.303719162000,s258.393112001379
188_39,s5.690747615000,s1.513926334000,s78.385238079129
188_40,s5.853399800000,s1.303719162000,s258.393112001379
188_41,s6.666314248000,s1.513926334000,s78.385238079129
188_42,s6.828966433000,s1.303719162000,s258.393112001379
188_43,s7.641880881000,s1.513926334000,s78.385238079129
188_44,s0.000000000000,s1.955578743000,s258.393112001379
188_45,s0.812914448000,s2.165785915000,s78.385238079129
188_46,s0.975566633000,s1.955578743000,s258.393112001379
188_47,s1.788481081000,s2.165785915000,s78.385238079129
188_48,s1.951133267000,s1.955578743000,s258.393112001379
188_49,s2.764047715000,s2.165785915000,s78.385238079129
188_50,s2.926699900000,s1.955578743000,s258.393112001379
188_51,s3.739614348000,s2.165785915000,s78.385238079129
188_52,s3.902266533000,s1.955578743000,s258.393112001379
188_53,s4.715180981000,s2.165785915000,s78.385238079129
188_54,s4.877833167000,s1.955578743000,s258.393112001379
188_55,s5.690747615000,s2.165785915000,s78.385238079129
188_56,s5.853399800000,s1.955578743000,s258.393112001379
188_57,s6.666314248000,s2.165785915000,s78.385238079129
188_58,s6.828966433000,s1.955578743000,s258.393112001379
188_59,s7.641880881000,s2.165785915000,s78.385238079129
188_60,s0.000000000000,s2.607438324000,s258.393112001379
188_61,s0.812914448000,s2.817645496000,s78.385238079129
188_62,s0.975566633000,s2.607438324000,s258.393112001379
