id,x,y,deg
027_0,s2.333895847809,s1.139699098380,s253.454489449138
027_1,s0.755591695057,s2.957408541346,s296.435826217149
027_2,s0.936689175909,s1.947001606697,s249.739469922113
027_3,s3.014064085770,s2.796905533887,s203.700158221638
027_4,s2.236850668777,s1.713852748022,s70.778256093083
027_5,s0.338923598986,s0.724891614895,s154.934472752244
027_6,s2.584602302511,s0.209198898297,s36.419490629898
027_7,s1.920069740896,s2.621307185977,s273.668421646302
027_8,s1.928565154229,s1.390398340942,s177.093742656621
027_9,s2.811962538110,s0.688572190915,s218.420311948756
027_10,s1.143287853881,s2.471258558360,s340.405267379381
027_11,s2.531862989573,s3.013589066888,s293.962276132873
027_12,s1.641794066043,s3.017146861019,s293.262559913044
027_13,s0.244584662195,s1.913109911850,s299.818705139108
027_14,s0.234092109586,s1.429898384831,s279.789927887866
027_15,s2.993960341718,s1.373315962223,s204.923403569771
027_16,s2.350254764844,s2.153368663584,s282.992185394636
027_17,s3.117912269179,s1.893892585777,s121.990122404600
027_18,s2.053604729829,s0.331400581311,s112.370933882027
027_19,s0.687212098889,s2.626457720850,s120.922741549275
027_20,s1.150431946592,s1.341368991285,s293.395130601648
027_21,s1.550542242526,s1.001634546392,s113.668637415718
027_22,s1.132767585536,s0.315142404842,s297.820347374479
027_23,s0.794834918177,s1.103777730812,s100.026015541179
027_24,s0.336115906535,s3.122729473173,s159.699825510783
027_25,s1.453926411568,s2.270608865369,s250.134656574853
027_26,s0.855045242900,s0.381472854266,s113.156930434911
