id,x,y,deg
172_0,s1.874552358000,s0.000000000000,s283.902626873996
172_1,s2.655725391000,s-0.206720427000,s103.997373408931
172_2,s2.811828536000,s0.000000000000,s283.902626873996
172_3,s3.593001569000,s-0.206720427000,s103.997373408931
172_4,s3.749104715000,s0.000000000000,s283.902626873996
172_5,s4.530277748000,s-0.206720427000,s103.997373408931
172_6,s4.686380894000,s0.000000000000,s283.902626873996
172_7,s5.467553927000,s-0.206720427000,s103.997373408931
172_8,s5.623657073000,s0.000000000000,s283.902626873996
172_9,s6.404830106000,s-0.206720427000,s103.997373408931
172_10,s6.560933252000,s0.000000000000,s283.902626873996
172_11,s7.342106285000,s-0.206720427000,s103.997373408931
172_12,s0.000000000000,s0.686410603000,s283.902626873996
172_13,s0.781173033000,s0.479690177000,s103.997373408931
172_14,s0.937276179000,s0.686410603000,s283.902626873996
172_15,s1.718449212000,s0.479690177000,s103.997373408931
172_16,s1.874552358000,s0.686410603000,s283.902626873996
172_17,s2.655725391000,s0.479690177000,s103.997373408931
172_18,s2.811828536000,s0.686410603000,s283.902626873996
172_19,s3.593001569000,s0.479690177000,s103.997373408931
172_20,s3.749104715000,s0.686410603000,s283.902626873996
172_21,s4.530277748000,s0.479690177000,s103.997373408931
172_22,s4.686380894000,s0.686410603000,s283.902626873996
172_23,s5.467553927000,s0.479690177000,s103.997373408931
172_24,s5.623657073000,s0.686410603000,s283.902626873996
172_25,s6.404830106000,s0.479690177000,s103.997373408931
172_26,s6.560933252000,s0.686410603000,s283.902626873996
172_27,s7.342106285000,s0.479690177000,s103.997373408931
172_28,s0.000000000000,s1.372821206000,s283.902626873996
172_29,s0.781173033000,s1.166100780000,s103.997373408931
172_30,s0.937276179000,s1.372821206000,s283.902626873996
172_31,s1.718449212000,s1.166100780000,s103.997373408931
172_32,s1.874552358000,s1.372821206000,s283.902626873996
172_33,s2.655725391000,s1.166100780000,s103.997373408931
172_34,s2.811828536000,s1.372821206000,s283.902626873996
172_35,s3.593001569000,s1.166100780000,s103.997373408931
172_36,s3.749104715000,s1.372821206000,s283.902626873996
172_37,s4.530277748000,s1.166100780000,s103.997373408931
172_38,s4.686380894000,s1.372821206000,s283.902626873996
172_39,s5.467553927000,s1.166100780000,s103.997373408931
172_40,s5.623657073000,s1.372821206000,s283.902626873996
172_41,s6.404830106000,s1.166100780000,s103.997373408931
172_42,s6.560933252000,s1.372821206000,s283.902626873996
172_43,s7.342106285000,s1.166100780000,s103.997373408931
172_44,s0.000000000000,s2.059231810000,s283.902626873996
172_45,s0.781173033000,s1.852511383000,s103.997373408931
172_46,s0.937276179000,s2.059231810000,s283.902626873996
172_47,s1.718449212000,s1.852511383000,s103.997373408931
172_48,s1.874552358000,s2.059231810000,s283.902626873996
172_49,s2.655725391000,s1.852511383000,s103.997373408931
172_50,s2.811828536000,s2.059231810000,s283.902626873996
172_51,s3.593001569000,s1.852511383000,s103.997373408931
172_52,s3.749104715000,s2.059231810000,s283.902626873996
172_53,s4.530277748000,s1.852511383000,s103.997373408931
172_54,s4.686380894000,s2.059231810000,s283.902626873996
172_55,s5.467553927000,s1.852511383000,s103.997373408931
172_56,s5.623657073000,s2.059231810000,s283.902626873996
172_57,s6.404830106000,s1.852511383000,s103.997373408931
172_58,s6.560933252000,s2.059231810000,s283.902626873996
