id,x,y,deg
191_0,s0.812914448000,s0.210207172000,s78.385238079129
191_1,s0.975566633000,s0.000000000000,s258.393112001379
191_2,s1.788481081000,s0.210207172000,s78.385238079129
191_3,s1.951133267000,s0.000000000000,s258.393112001379
191_4,s2.764047715000,s0.210207172000,s78.385238079129
191_5,s2.926699900000,s0.000000000000,s258.393112001379
191_6,s3.739614348000,s0.210207172000,s78.385238079129
191_7,s3.902266533000,s0.000000000000,s258.393112001379
191_8,s4.715180981000,s0.210207172000,s78.385238079129
191_9,s4.877833167000,s0.000000000000,s258.393112001379
191_10,s5.690747615000,s0.210207172000,s78.385238079129
191_11,s5.853399800000,s0.000000000000,s258.393112001379
191_12,s6.666314248000,s0.210207172000,s78.385238079129
191_13,s6.828966433000,s0.000000000000,s258.393112001379
191_14,s7.641880881000,s0.210207172000,s78.385238079129
191_15,s0.000000000000,s0.651859581000,s258.393112001379
191_16,s0.812914448000,s0.862066753000,s78.385238079129
191_17,s0.975566633000,s0.651859581000,s258.393112001379
191_18,s1.788481081000,s0.862066753000,s78.385238079129
191_19,s1.951133267000,s0.651859581000,s258.393112001379
191_20,s2.764047715000,s0.862066753000,s78.385238079129
191_21,s2.926699900000,s0.651859581000,s258.393112001379
191_22,s3.739614348000,s0.862066753000,s78.385238079129
191_23,s3.902266533000,s0.651859581000,s258.393112001379
191_24,s4.715180981000,s0.862066753000,s78.385238079129
191_25,s4.877833167000,s0.651859581000,s258.393112001379
191_26,s5.690747615000,s0.862066753000,s78.385238079129
191_27,s5.853399800000,s0.651859581000,s258.393112001379
191_28,s6.666314248000,s0.862066753000,s78.385238079129
191_29,s6.828966433000,s0.651859581000,s258.393112001379
191_30,s7.641880881000,s0.862066753000,s78.385238079129
191_31,s0.000000000000,s1.303719162000,s258.393112001379
191_32,s0.812914448000,s1.513926334000,s78.385238079129
191_33,s0.975566633000,s1.303719162000,s258.393112001379
191_34,s1.788481081000,s1.513926334000,s78.385238079129
191_35,s1.951133267000,s1.303719162000,s258.393112001379
191_36,s2.764047715000,s1.513926334000,s78.385238079129
191_37,s2.926699900000,s1.303719162000,s258.393112001379
191_38,s3.739614348000,s1.513926334000,s78.385238079129
191_39,s3.902266533000,s1.303719162000,s258.393112001379
191_40,s4.715180981000,s1.513926334000,s78.385238079129
191_41,s4.877833167000,s1.303719162000,s258.393112001379
191_42,s5.690747615000,s1.513926334000,s78.385238079129
191_43,s5.853399800000,s1.303719162000,s258.393112001379
191_44,s6.666314248000,s1.513926334000,s78.385238079129
191_45,s6.828966433000,s1.303719162000,s258.393112001379
191_46,s7.641880881000,s1.513926334000,s78.385238079129
191_47,s0.000000000000,s1.955578743000,s258.393112001379
191_48,s0.812914448000,s2.165785915000,s78.385238079129
191_49,s0.975566633000,s1.955578743000,s258.393112001379
191_50,s1.788481081000,s2.165785915000,s78.385238079129
191_51,s1.951133267000,s1.955578743000,s258.393112001379
191_52,s2.764047715000,s2.165785915000,s78.385238079129
191_53,s2.926699900000,s1.955578743000,s258.393112001379
191_54,s3.739614348000,s2.165785915000,s78.385238079129
191_55,s3.902266533000,s1.955578743000,s258.393112001379
191_56,s4.715180981000,s2.165785915000,s78.385238079129
191_57,s4.877833167000,s1.955578743000,s258.393112001379
191_58,s5.690747615000,s2.165785915000,s78.385238079129
191_59,s5.853399800000,s1.955578743000,s258.393112001379
191_60,s6.666314248000,s2.165785915000,s78.385238079129
191_61,s6.828966433000,s1.955578743000,s258.393112001379
191_62,s7.641880881000,s2.165785915000,s78.385238079129
191_63,s0.000000000000,s2.607438324000,s258.393112001379
191_64,s0.812914448000,s2.817645496000,s78.385238079129
191_65,s0.975566633000,s2.607438324000,s258.393112001379
191_66,s1.788481081000,s2.817645496000,s78.385238079129
191_67,s1.951133267000,s2.607438324000,s258.393112001379
191_68,s2.764047715000,s2.817645496000,s78.385238079129
191_69,s2.926699900000,s2.607438324000,s258.393112001379
191_70,s3.739614348000,s2.817645496000,s78.385238079129
191_71,s3.902266533000,s2.607438324000,s258.393112001379
191_72,s4.715180981000,s2.817645496000,s78.385238079129
191_73,s4.877833167000,s2.607438324000,s258.393112001379
191_74,s5.690747615000,s2.817645496000,s78.385238079129
191_75,s5.853399800000,s2.607438324000,s258.393112001379
191_76,s6.666314248000,s2.817645496000,s78.385238079129
191_77,s6.828966433000,s2.607438324000,s258.393112001379
191_78,s7.641880881000,s2.817645496000,s78.385238079129
191_79,s0.000000000000,s3.259297905000,s258.393112001379
191_80,s0.812914448000,s3.469505077000,s78.385238079129
191_81,s0.975566633000,s3.259297905000,s258.393112001379
191_82,s1.788481081000,s3.469505077000,s78.385238079129
191_83,s1.951133267000,s3.259297905000,s258.393112001379
191_84,s2.764047715000,s3.469505077000,s78.385238079129
191_85,s2.926699900000,s3.259297905000,s258.393112001379
191_86,s3.739614348000,s3.469505077000,s78.385238079129
191_87,s3.902266533000,s3.259297905000,s258.393112001379
191_88,s4.715180981000,s3.469505077000,s78.385238079129
191_89,s4.877833167000,s3.259297905000,s258.393112001379
191_90,s5.690747615000,s3.469505077000,s78.385238079129
191_91,s5.853399800000,s3.259297905000,s258.393112001379
191_92,s6.666314248000,s3.469505077000,s78.385238079129
191_93,s6.828966433000,s3.259297905000,s258.393112001379
191_94,s7.641880881000,s3.469505077000,s78.385238079129
191_95,s0.000000000000,s3.911157486000,s258.393112001379
191_96,s0.812914448000,s4.121364658000,s78.385238079129
191_97,s0.975566633000,s3.911157486000,s258.393112001379
191_98,s1.788481081000,s4.121364658000,s78.385238079129
191_99,s1.951133267000,s3.911157486000,s258.393112001379
191_100,s2.764047715000,s4.121364658000,s78.385238079129
191_101,s2.926699900000,s3.911157486000,s258.393112001379
191_102,s3.739614348000,s4.121364658000,s78.385238079129
191_103,s3.902266533000,s3.911157486000,s258.393112001379
191_104,s4.715180981000,s4.121364658000,s78.385238079129
191_105,s4.877833167000,s3.911157486000,s258.393112001379
191_106,s5.690747615000,s4.121364658000,s78.385238079129
191_107,s5.853399800000,s3.911157486000,s258.393112001379
