id,x,y,deg
177_0,s1.566214827000,s0.252312256000,s75.058801049773
177_1,s1.708090918000,s0.000000000000,s255.052120836085
177_2,s2.420260286000,s0.252312256000,s75.058801049773
177_3,s2.562136377000,s0.000000000000,s255.052120836085
177_4,s3.274305745000,s0.252312256000,s75.058801049773
177_5,s3.416181835000,s0.000000000000,s255.052120836085
177_6,s4.128351203000,s0.252312256000,s75.058801049773
177_7,s4.270227294000,s0.000000000000,s255.052120836085
177_8,s4.982396662000,s0.252312256000,s75.058801049773
177_9,s5.124272753000,s0.000000000000,s255.052120836085
177_10,s5.836442121000,s0.252312256000,s75.058801049773
177_11,s5.978318212000,s0.000000000000,s255.052120836085
177_12,s6.690487580000,s0.252312256000,s75.058801049773
177_13,s6.832363671000,s0.000000000000,s255.052120836085
177_14,s7.544533039000,s0.252312256000,s75.058801049773
177_15,s0.000000000000,s0.781960329000,s255.052120836085
177_16,s0.712169368000,s1.034272585000,s75.058801049773
177_17,s0.854045459000,s0.781960329000,s255.052120836085
177_18,s1.566214827000,s1.034272585000,s75.058801049773
177_19,s1.708090918000,s0.781960329000,s255.052120836085
177_20,s2.420260286000,s1.034272585000,s75.058801049773
177_21,s2.562136377000,s0.781960329000,s255.052120836085
177_22,s3.274305745000,s1.034272585000,s75.058801049773
177_23,s3.416181835000,s0.781960329000,s255.052120836085
177_24,s4.128351203000,s1.034272585000,s75.058801049773
177_25,s4.270227294000,s0.781960329000,s255.052120836085
177_26,s4.982396662000,s1.034272585000,s75.058801049773
177_27,s5.124272753000,s0.781960329000,s255.052120836085
177_28,s5.836442121000,s1.034272585000,s75.058801049773
177_29,s5.978318212000,s0.781960329000,s255.052120836085
177_30,s6.690487580000,s1.034272585000,s75.058801049773
177_31,s6.832363671000,s0.781960329000,s255.052120836085
177_32,s7.544533039000,s1.034272585000,s75.058801049773
177_33,s0.000000000000,s1.563920659000,s255.052120836085
177_34,s0.712169368000,s1.816232914000,s75.058801049773
177_35,s0.854045459000,s1.563920659000,s255.052120836085
177_36,s1.566214827000,s1.816232914000,s75.058801049773
177_37,s1.708090918000,s1.563920659000,s255.052120836085
177_38,s2.420260286000,s1.816232914000,s75.058801049773
177_39,s2.562136377000,s1.563920659000,s255.052120836085
177_40,s3.274305745000,s1.816232914000,s75.058801049773
177_41,s3.416181835000,s1.563920659000,s255.052120836085
177_42,s4.128351203000,s1.816232914000,s75.058801049773
177_43,s4.270227294000,s1.563920659000,s255.052120836085
177_44,s4.982396662000,s1.816232914000,s75.058801049773
177_45,s5.124272753000,s1.563920659000,s255.052120836085
177_46,s5.836442121000,s1.816232914000,s75.058801049773
177_47,s5.978318212000,s1.563920659000,s255.052120836085
177_48,s6.690487580000,s1.816232914000,s75.058801049773
177_49,s6.832363671000,s1.563920659000,s255.052120836085
177_50,s7.544533039000,s1.816232914000,s75.058801049773
177_51,s0.000000000000,s2.345880988000,s255.052120836085
177_52,s0.712169368000,s2.598193244000,s75.058801049773
177_53,s0.854045459000,s2.345880988000,s255.052120836085
177_54,s1.566214827000,s2.598193244000,s75.058801049773
177_55,s1.708090918000,s2.345880988000,s255.052120836085
177_56,s2.420260286000,s2.598193244000,s75.058801049773
177_57,s2.562136377000,s2.345880988000,s255.052120836085
177_58,s3.274305745000,s2.598193244000,s75.058801049773
177_59,s3.416181835000,s2.345880988000,s255.052120836085
177_60,s4.128351203000,s2.598193244000,s75.058801049773
177_61,s4.270227294000,s2.345880988000,s255.052120836085
177_62,s4.982396662000,s2.598193244000,s75.058801049773
177_63,s5.124272753000,s2.345880988000,s255.052120836085
177_64,s5.836442121000,s2.598193244000,s75.058801049773
177_65,s5.978318212000,s2.345880988000,s255.052120836085
177_66,s6.690487580000,s2.598193244000,s75.058801049773
177_67,s6.832363671000,s2.345880988000,s255.052120836085
177_68,s7.544533039000,s2.598193244000,s75.058801049773
177_69,s0.000000000000,s3.127841317000,s255.052120836085
177_70,s0.712169368000,s3.380153573000,s75.058801049773
177_71,s0.854045459000,s3.127841317000,s255.052120836085
177_72,s1.566214827000,s3.380153573000,s75.058801049773
177_73,s1.708090918000,s3.127841317000,s255.052120836085
177_74,s2.420260286000,s3.380153573000,s75.058801049773
177_75,s2.562136377000,s3.127841317000,s255.052120836085
177_76,s3.274305745000,s3.380153573000,s75.058801049773
177_77,s3.416181835000,s3.127841317000,s255.052120836085
177_78,s4.128351203000,s3.380153573000,s75.058801049773
177_79,s4.270227294000,s3.127841317000,s255.052120836085
177_80,s4.982396662000,s3.380153573000,s75.058801049773
177_81,s5.124272753000,s3.127841317000,s255.052120836085
177_82,s5.836442121000,s3.380153573000,s75.058801049773
177_83,s5.978318212000,s3.127841317000,s255.052120836085
177_84,s6.690487580000,s3.380153573000,s75.058801049773
177_85,s6.832363671000,s3.127841317000,s255.052120836085
177_86,s7.544533039000,s3.380153573000,s75.058801049773
177_87,s0.000000000000,s3.909801646000,s255.052120836085
177_88,s0.712169368000,s4.162113902000,s75.058801049773
177_89,s0.854045459000,s3.909801646000,s255.052120836085
177_90,s1.566214827000,s4.162113902000,s75.058801049773
177_91,s1.708090918000,s3.909801646000,s255.052120836085
177_92,s2.420260286000,s4.162113902000,s75.058801049773
177_93,s2.562136377000,s3.909801646000,s255.052120836085
177_94,s3.274305745000,s4.162113902000,s75.058801049773
177_95,s3.416181835000,s3.909801646000,s255.052120836085
177_96,s4.128351203000,s4.162113902000,s75.058801049773
