id,x,y,deg
148_0,s4.670512989000,s0.000000000000,s291.749460188572
148_1,s5.586087539000,s0.065900379000,s111.707415300701
148_2,s5.838141237000,s0.000000000000,s291.749460188572
148_3,s6.753715786000,s0.065900379000,s111.707415300701
148_4,s0.000000000000,s0.538915057000,s291.749460188572
148_5,s0.915574549000,s0.604815436000,s111.707415300701
148_6,s1.167628247000,s0.538915057000,s291.749460188572
148_7,s2.083202797000,s0.604815436000,s111.707415300701
148_8,s2.335256495000,s0.538915057000,s291.749460188572
148_9,s3.250831044000,s0.604815436000,s111.707415300701
148_10,s3.502884742000,s0.538915057000,s291.749460188572
148_11,s4.418459291000,s0.604815436000,s111.707415300701
148_12,s4.670512989000,s0.538915057000,s291.749460188572
148_13,s5.586087539000,s0.604815436000,s111.707415300701
148_14,s5.838141237000,s0.538915057000,s291.749460188572
148_15,s6.753715786000,s0.604815436000,s111.707415300701
148_16,s0.000000000000,s1.077830113000,s291.749460188572
148_17,s0.915574549000,s1.143730493000,s111.707415300701
148_18,s1.167628247000,s1.077830113000,s291.749460188572
148_19,s2.083202797000,s1.143730493000,s111.707415300701
148_20,s2.335256495000,s1.077830113000,s291.749460188572
148_21,s3.250831044000,s1.143730493000,s111.707415300701
148_22,s3.502884742000,s1.077830113000,s291.749460188572
148_23,s4.418459291000,s1.143730493000,s111.707415300701
148_24,s4.670512989000,s1.077830113000,s291.749460188572
148_25,s5.586087539000,s1.143730493000,s111.707415300701
148_26,s5.838141237000,s1.077830113000,s291.749460188572
148_27,s6.753715786000,s1.143730493000,s111.707415300701
148_28,s0.000000000000,s1.616745170000,s291.749460188572
148_29,s0.915574549000,s1.682645550000,s111.707415300701
148_30,s1.167628247000,s1.616745170000,s291.749460188572
148_31,s2.083202797000,s1.682645550000,s111.707415300701
148_32,s2.335256495000,s1.616745170000,s291.749460188572
148_33,s3.250831044000,s1.682645550000,s111.707415300701
148_34,s3.502884742000,s1.616745170000,s291.749460188572
148_35,s4.418459291000,s1.682645550000,s111.707415300701
148_36,s4.670512989000,s1.616745170000,s291.749460188572
148_37,s5.586087539000,s1.682645550000,s111.707415300701
148_38,s5.838141237000,s1.616745170000,s291.749460188572
148_39,s6.753715786000,s1.682645550000,s111.707415300701
148_40,s0.000000000000,s2.155660227000,s291.749460188572
148_41,s0.915574549000,s2.221560606000,s111.707415300701
148_42,s1.167628247000,s2.155660227000,s291.749460188572
148_43,s2.083202797000,s2.221560606000,s111.707415300701
148_44,s2.335256495000,s2.155660227000,s291.749460188572
148_45,s3.250831044000,s2.221560606000,s111.707415300701
148_46,s3.502884742000,s2.155660227000,s291.749460188572
148_47,s4.418459291000,s2.221560606000,s111.707415300701
148_48,s4.670512989000,s2.155660227000,s291.749460188572
148_49,s5.586087539000,s2.221560606000,s111.707415300701
148_50,s5.838141237000,s2.155660227000,s291.749460188572
148_51,s6.753715786000,s2.221560606000,s111.707415300701
148_52,s0.000000000000,s2.694575284000,s291.749460188572
148_53,s0.915574549000,s2.760475663000,s111.707415300701
148_54,s1.167628247000,s2.694575284000,s291.749460188572
148_55,s2.083202797000,s2.760475663000,s111.707415300701
148_56,s2.335256495000,s2.694575284000,s291.749460188572
148_57,s3.250831044000,s2.760475663000,s111.707415300701
148_58,s3.502884742000,s2.694575284000,s291.749460188572
148_59,s4.418459291000,s2.760475663000,s111.707415300701
148_60,s4.670512989000,s2.694575284000,s291.749460188572
148_61,s5.586087539000,s2.760475663000,s111.707415300701
148_62,s5.838141237000,s2.694575284000,s291.749460188572
148_63,s6.753715786000,s2.760475663000,s111.707415300701
148_64,s0.000000000000,s3.233490340000,s291.749460188572
148_65,s0.915574549000,s3.299390720000,s111.707415300701
148_66,s1.167628247000,s3.233490340000,s291.749460188572
148_67,s2.083202797000,s3.299390720000,s111.707415300701
148_68,s2.335256495000,s3.233490340000,s291.749460188572
148_69,s3.250831044000,s3.299390720000,s111.707415300701
148_70,s3.502884742000,s3.233490340000,s291.749460188572
148_71,s4.418459291000,s3.299390720000,s111.707415300701
148_72,s4.670512989000,s3.233490340000,s291.749460188572
148_73,s5.586087539000,s3.299390720000,s111.707415300701
148_74,s5.838141237000,s3.233490340000,s291.749460188572
148_75,s6.753715786000,s3.299390720000,s111.707415300701
148_76,s0.000000000000,s3.772405397000,s291.749460188572
148_77,s0.915574549000,s3.838305777000,s111.707415300701
148_78,s1.167628247000,s3.772405397000,s291.749460188572
148_79,s2.083202797000,s3.838305777000,s111.707415300701
148_80,s2.335256495000,s3.772405397000,s291.749460188572
148_81,s3.250831044000,s3.838305777000,s111.707415300701
148_82,s3.502884742000,s3.772405397000,s291.749460188572
148_83,s4.418459291000,s3.838305777000,s111.707415300701
148_84,s4.670512989000,s3.772405397000,s291.749460188572
148_85,s5.586087539000,s3.838305777000,s111.707415300701
148_86,s5.838141237000,s3.772405397000,s291.749460188572
148_87,s6.753715786000,s3.838305777000,s111.707415300701
148_88,s0.000000000000,s4.311320454000,s291.749460188572
148_89,s0.915574549000,s4.377220833000,s111.707415300701
148_90,s1.167628247000,s4.311320454000,s291.749460188572
148_91,s2.083202797000,s4.377220833000,s111.707415300701
148_92,s2.335256495000,s4.311320454000,s291.749460188572
148_93,s3.250831044000,s4.377220833000,s111.707415300701
148_94,s3.502884742000,s4.311320454000,s291.749460188572
148_95,s4.418459291000,s4.377220833000,s111.707415300701
148_96,s4.670512989000,s4.311320454000,s291.749460188572
148_97,s5.586087539000,s4.377220833000,s111.707415300701
148_98,s5.838141237000,s4.311320454000,s291.749460188572
148_99,s6.753715786000,s4.377220833000,s111.707415300701
148_100,s0.000000000000,s4.850235511000,s291.749460188572
148_101,s0.915574549000,s4.916135890000,s111.707415300701
148_102,s1.167628247000,s4.850235511000,s291.749460188572
148_103,s2.083202797000,s4.916135890000,s111.707415300701
148_104,s2.335256495000,s4.850235511000,s291.749460188572
148_105,s3.250831044000,s4.916135890000,s111.707415300701
148_106,s3.502884742000,s4.850235511000,s291.749460188572
148_107,s4.418459291000,s4.916135890000,s111.707415300701
148_108,s4.670512989000,s4.850235511000,s291.749460188572
148_109,s5.586087539000,s4.916135890000,s111.707415300701
148_110,s5.838141237000,s4.850235511000,s291.749460188572
148_111,s6.753715786000,s4.916135890000,s111.707415300701
148_112,s0.000000000000,s5.389150567000,s291.749460188572
148_113,s0.915574549000,s5.455050947000,s111.707415300701
148_114,s1.167628247000,s5.389150567000,s291.749460188572
148_115,s2.083202797000,s5.455050947000,s111.707415300701
148_116,s2.335256495000,s5.389150567000,s291.749460188572
148_117,s3.250831044000,s5.455050947000,s111.707415300701
148_118,s3.502884742000,s5.389150567000,s291.749460188572
148_119,s4.418459291000,s5.455050947000,s111.707415300701
148_120,s4.670512989000,s5.389150567000,s291.749460188572
148_121,s5.586087539000,s5.455050947000,s111.707415300701
148_122,s5.838141237000,s5.389150567000,s291.749460188572
148_123,s6.753715786000,s5.455050947000,s111.707415300701
148_124,s0.000000000000,s5.928065624000,s291.749460188572
148_125,s0.915574549000,s5.993966003000,s111.707415300701
148_126,s1.167628247000,s5.928065624000,s291.749460188572
148_127,s2.083202797000,s5.993966003000,s111.707415300701
148_128,s2.335256495000,s5.928065624000,s291.749460188572
148_129,s3.250831044000,s5.993966003000,s111.707415300701
