id,x,y,deg
043_0,s1.833186691449,s1.039764337129,s34.148024276453
043_1,s0.756195401053,s1.379603069259,s110.875465563957
043_2,s0.407753247189,s1.939256832935,s153.860888379993
043_3,s1.632212433465,s0.211486308312,s329.463649779061
043_4,s0.877648297011,s1.658093290346,s304.302412164971
043_5,s0.356301776684,s0.382968448002,s26.377915185267
043_6,s0.859443010076,s0.750330059156,s69.557401762775
043_7,s1.207216839109,s1.042269535358,s349.864679404061
043_8,s1.138181883670,s0.560039134437,s288.660113500305
043_9,s1.678011168650,s1.899777933778,s213.887367893009
043_10,s0.718465476509,s0.332466417642,s246.182448116946
043_11,s1.713815034846,s2.994177779573,s12.773309259336
043_12,s0.752444554275,s3.410977718115,s111.315339528287
043_13,s0.325860449120,s3.883318154311,s157.893726450063
043_14,s1.786678927747,s2.255999540970,s343.602089957492
043_15,s0.851050989314,s3.726156568925,s291.538827919873
043_16,s0.324777495587,s2.330766042345,s23.673516835178
043_17,s0.796035977994,s2.780520127139,s65.453116320108
043_18,s1.099146393963,s3.155708862340,s328.115814824704
043_19,s1.076850189243,s2.571786039394,s282.551628002448
043_20,s0.671575672854,s2.246730682751,s258.896940946377
043_21,s3.753013331698,s1.026185841126,s23.788073911597
043_22,s2.726541259818,s1.411790921270,s113.459880415955
043_23,s2.324554157575,s2.051970481107,s167.166451419476
043_24,s3.665921259562,s0.217017369863,s328.598088615239
043_25,s2.823062950713,s1.707220626680,s292.910239440660
043_26,s2.387659481740,s0.373257690809,s26.108421315692
043_27,s2.869499937568,s0.781392658920,s68.483680108987
043_28,s3.132310606625,s1.113724989942,s339.176268049830
043_29,s3.150736988464,s0.582210198432,s285.002821097893
043_30,s3.765868807324,s1.905909615291,s202.970972233239
043_31,s2.761332006267,s0.329421131814,s247.147858437772
043_32,s3.778043593211,s3.004431754713,s24.848296444369
043_33,s2.704883081091,s3.429364818748,s101.880412755379
043_34,s2.286276660794,s3.882582681549,s146.200211960191
043_35,s3.629605232197,s2.218537018404,s324.380583710663
043_36,s2.865998856189,s3.738251054958,s296.049308775973
043_37,s2.355880885277,s2.465778886927,s21.412533012548
043_38,s2.857497776826,s2.840855364684,s66.536368237465
043_39,s3.135406699070,s3.155408919969,s338.738858909169
043_40,s3.112300235069,s2.623409607580,s279.643975039863
043_41,s3.768199836125,s3.883318282599,s204.078184381840
043_42,s2.699066804799,s2.346672581561,s250.005078940884
