id,x,y,deg
127_0,s0.583701127000,s0.277083354000,s75.353161943953
127_1,s0.826935364000,s0.000000000000,s255.378079325260
127_2,s1.410636491000,s0.277083354000,s75.353161943953
127_3,s1.653870729000,s0.000000000000,s255.378079325260
127_4,s2.237571856000,s0.277083354000,s75.353161943953
127_5,s2.480806093000,s0.000000000000,s255.378079325260
127_6,s3.064507220000,s0.277083354000,s75.353161943953
127_7,s3.307741457000,s0.000000000000,s255.378079325260
127_8,s3.891442584000,s0.277083354000,s75.353161943953
127_9,s4.134676821000,s0.000000000000,s255.378079325260
127_10,s4.718377948000,s0.277083354000,s75.353161943953
127_11,s4.961612186000,s0.000000000000,s255.378079325260
127_12,s5.545313313000,s0.277083354000,s75.353161943953
127_13,s5.788547550000,s0.000000000000,s255.378079325260
127_14,s6.372248677000,s0.277083354000,s75.353161943953
127_15,s0.000000000000,s0.833364188000,s255.378079325260
127_16,s0.583701127000,s1.110447542000,s75.353161943953
127_17,s0.826935364000,s0.833364188000,s255.378079325260
127_18,s1.410636491000,s1.110447542000,s75.353161943953
127_19,s1.653870729000,s0.833364188000,s255.378079325260
127_20,s2.237571856000,s1.110447542000,s75.353161943953
127_21,s2.480806093000,s0.833364188000,s255.378079325260
127_22,s3.064507220000,s1.110447542000,s75.353161943953
127_23,s3.307741457000,s0.833364188000,s255.378079325260
127_24,s3.891442584000,s1.110447542000,s75.353161943953
127_25,s4.134676821000,s0.833364188000,s255.378079325260
127_26,s4.718377948000,s1.110447542000,s75.353161943953
127_27,s4.961612186000,s0.833364188000,s255.378079325260
127_28,s5.545313313000,s1.110447542000,s75.353161943953
127_29,s5.788547550000,s0.833364188000,s255.378079325260
127_30,s6.372248677000,s1.110447542000,s75.353161943953
127_31,s0.000000000000,s1.666728375000,s255.378079325260
127_32,s0.583701127000,s1.943811729000,s75.353161943953
127_33,s0.826935364000,s1.666728375000,s255.378079325260
127_34,s1.410636491000,s1.943811729000,s75.353161943953
127_35,s1.653870729000,s1.666728375000,s255.378079325260
127_36,s2.237571856000,s1.943811729000,s75.353161943953
127_37,s2.480806093000,s1.666728375000,s255.378079325260
127_38,s3.064507220000,s1.943811729000,s75.353161943953
127_39,s3.307741457000,s1.666728375000,s255.378079325260
127_40,s3.891442584000,s1.943811729000,s75.353161943953
127_41,s4.134676821000,s1.666728375000,s255.378079325260
127_42,s4.718377948000,s1.943811729000,s75.353161943953
127_43,s4.961612186000,s1.666728375000,s255.378079325260
127_44,s5.545313313000,s1.943811729000,s75.353161943953
127_45,s5.788547550000,s1.666728375000,s255.378079325260
127_46,s6.372248677000,s1.943811729000,s75.353161943953
127_47,s0.000000000000,s2.500092563000,s255.378079325260
127_48,s0.583701127000,s2.777175917000,s75.353161943953
127_49,s0.826935364000,s2.500092563000,s255.378079325260
127_50,s1.410636491000,s2.777175917000,s75.353161943953
127_51,s1.653870729000,s2.500092563000,s255.378079325260
