id,x,y,deg
068_0,s0.943510090000,s0.000000000000,s255.901309672059
068_1,s1.728665094000,s0.201704049000,s75.822849353458
068_2,s1.887020180000,s0.000000000000,s255.901309672059
068_3,s2.672175184000,s0.201704049000,s75.822849353458
068_4,s2.830530270000,s0.000000000000,s255.901309672059
068_5,s3.615685274000,s0.201704049000,s75.822849353458
068_6,s3.774040360000,s0.000000000000,s255.901309672059
068_7,s4.559195364000,s0.201704049000,s75.822849353458
068_8,s0.000000000000,s0.682520532000,s255.901309672059
068_9,s0.785155004000,s0.884224581000,s75.822849353458
068_10,s0.943510090000,s0.682520532000,s255.901309672059
068_11,s1.728665094000,s0.884224581000,s75.822849353458
068_12,s1.887020180000,s0.682520532000,s255.901309672059
068_13,s2.672175184000,s0.884224581000,s75.822849353458
068_14,s2.830530270000,s0.682520532000,s255.901309672059
068_15,s3.615685274000,s0.884224581000,s75.822849353458
068_16,s3.774040360000,s0.682520532000,s255.901309672059
068_17,s4.559195364000,s0.884224581000,s75.822849353458
068_18,s0.000000000000,s1.365041065000,s255.901309672059
068_19,s0.785155004000,s1.566745114000,s75.822849353458
068_20,s0.943510090000,s1.365041065000,s255.901309672059
068_21,s1.728665094000,s1.566745114000,s75.822849353458
068_22,s1.887020180000,s1.365041065000,s255.901309672059
068_23,s2.672175184000,s1.566745114000,s75.822849353458
068_24,s2.830530270000,s1.365041065000,s255.901309672059
068_25,s3.615685274000,s1.566745114000,s75.822849353458
068_26,s3.774040360000,s1.365041065000,s255.901309672059
068_27,s4.559195364000,s1.566745114000,s75.822849353458
068_28,s0.000000000000,s2.047561597000,s255.901309672059
068_29,s0.785155004000,s2.249265646000,s75.822849353458
068_30,s0.943510090000,s2.047561597000,s255.901309672059
068_31,s1.728665094000,s2.249265646000,s75.822849353458
068_32,s1.887020180000,s2.047561597000,s255.901309672059
068_33,s2.672175184000,s2.249265646000,s75.822849353458
068_34,s2.830530270000,s2.047561597000,s255.901309672059
068_35,s3.615685274000,s2.249265646000,s75.822849353458
068_36,s3.774040360000,s2.047561597000,s255.901309672059
068_37,s4.559195364000,s2.249265646000,s75.822849353458
068_38,s0.000000000000,s2.730082129000,s255.901309672059
068_39,s0.785155004000,s2.931786178000,s75.822849353458
068_40,s0.943510090000,s2.730082129000,s255.901309672059
068_41,s1.728665094000,s2.931786178000,s75.822849353458
068_42,s1.887020180000,s2.730082129000,s255.901309672059
068_43,s2.672175184000,s2.931786178000,s75.822849353458
068_44,s2.830530270000,s2.730082129000,s255.901309672059
068_45,s3.615685274000,s2.931786178000,s75.822849353458
068_46,s3.774040360000,s2.730082129000,s255.901309672059
068_47,s4.559195364000,s2.931786178000,s75.822849353458
068_48,s0.000000000000,s3.412602661000,s255.901309672059
068_49,s0.785155004000,s3.614306711000,s75.822849353458
068_50,s0.943510090000,s3.412602661000,s255.901309672059
068_51,s1.728665094000,s3.614306711000,s75.822849353458
068_52,s1.887020180000,s3.412602661000,s255.901309672059
068_53,s2.672175184000,s3.614306711000,s75.822849353458
068_54,s2.830530270000,s3.412602661000,s255.901309672059
068_55,s3.615685274000,s3.614306711000,s75.822849353458
068_56,s3.774040360000,s3.412602661000,s255.901309672059
068_57,s4.559195364000,s3.614306711000,s75.822849353458
068_58,s0.000000000000,s4.095123194000,s255.901309672059
068_59,s0.785155004000,s4.296827243000,s75.822849353458
068_60,s0.943510090000,s4.095123194000,s255.901309672059
068_61,s1.728665094000,s4.296827243000,s75.822849353458
068_62,s1.887020180000,s4.095123194000,s255.901309672059
068_63,s2.672175184000,s4.296827243000,s75.822849353458
068_64,s2.830530270000,s4.095123194000,s255.901309672059
068_65,s3.615685274000,s4.296827243000,s75.822849353458
068_66,s3.774040360000,s4.095123194000,s255.901309672059
068_67,s4.559195364000,s4.296827243000,s75.822849353458
