id,x,y,deg
114_0,s3.067454864000,s0.000000000000,s259.813220704290
114_1,s3.921686259000,s0.196153050000,s79.816519020661
114_2,s4.089939818000,s0.000000000000,s259.813220704290
114_3,s4.944171214000,s0.196153050000,s79.816519020661
114_4,s5.112424773000,s0.000000000000,s259.813220704290
114_5,s5.966656169000,s0.196153050000,s79.816519020661
114_6,s0.000000000000,s0.611110692000,s259.813220704290
114_7,s0.854231396000,s0.807263742000,s79.816519020661
114_8,s1.022484955000,s0.611110692000,s259.813220704290
114_9,s1.876716350000,s0.807263742000,s79.816519020661
114_10,s2.044969909000,s0.611110692000,s259.813220704290
114_11,s2.899201305000,s0.807263742000,s79.816519020661
114_12,s3.067454864000,s0.611110692000,s259.813220704290
114_13,s3.921686259000,s0.807263742000,s79.816519020661
114_14,s4.089939818000,s0.611110692000,s259.813220704290
114_15,s4.944171214000,s0.807263742000,s79.816519020661
114_16,s5.112424773000,s0.611110692000,s259.813220704290
114_17,s5.966656169000,s0.807263742000,s79.816519020661
114_18,s0.000000000000,s1.222221385000,s259.813220704290
114_19,s0.854231396000,s1.418374435000,s79.816519020661
114_20,s1.022484955000,s1.222221385000,s259.813220704290
114_21,s1.876716350000,s1.418374435000,s79.816519020661
114_22,s2.044969909000,s1.222221385000,s259.813220704290
114_23,s2.899201305000,s1.418374435000,s79.816519020661
114_24,s3.067454864000,s1.222221385000,s259.813220704290
114_25,s3.921686259000,s1.418374435000,s79.816519020661
114_26,s4.089939818000,s1.222221385000,s259.813220704290
114_27,s4.944171214000,s1.418374435000,s79.816519020661
114_28,s5.112424773000,s1.222221385000,s259.813220704290
114_29,s5.966656169000,s1.418374435000,s79.816519020661
114_30,s0.000000000000,s1.833332077000,s259.813220704290
114_31,s0.854231396000,s2.029485127000,s79.816519020661
114_32,s1.022484955000,s1.833332077000,s259.813220704290
114_33,s1.876716350000,s2.029485127000,s79.816519020661
114_34,s2.044969909000,s1.833332077000,s259.813220704290
114_35,s2.899201305000,s2.029485127000,s79.816519020661
114_36,s3.067454864000,s1.833332077000,s259.813220704290
114_37,s3.921686259000,s2.029485127000,s79.816519020661
114_38,s4.089939818000,s1.833332077000,s259.813220704290
114_39,s4.944171214000,s2.029485127000,s79.816519020661
114_40,s5.112424773000,s1.833332077000,s259.813220704290
114_41,s5.966656169000,s2.029485127000,s79.816519020661
114_42,s0.000000000000,s2.444442769000,s259.813220704290
114_43,s0.854231396000,s2.640595819000,s79.816519020661
114_44,s1.022484955000,s2.444442769000,s259.813220704290
114_45,s1.876716350000,s2.640595819000,s79.816519020661
114_46,s2.044969909000,s2.444442769000,s259.813220704290
114_47,s2.899201305000,s2.640595819000,s79.816519020661
114_48,s3.067454864000,s2.444442769000,s259.813220704290
114_49,s3.921686259000,s2.640595819000,s79.816519020661
114_50,s4.089939818000,s2.444442769000,s259.813220704290
114_51,s4.944171214000,s2.640595819000,s79.816519020661
114_52,s5.112424773000,s2.444442769000,s259.813220704290
114_53,s5.966656169000,s2.640595819000,s79.816519020661
114_54,s0.000000000000,s3.055553461000,s259.813220704290
114_55,s0.854231396000,s3.251706512000,s79.816519020661
114_56,s1.022484955000,s3.055553461000,s259.813220704290
114_57,s1.876716350000,s3.251706512000,s79.816519020661
114_58,s2.044969909000,s3.055553461000,s259.813220704290
114_59,s2.899201305000,s3.251706512000,s79.816519020661
114_60,s3.067454864000,s3.055553461000,s259.813220704290
114_61,s3.921686259000,s3.251706512000,s79.816519020661
114_62,s4.089939818000,s3.055553461000,s259.813220704290
114_63,s4.944171214000,s3.251706512000,s79.816519020661
114_64,s5.112424773000,s3.055553461000,s259.813220704290
114_65,s5.966656169000,s3.251706512000,s79.816519020661
114_66,s0.000000000000,s3.666664154000,s259.813220704290
114_67,s0.854231396000,s3.862817204000,s79.816519020661
114_68,s1.022484955000,s3.666664154000,s259.813220704290
114_69,s1.876716350000,s3.862817204000,s79.816519020661
114_70,s2.044969909000,s3.666664154000,s259.813220704290
114_71,s2.899201305000,s3.862817204000,s79.816519020661
114_72,s3.067454864000,s3.666664154000,s259.813220704290
114_73,s3.921686259000,s3.862817204000,s79.816519020661
114_74,s4.089939818000,s3.666664154000,s259.813220704290
114_75,s4.944171214000,s3.862817204000,s79.816519020661
114_76,s5.112424773000,s3.666664154000,s259.813220704290
114_77,s5.966656169000,s3.862817204000,s79.816519020661
114_78,s0.000000000000,s4.277774846000,s259.813220704290
114_79,s0.854231396000,s4.473927896000,s79.816519020661
114_80,s1.022484955000,s4.277774846000,s259.813220704290
114_81,s1.876716350000,s4.473927896000,s79.816519020661
114_82,s2.044969909000,s4.277774846000,s259.813220704290
114_83,s2.899201305000,s4.473927896000,s79.816519020661
