id,x,y,deg
013_0,s0.825547350747,s2.066068608344,s171.431399571944
013_1,s1.213495284335,s1.559770377970,s129.320134823532
013_2,s1.259792901891,s0.954761841956,s461.740606942751
013_3,s0.849726907069,s0.335612091350,s114.647091253497
013_4,s2.064450209772,s1.188617801633,s424.778444106134
013_5,s0.324654692968,s2.013234367536,s156.890265945580
013_6,s2.062985494270,s1.848416379536,s113.469427284448
013_7,s1.737660935715,s0.648192367208,s380.986692966192
013_8,s1.282541245781,s1.949271839094,s294.075486822407
013_9,s1.943205209238,s0.226791567874,s-23.915228147803
013_10,s0.327194434900,s1.041557783662,s339.186052356315
013_11,s0.393840432429,s0.793103893963,s157.877667998353
013_12,s1.432746909177,s0.275615055129,s410.961027688507
