id,x,y,deg
033_0,s2.039717680000,s-0.058988581000,s66.543995935491
033_1,s2.283423664000,s0.000000000000,s246.525320397415
033_2,s3.181429512000,s-0.058988581000,s66.543995935491
033_3,s0.000000000000,s0.581428133000,s246.525320397415
033_4,s0.898005848000,s0.522439552000,s66.543995935491
033_5,s1.141711832000,s0.581428133000,s246.525320397415
033_6,s2.039717680000,s0.522439552000,s66.543995935491
033_7,s2.283423664000,s0.581428133000,s246.525320397415
033_8,s3.181429512000,s0.522439552000,s66.543995935491
033_9,s0.000000000000,s1.162856266000,s246.525320397415
033_10,s0.898005848000,s1.103867685000,s66.543995935491
033_11,s1.141711832000,s1.162856266000,s246.525320397415
033_12,s2.039717680000,s1.103867685000,s66.543995935491
033_13,s2.283423664000,s1.162856266000,s246.525320397415
033_14,s3.181429512000,s1.103867685000,s66.543995935491
033_15,s0.000000000000,s1.744284399000,s246.525320397415
033_16,s0.898005848000,s1.685295818000,s66.543995935491
033_17,s1.141711832000,s1.744284399000,s246.525320397415
033_18,s2.039717680000,s1.685295818000,s66.543995935491
033_19,s2.283423664000,s1.744284399000,s246.525320397415
033_20,s3.181429512000,s1.685295818000,s66.543995935491
033_21,s0.000000000000,s2.325712532000,s246.525320397415
033_22,s0.898005848000,s2.266723951000,s66.543995935491
033_23,s1.141711832000,s2.325712532000,s246.525320397415
033_24,s2.039717680000,s2.266723951000,s66.543995935491
033_25,s2.283423664000,s2.325712532000,s246.525320397415
033_26,s3.181429512000,s2.266723951000,s66.543995935491
033_27,s0.000000000000,s2.907140665000,s246.525320397415
033_28,s0.898005848000,s2.848152084000,s66.543995935491
033_29,s1.141711832000,s2.907140665000,s246.525320397415
033_30,s2.039717680000,s2.848152084000,s66.543995935491
033_31,s2.283423664000,s2.907140665000,s246.525320397415
033_32,s3.181429512000,s2.848152084000,s66.543995935491
