id,x,y,deg
055_0,s-0.879337450000,s-0.186195080000,s259.495272312716
055_1,s1.057956382000,s0.000000000000,s79.454959147543
055_2,s0.178618932000,s-0.186195080000,s259.495272312716
055_3,s2.115912765000,s0.000000000000,s79.454959147543
055_4,s1.236575315000,s-0.186195080000,s259.495272312716
055_5,s3.173869147000,s0.000000000000,s79.454959147543
055_6,s2.294531697000,s-0.186195080000,s259.495272312716
055_7,s0.000000000000,s0.601448638000,s79.454959147543
055_8,s-0.879337450000,s0.415253558000,s259.495272312716
055_9,s1.057956382000,s0.601448638000,s79.454959147543
055_10,s0.178618932000,s0.415253558000,s259.495272312716
055_11,s2.115912765000,s0.601448638000,s79.454959147543
055_12,s1.236575315000,s0.415253558000,s259.495272312716
055_13,s3.173869147000,s0.601448638000,s79.454959147543
055_14,s2.294531697000,s0.415253558000,s259.495272312716
055_15,s0.000000000000,s1.202897277000,s79.454959147543
055_16,s-0.879337450000,s1.016702197000,s259.495272312716
055_17,s1.057956382000,s1.202897277000,s79.454959147543
055_18,s0.178618932000,s1.016702197000,s259.495272312716
055_19,s2.115912765000,s1.202897277000,s79.454959147543
055_20,s1.236575315000,s1.016702197000,s259.495272312716
055_21,s3.173869147000,s1.202897277000,s79.454959147543
055_22,s2.294531697000,s1.016702197000,s259.495272312716
055_23,s0.000000000000,s1.804345915000,s79.454959147543
055_24,s-0.879337450000,s1.618150835000,s259.495272312716
055_25,s1.057956382000,s1.804345915000,s79.454959147543
055_26,s0.178618932000,s1.618150835000,s259.495272312716
055_27,s2.115912765000,s1.804345915000,s79.454959147543
055_28,s1.236575315000,s1.618150835000,s259.495272312716
055_29,s3.173869147000,s1.804345915000,s79.454959147543
055_30,s2.294531697000,s1.618150835000,s259.495272312716
055_31,s0.000000000000,s2.405794553000,s79.454959147543
055_32,s-0.879337450000,s2.219599473000,s259.495272312716
055_33,s1.057956382000,s2.405794553000,s79.454959147543
055_34,s0.178618932000,s2.219599473000,s259.495272312716
055_35,s2.115912765000,s2.405794553000,s79.454959147543
055_36,s1.236575315000,s2.219599473000,s259.495272312716
055_37,s3.173869147000,s2.405794553000,s79.454959147543
055_38,s2.294531697000,s2.219599473000,s259.495272312716
055_39,s0.000000000000,s3.007243192000,s79.454959147543
055_40,s-0.879337450000,s2.821048112000,s259.495272312716
055_41,s1.057956382000,s3.007243192000,s79.454959147543
055_42,s0.178618932000,s2.821048112000,s259.495272312716
055_43,s2.115912765000,s3.007243192000,s79.454959147543
055_44,s1.236575315000,s2.821048112000,s259.495272312716
055_45,s3.173869147000,s3.007243192000,s79.454959147543
055_46,s2.294531697000,s2.821048112000,s259.495272312716
055_47,s0.000000000000,s3.608691830000,s79.454959147543
055_48,s-0.879337450000,s3.422496750000,s259.495272312716
055_49,s1.057956382000,s3.608691830000,s79.454959147543
055_50,s0.178618932000,s3.422496750000,s259.495272312716
055_51,s2.115912765000,s3.608691830000,s79.454959147543
055_52,s1.236575315000,s3.422496750000,s259.495272312716
055_53,s3.173869147000,s3.608691830000,s79.454959147543
055_54,s2.294531697000,s3.422496750000,s259.495272312716
