id,x,y,deg
124_0,s0.906346431000,s0.000000000000,s253.763552504177
124_1,s1.661063719000,s0.203674117000,s73.739705597023
124_2,s1.812692861000,s0.000000000000,s253.763552504177
124_3,s2.567410150000,s0.203674117000,s73.739705597023
124_4,s2.719039292000,s0.000000000000,s253.763552504177
124_5,s3.473756581000,s0.203674117000,s73.739705597023
124_6,s3.625385723000,s0.000000000000,s253.763552504177
124_7,s4.380103011000,s0.203674117000,s73.739705597023
124_8,s4.531732153000,s0.000000000000,s253.763552504177
124_9,s5.286449442000,s0.203674117000,s73.739705597023
124_10,s5.438078584000,s0.000000000000,s253.763552504177
124_11,s6.192795873000,s0.203674117000,s73.739705597023
124_12,s0.000000000000,s0.717401018000,s253.763552504177
124_13,s0.754717289000,s0.921075135000,s73.739705597023
124_14,s0.906346431000,s0.717401018000,s253.763552504177
124_15,s1.661063719000,s0.921075135000,s73.739705597023
124_16,s1.812692861000,s0.717401018000,s253.763552504177
124_17,s2.567410150000,s0.921075135000,s73.739705597023
124_18,s2.719039292000,s0.717401018000,s253.763552504177
124_19,s3.473756581000,s0.921075135000,s73.739705597023
124_20,s3.625385723000,s0.717401018000,s253.763552504177
124_21,s4.380103011000,s0.921075135000,s73.739705597023
124_22,s4.531732153000,s0.717401018000,s253.763552504177
124_23,s5.286449442000,s0.921075135000,s73.739705597023
124_24,s5.438078584000,s0.717401018000,s253.763552504177
124_25,s6.192795873000,s0.921075135000,s73.739705597023
124_26,s0.000000000000,s1.434802035000,s253.763552504177
124_27,s0.754717289000,s1.638476153000,s73.739705597023
124_28,s0.906346431000,s1.434802035000,s253.763552504177
124_29,s1.661063719000,s1.638476153000,s73.739705597023
124_30,s1.812692861000,s1.434802035000,s253.763552504177
124_31,s2.567410150000,s1.638476153000,s73.739705597023
124_32,s2.719039292000,s1.434802035000,s253.763552504177
124_33,s3.473756581000,s1.638476153000,s73.739705597023
124_34,s3.625385723000,s1.434802035000,s253.763552504177
124_35,s4.380103011000,s1.638476153000,s73.739705597023
124_36,s4.531732153000,s1.434802035000,s253.763552504177
124_37,s5.286449442000,s1.638476153000,s73.739705597023
124_38,s5.438078584000,s1.434802035000,s253.763552504177
124_39,s6.192795873000,s1.638476153000,s73.739705597023
124_40,s0.000000000000,s2.152203053000,s253.763552504177
124_41,s0.754717289000,s2.355877170000,s73.739705597023
