id,x,y,deg
054_0,s1.057956382000,s0.000000000000,s79.454959147543
054_1,s0.178618932000,s-0.186195080000,s259.495272312716
054_2,s2.115912765000,s0.000000000000,s79.454959147543
054_3,s1.236575315000,s-0.186195080000,s259.495272312716
054_4,s3.173869147000,s0.000000000000,s79.454959147543
054_5,s2.294531697000,s-0.186195080000,s259.495272312716
054_6,s0.000000000000,s0.601448638000,s79.454959147543
054_7,s-0.879337450000,s0.415253558000,s259.495272312716
054_8,s1.057956382000,s0.601448638000,s79.454959147543
054_9,s0.178618932000,s0.415253558000,s259.495272312716
054_10,s2.115912765000,s0.601448638000,s79.454959147543
054_11,s1.236575315000,s0.415253558000,s259.495272312716
054_12,s3.173869147000,s0.601448638000,s79.454959147543
054_13,s2.294531697000,s0.415253558000,s259.495272312716
054_14,s0.000000000000,s1.202897277000,s79.454959147543
054_15,s-0.879337450000,s1.016702197000,s259.495272312716
054_16,s1.057956382000,s1.202897277000,s79.454959147543
054_17,s0.178618932000,s1.016702197000,s259.495272312716
054_18,s2.115912765000,s1.202897277000,s79.454959147543
054_19,s1.236575315000,s1.016702197000,s259.495272312716
054_20,s3.173869147000,s1.202897277000,s79.454959147543
054_21,s2.294531697000,s1.016702197000,s259.495272312716
054_22,s0.000000000000,s1.804345915000,s79.454959147543
054_23,s-0.879337450000,s1.618150835000,s259.495272312716
054_24,s1.057956382000,s1.804345915000,s79.454959147543
054_25,s0.178618932000,s1.618150835000,s259.495272312716
054_26,s2.115912765000,s1.804345915000,s79.454959147543
054_27,s1.236575315000,s1.618150835000,s259.495272312716
054_28,s3.173869147000,s1.804345915000,s79.454959147543
054_29,s2.294531697000,s1.618150835000,s259.495272312716
054_30,s0.000000000000,s2.405794553000,s79.454959147543
054_31,s-0.879337450000,s2.219599473000,s259.495272312716
054_32,s1.057956382000,s2.405794553000,s79.454959147543
054_33,s0.178618932000,s2.219599473000,s259.495272312716
054_34,s2.115912765000,s2.405794553000,s79.454959147543
054_35,s1.236575315000,s2.219599473000,s259.495272312716
054_36,s3.173869147000,s2.405794553000,s79.454959147543
054_37,s2.294531697000,s2.219599473000,s259.495272312716
054_38,s0.000000000000,s3.007243192000,s79.454959147543
054_39,s-0.879337450000,s2.821048112000,s259.495272312716
054_40,s1.057956382000,s3.007243192000,s79.454959147543
054_41,s0.178618932000,s2.821048112000,s259.495272312716
054_42,s2.115912765000,s3.007243192000,s79.454959147543
054_43,s1.236575315000,s2.821048112000,s259.495272312716
054_44,s3.173869147000,s3.007243192000,s79.454959147543
054_45,s2.294531697000,s2.821048112000,s259.495272312716
054_46,s0.000000000000,s3.608691830000,s79.454959147543
054_47,s-0.879337450000,s3.422496750000,s259.495272312716
054_48,s1.057956382000,s3.608691830000,s79.454959147543
054_49,s0.178618932000,s3.422496750000,s259.495272312716
054_50,s2.115912765000,s3.608691830000,s79.454959147543
054_51,s1.236575315000,s3.422496750000,s259.495272312716
054_52,s3.173869147000,s3.608691830000,s79.454959147543
054_53,s2.294531697000,s3.422496750000,s259.495272312716
