id,x,y,deg
010_0,s0.513896223032,s1.796947338442,s203.171239600867
010_1,s1.701000556839,s1.308628175738,s131.686076859364
010_2,s0.842939331189,s0.338094346935,s114.323366942227
010_3,s0.735619682617,s0.966938196864,s224.322718726830
010_4,s1.683180914568,s0.792469557221,s201.002728419103
010_5,s1.147153809618,s1.617871385542,s177.425331454453
010_6,s1.266034508255,s0.322326955562,s-113.524626654639
010_7,s0.341935307008,s0.751385738375,s157.391377892938
010_8,s0.321625900696,s1.180682733585,s23.229680549773
010_9,s1.793519742711,s1.688776704159,s66.261917894927
