id,x,y,deg
163_0,s2.932877832000,s-0.185697092000,s100.377533022847
163_1,s3.102243861000,s0.000000000000,s280.380563624139
163_2,s3.966959119000,s-0.185697092000,s100.377533022847
163_3,s4.136325149000,s0.000000000000,s280.380563624139
163_4,s5.001040406000,s-0.185697092000,s100.377533022847
163_5,s5.170406436000,s0.000000000000,s280.380563624139
163_6,s6.035121693000,s-0.185697092000,s100.377533022847
163_7,s6.204487723000,s0.000000000000,s280.380563624139
163_8,s7.069202980000,s-0.185697092000,s100.377533022847
163_9,s0.000000000000,s0.601682143000,s280.380563624139
163_10,s0.864715258000,s0.415985051000,s100.377533022847
163_11,s1.034081287000,s0.601682143000,s280.380563624139
163_12,s1.898796545000,s0.415985051000,s100.377533022847
163_13,s2.068162574000,s0.601682143000,s280.380563624139
163_14,s2.932877832000,s0.415985051000,s100.377533022847
163_15,s3.102243861000,s0.601682143000,s280.380563624139
163_16,s3.966959119000,s0.415985051000,s100.377533022847
163_17,s4.136325149000,s0.601682143000,s280.380563624139
163_18,s5.001040406000,s0.415985051000,s100.377533022847
163_19,s5.170406436000,s0.601682143000,s280.380563624139
163_20,s6.035121693000,s0.415985051000,s100.377533022847
163_21,s6.204487723000,s0.601682143000,s280.380563624139
163_22,s7.069202980000,s0.415985051000,s100.377533022847
163_23,s0.000000000000,s1.203364287000,s280.380563624139
163_24,s0.864715258000,s1.017667195000,s100.377533022847
163_25,s1.034081287000,s1.203364287000,s280.380563624139
163_26,s1.898796545000,s1.017667195000,s100.377533022847
163_27,s2.068162574000,s1.203364287000,s280.380563624139
163_28,s2.932877832000,s1.017667195000,s100.377533022847
163_29,s3.102243861000,s1.203364287000,s280.380563624139
163_30,s3.966959119000,s1.017667195000,s100.377533022847
163_31,s4.136325149000,s1.203364287000,s280.380563624139
163_32,s5.001040406000,s1.017667195000,s100.377533022847
163_33,s5.170406436000,s1.203364287000,s280.380563624139
163_34,s6.035121693000,s1.017667195000,s100.377533022847
163_35,s6.204487723000,s1.203364287000,s280.380563624139
163_36,s7.069202980000,s1.017667195000,s100.377533022847
163_37,s0.000000000000,s1.805046430000,s280.380563624139
163_38,s0.864715258000,s1.619349338000,s100.377533022847
163_39,s1.034081287000,s1.805046430000,s280.380563624139
163_40,s1.898796545000,s1.619349338000,s100.377533022847
163_41,s2.068162574000,s1.805046430000,s280.380563624139
163_42,s2.932877832000,s1.619349338000,s100.377533022847
163_43,s3.102243861000,s1.805046430000,s280.380563624139
163_44,s3.966959119000,s1.619349338000,s100.377533022847
163_45,s4.136325149000,s1.805046430000,s280.380563624139
163_46,s5.001040406000,s1.619349338000,s100.377533022847
163_47,s5.170406436000,s1.805046430000,s280.380563624139
163_48,s6.035121693000,s1.619349338000,s100.377533022847
163_49,s6.204487723000,s1.805046430000,s280.380563624139
163_50,s7.069202980000,s1.619349338000,s100.377533022847
163_51,s0.000000000000,s2.406728574000,s280.380563624139
163_52,s0.864715258000,s2.221031482000,s100.377533022847
163_53,s1.034081287000,s2.406728574000,s280.380563624139
163_54,s1.898796545000,s2.221031482000,s100.377533022847
163_55,s2.068162574000,s2.406728574000,s280.380563624139
163_56,s2.932877832000,s2.221031482000,s100.377533022847
163_57,s3.102243861000,s2.406728574000,s280.380563624139
163_58,s3.966959119000,s2.221031482000,s100.377533022847
163_59,s4.136325149000,s2.406728574000,s280.380563624139
163_60,s5.001040406000,s2.221031482000,s100.377533022847
163_61,s5.170406436000,s2.406728574000,s280.380563624139
163_62,s6.035121693000,s2.221031482000,s100.377533022847
163_63,s6.204487723000,s2.406728574000,s280.380563624139
163_64,s7.069202980000,s2.221031482000,s100.377533022847
163_65,s0.000000000000,s3.008410717000,s280.380563624139
163_66,s0.864715258000,s2.822713625000,s100.377533022847
163_67,s1.034081287000,s3.008410717000,s280.380563624139
163_68,s1.898796545000,s2.822713625000,s100.377533022847
163_69,s2.068162574000,s3.008410717000,s280.380563624139
163_70,s2.932877832000,s2.822713625000,s100.377533022847
163_71,s3.102243861000,s3.008410717000,s280.380563624139
163_72,s3.966959119000,s2.822713625000,s100.377533022847
163_73,s4.136325149000,s3.008410717000,s280.380563624139
163_74,s5.001040406000,s2.822713625000,s100.377533022847
163_75,s5.170406436000,s3.008410717000,s280.380563624139
163_76,s6.035121693000,s2.822713625000,s100.377533022847
163_77,s6.204487723000,s3.008410717000,s280.380563624139
163_78,s7.069202980000,s2.822713625000,s100.377533022847
163_79,s0.000000000000,s3.610092860000,s280.380563624139
163_80,s0.864715258000,s3.424395768000,s100.377533022847
163_81,s1.034081287000,s3.610092860000,s280.380563624139
163_82,s1.898796545000,s3.424395768000,s100.377533022847
163_83,s2.068162574000,s3.610092860000,s280.380563624139
163_84,s2.932877832000,s3.424395768000,s100.377533022847
163_85,s3.102243861000,s3.610092860000,s280.380563624139
163_86,s3.966959119000,s3.424395768000,s100.377533022847
163_87,s4.136325149000,s3.610092860000,s280.380563624139
163_88,s5.001040406000,s3.424395768000,s100.377533022847
163_89,s5.170406436000,s3.610092860000,s280.380563624139
163_90,s6.035121693000,s3.424395768000,s100.377533022847
163_91,s6.204487723000,s3.610092860000,s280.380563624139
163_92,s7.069202980000,s3.424395768000,s100.377533022847
163_93,s0.000000000000,s4.211775004000,s280.380563624139
163_94,s0.864715258000,s4.026077912000,s100.377533022847
163_95,s1.034081287000,s4.211775004000,s280.380563624139
163_96,s1.898796545000,s4.026077912000,s100.377533022847
163_97,s2.068162574000,s4.211775004000,s280.380563624139
163_98,s2.932877832000,s4.026077912000,s100.377533022847
163_99,s3.102243861000,s4.211775004000,s280.380563624139
163_100,s3.966959119000,s4.026077912000,s100.377533022847
163_101,s4.136325149000,s4.211775004000,s280.380563624139
163_102,s5.001040406000,s4.026077912000,s100.377533022847
163_103,s5.170406436000,s4.211775004000,s280.380563624139
163_104,s6.035121693000,s4.026077912000,s100.377533022847
163_105,s6.204487723000,s4.211775004000,s280.380563624139
163_106,s7.069202980000,s4.026077912000,s100.377533022847
163_107,s0.000000000000,s4.813457147000,s280.380563624139
163_108,s0.864715258000,s4.627760055000,s100.377533022847
163_109,s1.034081287000,s4.813457147000,s280.380563624139
163_110,s1.898796545000,s4.627760055000,s100.377533022847
163_111,s2.068162574000,s4.813457147000,s280.380563624139
163_112,s2.932877832000,s4.627760055000,s100.377533022847
163_113,s3.102243861000,s4.813457147000,s280.380563624139
163_114,s3.966959119000,s4.627760055000,s100.377533022847
163_115,s4.136325149000,s4.813457147000,s280.380563624139
163_116,s5.001040406000,s4.627760055000,s100.377533022847
163_117,s5.170406436000,s4.813457147000,s280.380563624139
163_118,s6.035121693000,s4.627760055000,s100.377533022847
163_119,s6.204487723000,s4.813457147000,s280.380563624139
163_120,s7.069202980000,s4.627760055000,s100.377533022847
163_121,s0.000000000000,s5.415139291000,s280.380563624139
163_122,s0.864715258000,s5.229442199000,s100.377533022847
163_123,s1.034081287000,s5.415139291000,s280.380563624139
163_124,s1.898796545000,s5.229442199000,s100.377533022847
163_125,s2.068162574000,s5.415139291000,s280.380563624139
163_126,s2.932877832000,s5.229442199000,s100.377533022847
163_127,s3.102243861000,s5.415139291000,s280.380563624139
163_128,s3.966959119000,s5.229442199000,s100.377533022847
163_129,s4.136325149000,s5.415139291000,s280.380563624139
163_130,s5.001040406000,s5.229442199000,s100.377533022847
163_131,s5.170406436000,s5.415139291000,s280.380563624139
163_132,s6.035121693000,s5.229442199000,s100.377533022847
