id,x,y,deg
064_0,s0,s0,s246.52010605342886
064_1,s0.899060127,s-0.057991994,s66.48293028427402
064_2,s1.143494169,s0,s246.52010605342886
064_3,s2.042554296,s-0.057991994,s66.48293028427402
064_4,s2.286988338,s0,s246.52010605342886
064_5,s3.186048465,s-0.057991994,s66.48293028427402
064_6,s3.430482506,s0,s246.52010605342886
064_7,s4.329542634,s-0.057991994,s66.48293028427402
064_8,s0,s0.579291503,s246.52010605342886
064_9,s0.899060127,s0.52129951,s66.48293028427402
064_10,s1.143494169,s0.579291503,s246.52010605342886
064_11,s2.042554296,s0.52129951,s66.48293028427402
064_12,s2.286988338,s0.579291503,s246.52010605342886
064_13,s3.186048465,s0.52129951,s66.48293028427402
064_14,s3.430482506,s0.579291503,s246.52010605342886
064_15,s4.329542634,s0.52129951,s66.48293028427402
064_16,s0,s1.158583007,s246.52010605342886
064_17,s0.899060127,s1.100591013,s66.48293028427402
064_18,s1.143494169,s1.158583007,s246.52010605342886
064_19,s2.042554296,s1.100591013,s66.48293028427402
064_20,s2.286988338,s1.158583007,s246.52010605342886
064_21,s3.186048465,s1.100591013,s66.48293028427402
064_22,s3.430482506,s1.158583007,s246.52010605342886
064_23,s4.329542634,s1.100591013,s66.48293028427402
064_24,s0,s1.73787451,s246.52010605342886
064_25,s0.899060127,s1.679882517,s66.48293028427402
064_26,s1.143494169,s1.73787451,s246.52010605342886
064_27,s2.042554296,s1.679882517,s66.48293028427402
064_28,s2.286988338,s1.73787451,s246.52010605342886
064_29,s3.186048465,s1.679882517,s66.48293028427402
064_30,s3.430482506,s1.73787451,s246.52010605342886
064_31,s4.329542634,s1.679882517,s66.48293028427402
064_32,s0,s2.317166014,s246.52010605342886
064_33,s0.899060127,s2.25917402,s66.48293028427402
064_34,s1.143494169,s2.317166014,s246.52010605342886
064_35,s2.042554296,s2.25917402,s66.48293028427402
064_36,s2.286988338,s2.317166014,s246.52010605342886
064_37,s3.186048465,s2.25917402,s66.48293028427402
064_38,s3.430482506,s2.317166014,s246.52010605342886
064_39,s4.329542634,s2.25917402,s66.48293028427402
064_40,s0,s2.896457517,s246.52010605342886
064_41,s0.899060127,s2.838465524,s66.48293028427402
064_42,s1.143494169,s2.896457517,s246.52010605342886
064_43,s2.042554296,s2.838465524,s66.48293028427402
064_44,s2.286988338,s2.896457517,s246.52010605342886
064_45,s3.186048465,s2.838465524,s66.48293028427402
064_46,s3.430482506,s2.896457517,s246.52010605342886
064_47,s4.329542634,s2.838465524,s66.48293028427402
064_48,s0,s3.475749021,s246.52010605342886
064_49,s0.899060127,s3.417757027,s66.48293028427402
064_50,s1.143494169,s3.475749021,s246.52010605342886
064_51,s2.042554296,s3.417757027,s66.48293028427402
064_52,s2.286988338,s3.475749021,s246.52010605342886
064_53,s3.186048465,s3.417757027,s66.48293028427402
064_54,s3.430482506,s3.475749021,s246.52010605342886
064_55,s4.329542634,s3.417757027,s66.48293028427402
064_56,s0,s4.055040524,s246.52010605342886
064_57,s0.899060127,s3.997048531,s66.48293028427402
064_58,s1.143494169,s4.055040524,s246.52010605342886
064_59,s2.042554296,s3.997048531,s66.48293028427402
064_60,s2.286988338,s4.055040524,s246.52010605342886
064_61,s3.186048465,s3.997048531,s66.48293028427402
064_62,s3.430482506,s4.055040524,s246.52010605342886
064_63,s4.329542634,s3.997048531,s66.48293028427402
