id,x,y,deg
128_0,s0,s0,s255.37807932526016
128_1,s0.583701127,s0.277083354,s75.35316194395331
128_2,s0.826935364,s0,s255.37807932526016
128_3,s1.410636491,s0.277083354,s75.35316194395331
128_4,s1.653870729,s0,s255.37807932526016
128_5,s2.237571856,s0.277083354,s75.35316194395331
128_6,s2.480806093,s0,s255.37807932526016
128_7,s3.06450722,s0.277083354,s75.35316194395331
128_8,s3.307741457,s0,s255.37807932526016
128_9,s3.891442584,s0.277083354,s75.35316194395331
128_10,s4.134676821,s0,s255.37807932526016
128_11,s4.718377948,s0.277083354,s75.35316194395331
128_12,s4.961612186,s0,s255.37807932526016
128_13,s5.545313313,s0.277083354,s75.35316194395331
128_14,s5.78854755,s0,s255.37807932526016
128_15,s6.372248677,s0.277083354,s75.35316194395331
128_16,s0,s0.833364188,s255.37807932526016
128_17,s0.583701127,s1.110447542,s75.35316194395331
128_18,s0.826935364,s0.833364188,s255.37807932526016
128_19,s1.410636491,s1.110447542,s75.35316194395331
128_20,s1.653870729,s0.833364188,s255.37807932526016
128_21,s2.237571856,s1.110447542,s75.35316194395331
128_22,s2.480806093,s0.833364188,s255.37807932526016
128_23,s3.06450722,s1.110447542,s75.35316194395331
128_24,s3.307741457,s0.833364188,s255.37807932526016
128_25,s3.891442584,s1.110447542,s75.35316194395331
128_26,s4.134676821,s0.833364188,s255.37807932526016
128_27,s4.718377948,s1.110447542,s75.35316194395331
128_28,s4.961612186,s0.833364188,s255.37807932526016
128_29,s5.545313313,s1.110447542,s75.35316194395331
128_30,s5.78854755,s0.833364188,s255.37807932526016
128_31,s6.372248677,s1.110447542,s75.35316194395331
128_32,s0,s1.666728375,s255.37807932526016
128_33,s0.583701127,s1.943811729,s75.35316194395331
128_34,s0.826935364,s1.666728375,s255.37807932526016
128_35,s1.410636491,s1.943811729,s75.35316194395331
128_36,s1.653870729,s1.666728375,s255.37807932526016
128_37,s2.237571856,s1.943811729,s75.35316194395331
128_38,s2.480806093,s1.666728375,s255.37807932526016
128_39,s3.06450722,s1.943811729,s75.35316194395331
128_40,s3.307741457,s1.666728375,s255.37807932526016
128_41,s3.891442584,s1.943811729,s75.35316194395331
128_42,s4.134676821,s1.666728375,s255.37807932526016
128_43,s4.718377948,s1.943811729,s75.35316194395331
128_44,s4.961612186,s1.666728375,s255.37807932526016
128_45,s5.545313313,s1.943811729,s75.35316194395331
128_46,s5.78854755,s1.666728375,s255.37807932526016
128_47,s6.372248677,s1.943811729,s75.35316194395331
128_48,s0,s2.500092563,s255.37807932526016
128_49,s0.583701127,s2.777175917,s75.35316194395331
128_50,s0.826935364,s2.500092563,s255.37807932526016
128_51,s1.410636491,s2.777175917,s75.35316194395331
128_52,s1.653870729,s2.500092563,s255.37807932526016
128_53,s2.237571856,s2.777175917,s75.35316194395331
128_54,s2.480806093,s2.500092563,s255.37807932526016
128_55,s3.06450722,s2.777175917,s75.35316194395331
128_56,s3.307741457,s2.500092563,s255.37807932526016
128_57,s3.891442584,s2.777175917,s75.35316194395331
128_58,s4.134676821,s2.500092563,s255.37807932526016
128_59,s4.718377948,s2.777175917,s75.35316194395331
128_60,s4.961612186,s2.500092563,s255.37807932526016
128_61,s5.545313313,s2.777175917,s75.35316194395331
128_62,s5.78854755,s2.500092563,s255.37807932526016
128_63,s6.372248677,s2.777175917,s75.35316194395331
128_64,s0,s3.33345675,s255.37807932526016
128_65,s0.583701127,s3.610540104,s75.35316194395331
128_66,s0.826935364,s3.33345675,s255.37807932526016
128_67,s1.410636491,s3.610540104,s75.35316194395331
128_68,s1.653870729,s3.33345675,s255.37807932526016
128_69,s2.237571856,s3.610540104,s75.35316194395331
128_70,s2.480806093,s3.33345675,s255.37807932526016
128_71,s3.06450722,s3.610540104,s75.35316194395331
128_72,s3.307741457,s3.33345675,s255.37807932526016
128_73,s3.891442584,s3.610540104,s75.35316194395331
128_74,s4.134676821,s3.33345675,s255.37807932526016
128_75,s4.718377948,s3.610540104,s75.35316194395331
128_76,s4.961612186,s3.33345675,s255.37807932526016
128_77,s5.545313313,s3.610540104,s75.35316194395331
128_78,s5.78854755,s3.33345675,s255.37807932526016
128_79,s6.372248677,s3.610540104,s75.35316194395331
128_80,s0,s4.166820938,s255.37807932526016
128_81,s0.583701127,s4.443904292,s75.35316194395331
128_82,s0.826935364,s4.166820938,s255.37807932526016
128_83,s1.410636491,s4.443904292,s75.35316194395331
128_84,s1.653870729,s4.166820938,s255.37807932526016
