id,x,y,deg
112_0,s0,s0,s285.07949962184887
112_1,s0.717445118,s-0.242813906,s105.11124475665859
112_2,s0.861356751,s0,s285.07949962184887
112_3,s1.578801869,s-0.242813906,s105.11124475665859
112_4,s1.722713503,s0,s285.07949962184887
112_5,s2.44015862,s-0.242813906,s105.11124475665859
112_6,s2.584070254,s0,s285.07949962184887
112_7,s3.301515371,s-0.242813906,s105.11124475665859
112_8,s3.445427005,s0,s285.07949962184887
112_9,s4.162872123,s-0.242813906,s105.11124475665859
112_10,s4.306783756,s0,s285.07949962184887
112_11,s5.024228874,s-0.242813906,s105.11124475665859
112_12,s5.168140508,s0,s285.07949962184887
112_13,s5.885585625,s-0.242813906,s105.11124475665859
112_14,s0,s0.769854371,s285.07949962184887
112_15,s0.717445118,s0.527040465,s105.11124475665859
112_16,s0.861356751,s0.769854371,s285.07949962184887
112_17,s1.578801869,s0.527040465,s105.11124475665859
112_18,s1.722713503,s0.769854371,s285.07949962184887
112_19,s2.44015862,s0.527040465,s105.11124475665859
112_20,s2.584070254,s0.769854371,s285.07949962184887
112_21,s3.301515371,s0.527040465,s105.11124475665859
112_22,s3.445427005,s0.769854371,s285.07949962184887
112_23,s4.162872123,s0.527040465,s105.11124475665859
112_24,s4.306783756,s0.769854371,s285.07949962184887
112_25,s5.024228874,s0.527040465,s105.11124475665859
112_26,s5.168140508,s0.769854371,s285.07949962184887
112_27,s5.885585625,s0.527040465,s105.11124475665859
112_28,s0,s1.539708742,s285.07949962184887
112_29,s0.717445118,s1.296894836,s105.11124475665859
112_30,s0.861356751,s1.539708742,s285.07949962184887
112_31,s1.578801869,s1.296894836,s105.11124475665859
112_32,s1.722713503,s1.539708742,s285.07949962184887
112_33,s2.44015862,s1.296894836,s105.11124475665859
112_34,s2.584070254,s1.539708742,s285.07949962184887
112_35,s3.301515371,s1.296894836,s105.11124475665859
112_36,s3.445427005,s1.539708742,s285.07949962184887
112_37,s4.162872123,s1.296894836,s105.11124475665859
112_38,s4.306783756,s1.539708742,s285.07949962184887
112_39,s5.024228874,s1.296894836,s105.11124475665859
112_40,s5.168140508,s1.539708742,s285.07949962184887
112_41,s5.885585625,s1.296894836,s105.11124475665859
112_42,s0,s2.309563113,s285.07949962184887
112_43,s0.717445118,s2.066749207,s105.11124475665859
112_44,s0.861356751,s2.309563113,s285.07949962184887
112_45,s1.578801869,s2.066749207,s105.11124475665859
112_46,s1.722713503,s2.309563113,s285.07949962184887
112_47,s2.44015862,s2.066749207,s105.11124475665859
112_48,s2.584070254,s2.309563113,s285.07949962184887
112_49,s3.301515371,s2.066749207,s105.11124475665859
