id,x,y,deg
102_0,s2.926237891000,s0.000000000000,s257.805729612508
102_1,s3.738264564000,s0.203940694000,s77.761073860895
102_2,s3.901650522000,s0.000000000000,s257.805729612508
102_3,s4.713677194000,s0.203940694000,s77.761073860895
102_4,s4.877063152000,s0.000000000000,s257.805729612508
102_5,s5.689089825000,s0.203940694000,s77.761073860895
102_6,s0.000000000000,s0.653437657000,s257.805729612508
102_7,s0.812026672000,s0.857378351000,s77.761073860895
102_8,s0.975412630000,s0.653437657000,s257.805729612508
102_9,s1.787439303000,s0.857378351000,s77.761073860895
102_10,s1.950825261000,s0.653437657000,s257.805729612508
102_11,s2.762851933000,s0.857378351000,s77.761073860895
102_12,s2.926237891000,s0.653437657000,s257.805729612508
102_13,s3.738264564000,s0.857378351000,s77.761073860895
102_14,s3.901650522000,s0.653437657000,s257.805729612508
102_15,s4.713677194000,s0.857378351000,s77.761073860895
102_16,s4.877063152000,s0.653437657000,s257.805729612508
102_17,s5.689089825000,s0.857378351000,s77.761073860895
102_18,s0.000000000000,s1.306875314000,s257.805729612508
102_19,s0.812026672000,s1.510816008000,s77.761073860895
102_20,s0.975412630000,s1.306875314000,s257.805729612508
102_21,s1.787439303000,s1.510816008000,s77.761073860895
102_22,s1.950825261000,s1.306875314000,s257.805729612508
102_23,s2.762851933000,s1.510816008000,s77.761073860895
102_24,s2.926237891000,s1.306875314000,s257.805729612508
102_25,s3.738264564000,s1.510816008000,s77.761073860895
102_26,s3.901650522000,s1.306875314000,s257.805729612508
102_27,s4.713677194000,s1.510816008000,s77.761073860895
102_28,s4.877063152000,s1.306875314000,s257.805729612508
102_29,s5.689089825000,s1.510816008000,s77.761073860895
102_30,s0.000000000000,s1.960312971000,s257.805729612508
102_31,s0.812026672000,s2.164253665000,s77.761073860895
102_32,s0.975412630000,s1.960312971000,s257.805729612508
102_33,s1.787439303000,s2.164253665000,s77.761073860895
102_34,s1.950825261000,s1.960312971000,s257.805729612508
102_35,s2.762851933000,s2.164253665000,s77.761073860895
102_36,s2.926237891000,s1.960312971000,s257.805729612508
102_37,s3.738264564000,s2.164253665000,s77.761073860895
102_38,s3.901650522000,s1.960312971000,s257.805729612508
102_39,s4.713677194000,s2.164253665000,s77.761073860895
102_40,s4.877063152000,s1.960312971000,s257.805729612508
102_41,s5.689089825000,s2.164253665000,s77.761073860895
102_42,s0.000000000000,s2.613750628000,s257.805729612508
102_43,s0.812026672000,s2.817691322000,s77.761073860895
102_44,s0.975412630000,s2.613750628000,s257.805729612508
102_45,s1.787439303000,s2.817691322000,s77.761073860895
102_46,s1.950825261000,s2.613750628000,s257.805729612508
102_47,s2.762851933000,s2.817691322000,s77.761073860895
102_48,s2.926237891000,s2.613750628000,s257.805729612508
102_49,s3.738264564000,s2.817691322000,s77.761073860895
102_50,s3.901650522000,s2.613750628000,s257.805729612508
102_51,s4.713677194000,s2.817691322000,s77.761073860895
102_52,s4.877063152000,s2.613750628000,s257.805729612508
102_53,s5.689089825000,s2.817691322000,s77.761073860895
102_54,s0.000000000000,s3.267188285000,s257.805729612508
102_55,s0.812026672000,s3.471128979000,s77.761073860895
102_56,s0.975412630000,s3.267188285000,s257.805729612508
102_57,s1.787439303000,s3.471128979000,s77.761073860895
102_58,s1.950825261000,s3.267188285000,s257.805729612508
102_59,s2.762851933000,s3.471128979000,s77.761073860895
102_60,s2.926237891000,s3.267188285000,s257.805729612508
102_61,s3.738264564000,s3.471128979000,s77.761073860895
102_62,s3.901650522000,s3.267188285000,s257.805729612508
102_63,s4.713677194000,s3.471128979000,s77.761073860895
102_64,s4.877063152000,s3.267188285000,s257.805729612508
102_65,s5.689089825000,s3.471128979000,s77.761073860895
102_66,s0.000000000000,s3.920625942000,s257.805729612508
102_67,s0.812026672000,s4.124566636000,s77.761073860895
102_68,s0.975412630000,s3.920625942000,s257.805729612508
102_69,s1.787439303000,s4.124566636000,s77.761073860895
102_70,s1.950825261000,s3.920625942000,s257.805729612508
102_71,s2.762851933000,s4.124566636000,s77.761073860895
102_72,s2.926237891000,s3.920625942000,s257.805729612508
102_73,s3.738264564000,s4.124566636000,s77.761073860895
102_74,s3.901650522000,s3.920625942000,s257.805729612508
102_75,s4.713677194000,s4.124566636000,s77.761073860895
102_76,s4.877063152000,s3.920625942000,s257.805729612508
102_77,s5.689089825000,s4.124566636000,s77.761073860895
102_78,s0.000000000000,s4.574063599000,s257.805729612508
102_79,s0.812026672000,s4.778004293000,s77.761073860895
102_80,s0.975412630000,s4.574063599000,s257.805729612508
102_81,s1.787439303000,s4.778004293000,s77.761073860895
102_82,s1.950825261000,s4.574063599000,s257.805729612508
102_83,s2.762851933000,s4.778004293000,s77.761073860895
102_84,s2.926237891000,s4.574063599000,s257.805729612508
102_85,s3.738264564000,s4.778004293000,s77.761073860895
102_86,s3.901650522000,s4.574063599000,s257.805729612508
102_87,s4.713677194000,s4.778004293000,s77.761073860895
102_88,s4.877063152000,s4.574063599000,s257.805729612508
102_89,s5.689089825000,s4.778004293000,s77.761073860895
102_90,s0.000000000000,s5.227501256000,s257.805729612508
102_91,s0.812026672000,s5.431441950000,s77.761073860895
102_92,s0.975412630000,s5.227501256000,s257.805729612508
102_93,s1.787439303000,s5.431441950000,s77.761073860895
102_94,s1.950825261000,s5.227501256000,s257.805729612508
102_95,s2.762851933000,s5.431441950000,s77.761073860895
102_96,s2.926237891000,s5.227501256000,s257.805729612508
102_97,s3.738264564000,s5.431441950000,s77.761073860895
102_98,s3.901650522000,s5.227501256000,s257.805729612508
102_99,s4.713677194000,s5.431441950000,s77.761073860895
